"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.659396966E0,-2.281906316E-3,7.967982441E-3,3.150653839E-2
6.679395098E0,-5.448842421E-5,1.442286000E-2,2.911472321E-2
6.699393230E0,9.433868341E-3,3.884859383E-3,3.390789032E-2
6.719391296E0,-7.924614474E-3,5.951412022E-3,3.630352020E-2
6.739389362E0,2.292916924E-2,-5.794212222E-3,2.911949158E-2
6.759387494E0,6.299479399E-3,1.615535468E-3,2.672386169E-2
6.779385560E0,-1.761998981E-2,-1.263820007E-2,2.672386169E-2
6.799383692E0,6.148003973E-3,-5.239881575E-3,2.432918549E-2
6.819381824E0,1.333728316E-3,7.049728185E-3,2.911567688E-2
6.839379923E0,-8.107028902E-3,4.716075957E-3,2.911567688E-2
6.859377822E0,-9.650320280E-4,-1.445353404E-2,3.629875183E-2
6.879375488E0,6.268098019E-3,-9.149584919E-3,1.953697205E-2
6.899373121E0,1.680103131E-3,-8.933920413E-3,5.066108704E-2
6.919370654E0,6.337677594E-3,3.559943289E-3,3.389930725E-2
6.939368120E0,1.310957316E-2,-6.333328784E-4,4.347324371E-2
6.959365519E0,-1.419328852E-3,-5.511257797E-3,2.192592621E-2
6.979362985E0,-4.104937427E-3,-7.902573794E-3,4.347419739E-2
6.999360384E0,7.830252871E-3,-4.990398884E-4,2.192401886E-2
7.019357817E0,1.246578153E-2,-7.673710585E-3,3.150177002E-2
7.039355349E0,-1.852352358E-2,2.111818641E-2,2.431869507E-2
7.059352881E0,-1.109311543E-2,6.442598999E-3,3.389739990E-2
7.079350413E0,1.089030690E-2,-1.284796745E-2,4.826450348E-2
7.099347879E0,-7.699695881E-3,3.655474633E-3,2.671527863E-2
7.119345411E0,-1.224258915E-2,-1.303976402E-2,2.910995483E-2
7.139342877E0,-1.072607934E-3,2.037379891E-3,5.164146423E-3
7.159340409E0,6.361673772E-2,3.572508693E-2,2.192401886E-2
7.179337941E0,-5.952008534E-3,8.308887482E-3,5.305385590E-2
7.199335473E0,9.513813071E-3,1.245271042E-2,3.868961334E-2
7.219332939E0,-1.017836947E-2,-4.771251231E-3,4.348087311E-2
7.239330405E0,-3.163418733E-3,-2.327702940E-3,2.672004700E-2
7.259327937E0,-1.131696044E-3,-1.702597924E-2,1.953983307E-2
7.279325403E0,-3.200597595E-3,-2.800986171E-3,2.432823181E-2
7.299322935E0,-3.361211158E-3,-7.359620184E-3,2.672100067E-2
7.319320434E0,-3.847674932E-3,4.075132310E-4,2.911376953E-2
7.339317900E0,-3.729329910E-4,-6.707422435E-3,2.193069458E-2
7.359315299E0,1.980627421E-4,-1.154418662E-2,2.432537079E-2
7.379312698E0,-1.217734627E-2,1.484726742E-2,4.347801208E-2
7.399310164E0,2.491939813E-2,2.639075741E-2,2.672100067E-2
7.419307630E0,3.298863173E-1,2.354224026E-1,1.943378448E-1
7.439305162E0,9.426236153E-2,4.223267734E-1,6.827459335E-1
7.459302628E0,-3.266176581E-1,2.491598725E-1,2.404370308E0
7.479300160E0,-3.135299683E-1,3.399675488E-1,-1.172809601E-1
7.499297626E0,-3.739762902E-1,-1.525687277E-1,7.653560638E-1
7.519295092E0,-1.391487360E0,-9.931699932E-2,2.474425316E0
7.539292624E0,-1.497178316E0,3.418389261E-1,3.009433746E0
7.559290156E0,-6.533193588E-1,3.960688412E-1,2.933007240E0
