"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.452377227E1,-3.411077559E-1,-3.435274065E-1,-5.991549492E-1
2.453577120E1,-3.508816361E-1,-2.903821170E-1,-5.307380557E-1
2.454777067E1,-3.068993092E-1,-1.999740750E-1,-4.641537368E-1
2.455976913E1,-2.439801991E-1,-1.168963909E-1,-4.623211324E-1
2.457176676E1,-1.725089550E-1,-5.031208321E-2,-4.702623785E-1
2.458376533E1,-1.169202179E-1,3.887424245E-2,-4.543798864E-1
2.459576399E1,-7.904656976E-2,8.896519244E-2,-4.171171188E-1
2.460776149E1,-8.332262933E-2,6.819577515E-2,-3.560305834E-1
2.461976015E1,-1.108115688E-1,7.063923776E-2,-3.169352114E-1
2.463175968E1,-1.187528148E-1,6.697404385E-2,-2.986092567E-1
2.464375831E1,-8.759868890E-2,4.070683569E-2,-2.802833021E-1
2.465575671E1,-6.010975316E-2,3.215472400E-2,-2.405770570E-1
2.466775524E1,-3.445341066E-2,1.566136442E-2,-1.941513121E-1
2.467975371E1,9.767734446E-4,7.720115129E-3,-1.581102461E-1
2.469175124E1,4.129388183E-2,-8.319984772E-4,-1.263452619E-1
2.470374964E1,6.633935869E-2,-1.442863722E-3,-7.319997996E-2
2.471574810E1,6.511761993E-2,2.360261232E-2,-1.333518792E-2
2.472774656E1,4.618079960E-2,3.643078357E-2,4.990769085E-3
2.473974510E1,3.457436338E-2,4.437202960E-2,-1.333518792E-2
2.475174450E1,3.701782227E-2,6.086539105E-2,-2.921768464E-2
2.476374296E1,4.740253091E-2,6.391971558E-2,-1.516778395E-2
2.477574133E1,5.717637762E-2,4.986981675E-2,4.714047164E-2
2.478774002E1,7.183714211E-2,4.131770507E-2,1.271638125E-1
2.479973849E1,8.100011945E-2,3.459818661E-2,2.255131155E-1
2.481173708E1,6.206329912E-2,4.376116395E-2,3.012604117E-1
2.482373615E1,2.113532647E-2,4.437202960E-2,3.373014629E-1
2.483573571E1,-3.384254500E-2,5.658933520E-2,3.513513505E-1
2.484773474E1,-8.820954710E-2,7.430443168E-2,3.568491638E-1
2.485773514E1,-1.132550314E-1,7.980221510E-2,3.690664768E-1
2.486973497E1,-9.920512140E-2,1.176758558E-1,4.002205729E-1
2.488173367E1,-5.766629055E-2,1.286714375E-1,4.099944234E-1
2.489373273E1,8.307156153E-3,1.378344148E-1,4.240443408E-1
2.490573213E1,5.228945613E-2,1.329474896E-1,4.582527876E-1
2.491773090E1,6.145243347E-2,1.085128784E-1,4.894069135E-1
2.492973003E1,3.579609469E-2,9.018692374E-2,5.059002638E-1
2.493973043E1,6.474560592E-3,8.041308075E-2,5.175067186E-1
2.495172956E1,-3.811860457E-2,5.170240998E-2,5.327783227E-1
2.496372792E1,-6.988359988E-2,2.421347611E-2,5.578237772E-1
2.497572682E1,-7.965744287E-2,-3.381872177E-2,5.810366869E-1
2.498772535E1,-7.232705504E-2,-1.394984126E-1,6.158559918E-1
2.499972348E1,-7.110532373E-2,-2.518976033E-1,6.775534153E-1
2.501172202E1,-7.965744287E-2,-4.296593964E-1,7.759026885E-1
2.502372065E1,-8.087916672E-2,-5.805431008E-1,8.870801926E-1
2.503571961E1,-6.377494335E-2,-6.367427111E-1,1.008031487E0
2.504771801E1,-1.185139641E-2,-4.779177606E-1,1.119819880E0
2.505971558E1,6.389589608E-2,-2.592279911E-1,1.130204558E0
2.507171404E1,1.671321243E-1,1.611462445E-3,1.055068135E0
2.508371257E1,2.703683376E-1,2.722247541E-1,9.414471984E-1
2.509571147E1,3.479482532E-1,4.188324213E-1,8.681433797E-1
2.510770987E1,3.681067824E-1,5.159600377E-1,9.115147591E-1
2.511970924E1,3.369526565E-1,5.691052675E-1,1.001312017E0
2.513170770E1,2.984681427E-1,5.660509467E-1,1.080724478E0
2.514370616E1,3.003007472E-1,5.587205887E-1,1.127150297E0
2.515570403E1,3.571112156E-1,5.391728282E-1,1.158304334E0
2.516770256E1,4.224737883E-1,5.031318069E-1,1.199232340E0
2.517970009E1,4.298041761E-1,4.658690393E-1,1.250545025E0
2.519169849E1,3.827675581E-1,4.267736673E-1,1.323848844E0
2.520369689E1,3.265679479E-1,4.182215631E-1,1.397763491E0
2.521569452E1,3.106854558E-1,4.774754941E-1,1.453352332E0
2.522769299E1,3.235135972E-1,5.892638564E-1,1.492447615E0
2.523969155E1,3.222919106E-1,7.071608305E-1,1.522990823E0
2.525169092E1,3.112963140E-1,8.470489383E-1,1.541927695E0
2.526368958E1,2.880834341E-1,9.203527570E-1,1.518103957E0
2.527568868E1,2.740335464E-1,8.733161688E-1,1.468013048E0
2.528768734E1,2.453228831E-1,7.474778891E-1,1.468013048E0
2.529968670E1,1.995079815E-1,6.027028561E-1,1.523601770E0
2.531168447E1,1.329236627E-1,4.554843307E-1,1.612177253E0
2.532368293E1,7.305887341E-2,4.139454961E-1,1.728241563E0
2.533568146E1,5.778724328E-2,4.829732776E-1,1.804599762E0
2.534767993E1,1.145977080E-1,5.813225508E-1,1.792382479E0
2.535967829E1,1.781277061E-1,6.589024663E-1,1.761228442E0
2.537167676E1,1.604125947E-1,6.967761517E-1,1.762450099E0
2.538367522E1,7.550233603E-2,6.998304725E-1,1.792993307E0
2.539567369E1,1.624840498E-2,6.430199742E-1,1.825980067E0
2.540767215E1,1.563753933E-2,5.269555449E-1,1.856523275E0
2.541967012E1,4.434820637E-2,4.072259963E-1,1.884623170E0
2.543166858E1,5.717637762E-2,3.162070513E-1,1.959759474E0
2.544366705E1,2.846571058E-2,3.705740571E-1,2.061163187E0
2.545566528E1,-2.529043145E-2,5.544444919E-1,2.094760656E0
2.546766368E1,-6.988359988E-2,8.006232381E-1,2.035506725E0
2.547966194E1,-6.316407770E-2,1.030919433E0,1.927994490E0
2.549166044E1,-2.077552723E-3,1.161033750E0,1.830256104E0
2.550365898E1,6.206329912E-2,1.123770833E0,1.797880292E0
2.551565761E1,6.695021689E-2,9.875479937E-1,1.872405887E0
2.552765607E1,3.029830568E-2,7.810754776E-1,2.023289442E0
2.553965547E1,-3.910148516E-3,6.314135194E-1,2.195553541E0
2.555165433E1,2.602224983E-2,5.959833264E-1,2.311007023E0
2.556365273E1,9.199569374E-2,6.283591986E-1,2.333609104E0
2.557565120E1,1.402540505E-1,7.890167832E-1,2.328722239E0
2.558764973E1,1.274258792E-1,1.034584641E0,2.305509329E0
2.559964726E1,7.305887341E-2,1.267324209E0,2.245033741E0
2.561164493E1,-5.742744077E-3,1.436533928E0,2.149127722E0
2.562364332E1,-5.949888751E-2,1.434701324E0,2.017791748E0
2.563564202E1,-8.759868890E-2,1.297867537E0,1.960370302E0
2.564764055E1,-1.040920466E-1,1.076123357E0,2.037950277E0
2.565964018E1,-1.047029123E-1,8.488815427E-1,2.190055609E0
2.567163915E1,-6.133148074E-2,6.460742950E-1,2.339107037E0
2.568363774E1,-8.186205290E-3,5.031318069E-1,2.467999458E0
2.569563627E1,-1.307312679E-2,5.006883740E-1,2.587118149E0
2.570763487E1,-8.210089803E-2,5.972051024E-1,2.623769999E0
2.571963327E1,-1.450200230E-1,6.863914132E-1,2.555963993E0
2.573163190E1,-1.578481942E-1,7.804646492E-1,2.430736542E0
2.574363110E1,-9.920512140E-2,8.091753125E-1,2.292070389E0
2.575562930E1,-2.223610505E-2,7.664147615E-1,2.190055609E0
2.576762776E1,1.197234821E-2,7.089934349E-1,2.177838326E0
2.577962526E1,5.863695405E-3,6.918891668E-1,2.245033741E0
2.579162363E1,-2.773389220E-2,7.120477557E-1,2.341550350E0
2.580362149E1,-4.667071626E-2,7.578626275E-1,2.399582624E0
2.581562019E1,-6.988359988E-2,8.305556178E-1,2.424628019E0
2.582761859E1,-1.065355092E-1,8.867551684E-1,2.438678026E0
2.583961805E1,-1.676220447E-1,9.154658914E-1,2.457003832E0
2.585161652E1,-2.561975121E-1,9.240180254E-1,2.487547159E0
2.586361498E1,-3.380534351E-1,9.166876078E-1,2.532751322E0
2.587561338E1,-3.618772030E-1,8.818683028E-1,2.560851097E0
2.588761184E1,-3.185057342E-1,8.867551684E-1,2.595059395E0
2.589961041E1,-2.714691162E-1,8.995833993E-1,2.646372080E0
2.591160924E1,-2.372606695E-1,9.050811529E-1,2.700738907E0
2.592360850E1,-2.299302816E-1,9.179093242E-1,2.737390995E0
2.593560810E1,-2.415367216E-1,8.690400720E-1,2.709902048E0
2.594560813E1,-2.415367216E-1,8.140622377E-1,2.635987282E0
2.595560903E1,-2.372606695E-1,7.493105531E-1,2.576122522E0
2.596760882E1,-2.134369165E-1,6.796718836E-1,2.577344179E0
2.597960845E1,-1.682328880E-1,6.191962361E-1,2.623769999E0
2.599160768E1,-1.266940683E-1,5.813225508E-1,2.691576242E0
2.600360695E1,-1.285266578E-1,5.959833264E-1,2.785649300E0
2.601560471E1,-1.847262532E-1,6.613459587E-1,2.877279043E0
2.602760358E1,-2.714691162E-1,7.822972536E-1,2.930424213E0
2.603960201E1,-3.838683069E-1,8.427729011E-1,2.926759243E0
2.605160071E1,-4.461765885E-1,8.079535961E-1,2.812527418E0
2.606359901E1,-4.364027381E-1,6.558481455E-1,2.637209177E0
2.607559657E1,-3.661532402E-1,4.958014488E-1,2.502207994E0
2.608759510E1,-2.952928841E-1,3.937869668E-1,2.482049227E0
2.609959374E1,-2.940711379E-1,3.889000118E-1,2.607276678E0
2.611159220E1,-3.386642933E-1,4.450996518E-1,2.778319120E0
2.612359070E1,-4.113572836E-1,5.269555449E-1,2.908433437E0
2.613559000E1,-4.602265060E-1,5.703270435E-1,2.994565248E0
2.614758846E1,-4.663351476E-1,6.014811397E-1,2.970130682E0
2.615958699E1,-4.364027381E-1,6.430199742E-1,2.864450932E0
2.617158539E1,-3.722619116E-1,6.075897813E-1,2.698906422E0
2.618358392E1,-3.362208605E-1,5.672727227E-1,2.499764442E0
2.619558246E1,-3.484381437E-1,5.269555449E-1,2.355600357E0
2.620758092E1,-3.582119942E-1,5.019100904E-1,2.323224306E0
2.621957932E1,-3.637097776E-1,5.465032458E-1,2.384921789E0
2.623157748E1,-3.899769783E-1,5.953724980E-1,2.462501764E0
2.624357595E1,-4.645025432E-1,6.393548250E-1,2.497321129E0
2.625557448E1,-5.891190767E-1,7.163237929E-1,2.486325502E0
2.626757295E1,-7.290071845E-1,7.987905741E-1,2.445397377E0
2.627957128E1,-8.188043833E-1,8.238360882E-1,2.354378462E0
2.629157001E1,-8.108631372E-1,7.780211568E-1,2.252363920E0
2.630356847E1,-7.314506769E-1,7.157129645E-1,2.163788557E0
2.631556657E1,-6.404317617E-1,6.802827716E-1,2.155847311E0
2.632756497E1,-5.494128466E-1,6.521829367E-1,2.197386265E0
2.633956320E1,-4.614482224E-1,5.898746848E-1,2.169897318E0
2.635156170E1,-3.857009411E-1,4.780863523E-1,2.074602365E0
2.636356020E1,-3.337773681E-1,4.066151083E-1,1.996411443E0
2.637555859E1,-3.197274804E-1,4.487648308E-1,1.963424802E0
2.638755726E1,-3.258361220E-1,4.609821141E-1,1.943877101E0
2.639955629E1,-3.185057342E-1,4.927471280E-1,1.890731812E0
2.641155465E1,-2.684147954E-1,5.758247972E-1,1.816206217E0
2.642355328E1,-1.718980819E-1,6.998304725E-1,1.710526466E0
2.643555231E1,-5.766629055E-2,8.519359231E-1,1.574303627E0
2.644755078E1,3.885041922E-2,9.154658914E-1,1.426474214E0
2.645954988E1,8.038925380E-2,9.399004579E-1,1.333622694E0
2.647154871E1,3.029830568E-2,9.417331219E-1,1.361722589E0
2.648354671E1,-9.737252444E-2,8.617097139E-1,1.479008555E0
2.649554424E1,-2.488671094E-1,6.662328243E-1,1.573692799E0
2.650754277E1,-3.655423522E-1,3.467503488E-1,1.581023097E0
2.651954120E1,-3.545468152E-1,1.164541319E-1,1.524823427E0
2.653153960E1,-2.103825957E-1,-7.108150423E-2,1.413035154E0
2.654353803E1,-9.407935664E-3,-1.449961960E-1,1.270703554E0
2.655553743E1,1.628560573E-1,-1.150637940E-1,1.134480596E0
2.656753589E1,2.422685325E-1,1.871568896E-2,1.028800845E0
2.657953462E1,2.153904736E-1,1.665450782E-1,9.585514069E-1
2.659153309E1,1.145977080E-1,3.797370493E-1,8.913562894E-1
2.660353199E1,-3.078821860E-2,5.012992024E-1,8.290479779E-1
2.661553045E1,-1.859479994E-1,5.312316418E-1,7.905634642E-1
2.662752892E1,-3.295013011E-1,4.927471280E-1,8.229393363E-1
2.663952785E1,-4.089138210E-1,4.304388762E-1,9.139582515E-1
2.665152631E1,-4.645025432E-1,3.491937816E-1,1.045294285E0
2.666352398E1,-5.121500492E-1,2.630617917E-1,1.171743393E0
2.667552158E1,-5.329194069E-1,2.062513083E-1,1.268260121E0
2.668751998E1,-5.145934820E-1,2.410706282E-1,1.319572806E0
2.669951704E1,-4.565612972E-1,2.471792847E-1,1.295138240E0
2.671151551E1,-3.795922995E-1,2.545096874E-1,1.212671399E0
2.672351484E1,-3.337773681E-1,2.710030079E-1,1.105159044E0
2.673551417E1,-3.001797795E-1,2.435141057E-1,1.006809711E0
2.674751263E1,-2.696365416E-1,2.905507088E-1,9.438906312E-1
2.675951117E1,-2.476453930E-1,3.455286026E-1,9.182342887E-1
2.677150970E1,-2.171021104E-1,4.041716754E-1,8.834149837E-1
2.678350836E1,-1.975544244E-1,4.499865472E-1,8.217176199E-1
2.679550696E1,-1.951109767E-1,4.414344430E-1,7.697940469E-1
2.680750562E1,-2.085500062E-1,3.449177146E-1,7.270334959E-1
2.681950428E1,-2.134369165E-1,2.386271805E-1,6.763316393E-1
2.683150295E1,-1.951109767E-1,1.451647878E-1,5.969191790E-1
2.684350134E1,-1.566264629E-1,6.636318564E-2,4.961264431E-1
2.685549894E1,-1.114224344E-1,5.597846955E-2,3.770076931E-1
2.686749741E1,-7.965744287E-2,1.298931539E-1,2.352869660E-1
2.687949587E1,-6.316407770E-2,2.166360319E-1,1.247203574E-1
2.689149567E1,-4.483811930E-2,3.088766932E-1,1.038470946E-4
2.690349414E1,-3.262081370E-2,3.406416774E-1,-8.114122599E-2
2.691549347E1,-2.834475972E-2,3.748501241E-1,-1.239017919E-1
2.692749200E1,-4.521013703E-3,3.070440888E-1,-1.691058129E-1
2.693949043E1,1.258321293E-2,2.044187188E-1,-1.788796633E-1
2.695148710E1,1.197234821E-2,9.263038635E-2,-1.507798582E-1
2.696348556E1,-8.797070943E-3,-9.994977154E-3,-1.293995827E-1
2.697548316E1,-5.949888751E-2,-8.146621287E-2,-1.330647767E-1
2.698748162E1,-1.089789718E-1,-1.517157108E-1,-1.428386271E-1
2.699948046E1,-1.419657022E-1,-1.877567619E-1,-1.355082393E-1
2.701148109E1,-1.334135681E-1,-1.975306123E-1,-1.239017919E-1
2.702348015E1,-8.820954710E-2,-1.810372472E-1,-1.135170907E-1
2.703547941E1,-9.407935664E-3,-1.309462935E-1,-1.122953594E-1
2.704747861E1,8.833050728E-2,-7.108150423E-2,-1.318430454E-1
2.705947711E1,1.616343409E-1,-5.519900471E-2,-1.617754400E-1
2.707147461E1,1.787385494E-1,-6.985977292E-2,-2.045360059E-1
2.708347334E1,1.433083862E-1,-1.230050474E-1,-2.301923484E-1
2.709547240E1,9.993693978E-2,-1.895893514E-1,-2.271380275E-1
2.710747087E1,8.771963418E-2,-2.445672303E-1,-1.990382224E-1
2.711947007E1,1.133759767E-1,-2.616714537E-1,-1.825448573E-1
2.713146850E1,1.488061696E-1,-2.048609853E-1,-1.886535138E-1
2.714346696E1,1.695755720E-1,-1.309462935E-1,-2.259162962E-1
2.715546570E1,1.665212512E-1,-5.275554210E-2,-2.784507275E-1
2.716746416E1,1.536930799E-1,1.993742026E-2,-3.169352114E-1
2.717946206E1,1.518604904E-1,6.514144689E-2,-3.254873455E-1
2.719146056E1,1.488061696E-1,5.048068240E-2,-3.175460696E-1
2.720345896E1,1.213172302E-1,5.720020086E-2,-2.827267647E-1
2.721545649E1,6.633935869E-2,3.765251115E-2,-2.289706320E-1
2.722745495E1,-1.857091486E-2,-3.886324586E-3,-1.648297757E-1
2.723945368E1,-1.150876209E-1,-5.519900471E-2,-1.049649715E-1
2.725145215E1,-1.853371263E-1,-1.340006292E-1,-6.159354374E-2
2.726345061E1,-1.975544244E-1,-2.109696567E-1,-4.510018229E-2
2.727544908E1,-1.535721272E-1,-2.586171329E-1,-4.387845099E-2
2.728744754E1,-7.477051765E-2,-2.616714537E-1,-5.059796944E-2
2.729944601E1,-5.131878890E-3,-2.134131044E-1,-5.670661852E-2
2.731144441E1,3.335263208E-2,-1.254485101E-1,-5.976094678E-2
2.732344287E1,3.213090077E-2,2.299174666E-2,-7.869777083E-2
2.733544234E1,1.747013442E-2,1.518843025E-1,-1.379516870E-1
2.734744087E1,2.785484493E-2,2.123599648E-1,-2.265271544E-1
2.735944047E1,9.016310424E-2,2.349619865E-1,-3.071613908E-1
2.737143860E1,2.056166381E-1,2.282424569E-1,-3.670261502E-1
2.738343706E1,3.290114105E-1,1.873144954E-1,-4.006237388E-1
2.739543570E1,4.133108258E-1,1.005716324E-1,-4.494929910E-1
2.740743429E1,4.371345639E-1,-6.191852316E-2,-5.258511305E-1
2.741943229E1,4.389671683E-1,-1.956980079E-1,-6.431372762E-1
2.743143135E1,4.469084144E-1,-3.239797056E-1,-8.373923898E-1
2.744343002E1,4.774516523E-1,-3.710163236E-1,-1.009656429E0
2.745542851E1,5.348730087E-1,-3.514686525E-1,-1.176422596E0
2.746742691E1,6.161180735E-1,-3.099298179E-1,-1.326695442E0
2.747942484E1,6.796480417E-1,-2.848843336E-1,-1.404275417E0
2.749142287E1,7.358476520E-1,-2.543410659E-1,-1.447035909E0
2.750342140E1,7.718887329E-1,-2.256304026E-1,-1.458642364E0
2.751541980E1,8.024319410E-1,-2.097479105E-1,-1.503846407E0
2.752741827E1,8.036536574E-1,-2.555628121E-1,-1.626019359E0
2.753941673E1,7.700560689E-1,-3.135949969E-1,-1.742083907E0
2.755141563E1,7.126347423E-1,-3.624642193E-1,-1.847763538E0
2.756341403E1,6.967522502E-1,-3.746815324E-1,-1.924121737E0
2.757541156E1,7.285172939E-1,-4.125551879E-1,-1.959551930E0
2.758740976E1,7.596713901E-1,-4.253833294E-1,-1.925343394E0
2.759940829E1,7.682235241E-1,-3.930074871E-1,-1.859369993E0
2.761140676E1,7.676126957E-1,-3.410839438E-1,-1.793396473E0
2.762340515E1,7.541736364E-1,-3.386404812E-1,-1.782400846E0
2.763540455E1,7.077478766E-1,-3.264231980E-1,-1.849596024E0
2.764740335E1,6.020681858E-1,-3.135949969E-1,-1.955886722E0
2.765940145E1,5.049406290E-1,-3.930074871E-1,-2.048738241E0
2.767139985E1,4.346911013E-1,-4.156095088E-1,-2.105548620E0
2.768339838E1,4.359128475E-1,-4.681439102E-1,-2.115933418E0
2.769539684E1,4.866146445E-1,-5.420585871E-1,-2.090888023E0
2.770739531E1,5.171579123E-1,-5.573302507E-1,-2.035299301E0
2.771939407E1,5.189904571E-1,-6.031451225E-1,-2.029801369E0
2.773139251E1,5.354838967E-1,-5.866518021E-1,-2.048738241E0
2.774339057E1,5.806878805E-1,-5.457237959E-1,-2.056679487E0
2.775538850E1,6.234484911E-1,-4.760851562E-1,-2.081114054E0
2.776738697E1,6.093985438E-1,-3.887314200E-1,-2.125096321E0
2.777938583E1,4.915015697E-1,-3.288666308E-1,-2.146476507E0
2.779138433E1,2.715900838E-1,-2.696126997E-1,-2.178241730E0
2.780338289E1,6.267416477E-2,-4.211072922E-1,-2.264373541E0
2.781538129E1,-2.590129711E-2,-6.043668985E-1,-2.267427921E0
2.782737989E1,8.100011945E-2,-6.752272248E-1,-2.098829031E0
2.783937815E1,2.941920757E-1,-7.283725142E-1,-1.965660572E0
2.785137688E1,5.727466345E-1,-7.088248134E-1,-1.907628298E0
2.786337584E1,7.804408073E-1,-5.915386677E-1,-1.941836834E0
2.787537418E1,8.403056264E-1,-4.119442999E-1,-2.026746988E0
2.788737264E1,7.358476520E-1,-3.160384595E-1,-2.158693790E0
2.789937097E1,5.635836720E-1,-4.198855460E-1,-2.228332520E0
2.791136944E1,4.346911013E-1,-4.675330520E-1,-2.144644022E0
2.792336790E1,4.462975562E-1,-4.968545735E-1,-2.012697220E0
2.793336823E1,5.531989932E-1,-5.127370358E-1,-1.944280267E0
2.794536670E1,7.309607267E-1,-5.499998927E-1,-1.900297999E0
2.795736533E1,8.708488941E-1,-5.634388924E-1,-1.973601818E0
2.796936373E1,9.026138783E-1,-6.171950102E-1,-2.104326963E0
2.798136219E1,8.671837449E-1,-6.953858137E-1,-2.216726065E0
2.799335989E1,8.152601123E-1,-6.562904119E-1,-2.285753965E0
2.800535842E1,7.865495086E-1,-5.774887800E-1,-2.291251659E0
2.801735686E1,7.651692033E-1,-4.828046858E-1,-2.267427921E0
2.802935532E1,7.327933311E-1,-4.644787312E-1,-2.272315025E0
2.804135358E1,6.900327802E-1,-4.748634398E-1,-2.281477690E0
2.805335255E1,6.210049987E-1,-5.884843469E-1,-2.252156258E0
2.806535181E1,5.660271049E-1,-7.424224019E-1,-2.205119610E0
2.807735104E1,5.544207096E-1,-8.884192109E-1,-2.134259224E0
2.808935084E1,5.629727840E-1,-9.995966554E-1,-2.068896770E0
2.810135077E1,5.501446724E-1,-1.110163331E0,-2.027968645E0
2.811334957E1,4.988319278E-1,-1.152312994E0,-1.996203780E0
2.812534916E1,4.236955345E-1,-1.170028090E0,-2.007810116E0
2.813734876E1,3.626089990E-1,-1.165141106E0,-2.070729256E0
2.814934789E1,3.338983357E-1,-1.135819554E0,-2.125707388E0
2.816134716E1,3.326766193E-1,-1.160865068E0,-2.160526514E0
2.817334596E1,3.565003276E-1,-1.182856202E0,-2.177630901E0
2.818534442E1,4.163651466E-1,-1.186521530E0,-2.186182976E0
2.819734292E1,5.122709870E-1,-1.146815181E0,-2.181295872E0
2.820934139E1,5.800770521E-1,-1.094280720E0,-2.161137342E0
2.822133975E1,5.794661641E-1,-1.021587849E0,-2.124485493E0
2.823333885E1,5.018862486E-1,-9.275146127E-1,-2.081114054E0
2.824533735E1,3.528351486E-1,-9.482839704E-1,-2.046905756E0
2.825733588E1,1.897341311E-1,-1.035026908E0,-2.048738241E0
2.826933441E1,7.672406733E-2,-1.245164514E0,-2.068896770E0
2.828133291E1,4.312647507E-2,-1.399713397E0,-2.075616121E0
2.829333067E1,6.206329912E-2,-1.451636910E0,-2.048127413E0
2.830532910E1,9.810435027E-2,-1.454080462E0,-2.046294689E0
2.831732717E1,1.317019314E-1,-1.381998301E0,-2.071951151E0
2.832932557E1,1.420866400E-1,-1.150480390E0,-2.098218203E0
2.834132393E1,1.255932897E-1,-9.971532226E-1,-2.109213829E0
2.835332246E1,9.505002201E-2,-8.981930614E-1,-2.108603001E0
2.836532093E1,6.633935869E-2,-9.262928367E-1,-2.117765903E0
2.837731979E1,5.167859048E-2,-9.995966554E-1,-2.101883650E0
2.838931819E1,2.724397928E-2,-9.831033349E-1,-2.034077406E0
2.840131676E1,1.013975218E-2,-9.012473822E-1,-2.018805742E0
2.841331616E1,2.174619026E-2,-7.717439532E-1,-2.080503225E0
2.842531379E1,6.084156781E-2,-6.336883903E-1,-2.192291498E0
2.843731242E1,1.194846332E-1,-5.463346839E-1,-2.319351673E0
2.844931088E1,1.824037433E-1,-4.791395068E-1,-2.385935783E0
2.846130918E1,2.074492127E-1,-4.608135521E-1,-2.357225180E0
2.847330668E1,2.221099883E-1,-5.518324375E-1,-2.279034376E0
2.848530598E1,2.086709589E-1,-7.454767227E-1,-2.148309231E0
2.849730421E1,1.640777886E-1,-9.611122012E-1,-1.968104005E0
2.850930274E1,8.588703722E-2,-1.115661025E0,-1.815387726E0
2.852130147E1,2.296792157E-2,-1.196295261E0,-1.746970654E0
2.853330110E1,-2.834475972E-2,-1.226227641E0,-1.731088281E0
2.854529970E1,-6.866186857E-2,-1.116271973E0,-1.756133795E0
2.855729870E1,-9.737252444E-2,-8.768127561E-1,-1.814776897E0
2.856929736E1,-9.004214406E-2,-5.750453472E-1,-1.949778080E0
2.858129592E1,-6.255321205E-2,-3.704054654E-1,-2.029801369E0
2.859329432E1,-2.712302841E-2,-2.470106930E-1,-2.066453457E0
2.860529242E1,1.075061690E-2,-3.044320345E-1,-2.078670740E0
2.861729055E1,3.640696034E-2,-5.176240206E-1,-2.025525331E0
2.862928902E1,4.740253091E-2,-8.279435635E-1,-1.888080597E0
2.864128748E1,2.846571058E-2,-9.995966554E-1,-1.691992879E0
2.865328501E1,1.197234821E-2,-9.556143880E-1,-1.585702300E0
2.866528391E1,5.167859048E-2,-7.747982740E-1,-1.651064992E0
2.867728244E1,1.579691470E-1,-5.090718865E-1,-1.827605009E0
2.868928088E1,2.764769793E-1,-2.378477156E-1,-2.054236174E0
2.870127927E1,3.424504399E-1,-1.052899584E-1,-2.216115236E0
2.871127944E1,3.393961191E-1,-1.236159131E-1,-2.233219385E0
2.872327790E1,2.825856507E-1,-2.854952216E-1,-2.139757156E0
2.873527630E1,1.995079815E-1,-5.359499454E-1,-1.967493176E0
2.874727477E1,1.341453940E-1,-7.576940060E-1,-1.775681376E0
2.875927333E1,1.323128045E-1,-9.128538370E-1,-1.640680194E0
2.877127046E1,1.952319145E-1,-9.201841950E-1,-1.593643546E0
2.878326893E1,2.667031586E-1,-8.200023174E-1,-1.652286649E0
2.879526733E1,2.893051803E-1,-6.599556208E-1,-1.786677003E0
2.880726532E1,2.722009420E-1,-4.956328571E-1,-1.921067357E0
2.881926379E1,2.367707491E-1,-3.868988454E-1,-2.007199287E0
2.883126222E1,1.775168329E-1,-3.471925855E-1,-2.044462204E0
2.884326062E1,1.274258792E-1,-3.722380698E-1,-2.016362190E0
2.885525958E1,8.710877597E-2,-4.864698648E-1,-1.929619551E0
2.886725852E1,4.251560941E-2,-6.446839571E-1,-1.829437613E0
2.887925698E1,-1.796004921E-2,-7.864047289E-1,-1.724368811E0
2.889125631E1,-8.210089803E-2,-9.104103446E-1,-1.660838723E0
2.890325478E1,-1.089789718E-1,-9.733294845E-1,-1.669390917E0
2.891525341E1,-5.277936906E-2,-1.024031281E0,-1.726201296E0
2.892725197E1,4.618079960E-2,-1.072900534E0,-1.790342212E0
2.893925020E1,1.158194393E-1,-1.088172078E0,-1.816609383E0
2.895124793E1,1.200954989E-1,-1.066791892E0,-1.804392099E0
2.896324653E1,7.855665684E-2,-1.016700983E0,-1.777513981E0
2.897524459E1,7.244800776E-2,-9.556143880E-1,-1.762242436E0
2.898724322E1,1.500278860E-1,-8.358847499E-1,-1.736586094E0
2.899924205E1,2.557075918E-1,-7.240964174E-1,-1.728644729E0
2.901124179E1,2.996898890E-1,-6.654533744E-1,-1.715205789E0
2.902324038E1,2.447120100E-1,-6.697294116E-1,-1.633960724E0
2.903523885E1,1.549148113E-1,-7.137117386E-1,-1.531946182E0
2.904723745E1,4.618079960E-2,-7.350920439E-1,-1.425655603E0
2.905923591E1,-3.567514196E-2,-7.393680811E-1,-1.422601342E0
2.907123314E1,-1.163093597E-1,-7.387571931E-1,-1.478190064E0
2.908323248E1,-1.615133882E-1,-6.953858137E-1,-1.489185691E0
2.909523031E1,-1.456308961E-1,-5.952038765E-1,-1.445203424E0
2.910722857E1,-7.904656976E-2,-4.632569849E-1,-1.402442694E0
2.911922684E1,-1.673831977E-2,-3.117624223E-1,-1.404275417E0
2.913122627E1,5.778724328E-2,-1.608786881E-1,-1.450700998E0
2.914322407E1,1.567474008E-1,-1.223941818E-1,-1.523393989E0
2.915522350E1,2.557075918E-1,-1.840915680E-1,-1.559435129E0
2.916722263E1,2.685357332E-1,-3.862879574E-1,-1.481244326E0
2.917922269E1,1.891232729E-1,-5.829865932E-1,-1.326695442E0
2.919122169E1,6.206329912E-2,-7.821286917E-1,-1.143435955E0
