"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.723234296E1,2.466102988E-1,-1.175588965E0,9.816526413E0
2.724434142E1,2.777358890E-1,-1.163617611E0,9.797372818E0
2.725633989E1,3.112557232E-1,-1.185166001E0,9.771035194E0
2.726833829E1,3.447755575E-1,-1.175588965E0,9.754275322E0
2.728033735E1,4.022381604E-1,-1.177983165E0,9.794978142E0
2.729233582E1,4.573064744E-1,-1.187560320E0,9.790189743E0
2.730433335E1,5.147690773E-1,-1.156434774E0,9.802161217E0
2.731633175E1,5.267404318E-1,-1.216291547E0,9.756669998E0
2.732832978E1,4.884320498E-1,-1.187560320E0,9.754275322E0
2.734032884E1,4.740664065E-1,-1.192348838E0,9.739910126E0
2.735232757E1,4.525179267E-1,-1.142069101E0,9.739910126E0
2.736432717E1,4.333637357E-1,-1.180377483E0,9.785401344E0
2.737632583E1,4.046324492E-1,-1.206714511E0,9.792584419E0
2.738832493E1,3.495641351E-1,-1.242628574E0,9.823709488E0
2.740032246E1,3.423812985E-1,-1.197137356E0,9.814132690E0
2.741232092E1,3.567469418E-1,-1.209108829E0,9.785401344E0
2.742431932E1,3.471698463E-1,-1.221080184E0,9.783006668E0
2.743631779E1,3.351984620E-1,-1.249811411E0,9.814132690E0
2.744831699E1,3.519583941E-1,-1.245022893E0,9.830892563E0
2.746031545E1,3.926610649E-1,-1.249811411E0,9.816526413E0
2.747231385E1,4.405465722E-1,-1.247417212E0,9.816526413E0
2.748431145E1,4.549122155E-1,-1.271359921E0,9.783006668E0
2.749630991E1,4.597007632E-1,-1.259388566E0,9.773429871E0
2.750830814E1,4.285751879E-1,-1.249811411E0,9.780612946E0
2.752030781E1,4.333637357E-1,-1.211503029E0,9.804554939E0
2.753230627E1,3.854782581E-1,-1.192348838E0,9.785401344E0
2.754430567E1,3.615354896E-1,-1.206714511E0,9.787795067E0
2.755630414E1,3.088614643E-1,-1.240234375E0,9.768641472E0
2.756830217E1,2.944957912E-1,-1.245022893E0,9.799766541E0
2.758029937E1,3.160442710E-1,-1.209108829E0,9.814132690E0
2.759229783E1,3.351984620E-1,-1.175588965E0,9.790189743E0
2.760429560E1,3.232271075E-1,-1.206714511E0,9.787795067E0
2.761629413E1,3.184385598E-1,-1.259388566E0,9.775823593E0
2.762829250E1,3.375927508E-1,-1.271359921E0,9.802161217E0
2.764029096E1,3.112557232E-1,-1.228263021E0,9.826104164E0
2.765228943E1,3.280156553E-1,-1.233051538E0,9.826104164E0
2.766428766E1,3.375927508E-1,-1.233051538E0,9.804554939E0
2.767628606E1,3.711125851E-1,-1.230657220E0,9.783006668E0
2.768828455E1,3.447755575E-1,-1.247417212E0,9.797372818E0
2.770028262E1,3.208328187E-1,-1.218685865E0,9.806949615E0
2.771228108E1,2.825244367E-1,-1.249811411E0,9.802161217E0
2.772428068E1,2.729473412E-1,-1.259388566E0,9.816526413E0
2.773627908E1,2.705530524E-1,-1.256994247E0,9.816526413E0
2.774827768E1,2.849186957E-1,-1.249811411E0,9.814132690E0
2.776027681E1,3.040728867E-1,-1.264177084E0,9.809344292E0
2.777227554E1,3.112557232E-1,-1.237840056E0,9.802161217E0
2.778427390E1,2.753416002E-1,-1.252205729E0,9.804554939E0
2.779627263E1,2.992843390E-1,-1.247417212E0,9.785401344E0
2.780827116E1,2.849186957E-1,-1.245022893E0,9.790189743E0
2.782026962E1,2.921015322E-1,-1.230657220E0,9.804554939E0
2.783226892E1,3.208328187E-1,-1.213897347E0,9.785401344E0
2.784426646E1,3.112557232E-1,-1.240234375E0,9.783006668E0
2.785626492E1,3.328042030E-1,-1.259388566E0,9.751881599E0
2.786826345E1,3.256213665E-1,-1.268965602E0,9.790189743E0
2.788026192E1,3.064671755E-1,-1.259388566E0,9.797372818E0
2.789225908E1,3.136500120E-1,-1.249811411E0,9.806949615E0
2.790425758E1,2.897072434E-1,-1.290514112E0,9.802161217E0
2.791625581E1,3.016786277E-1,-1.314456820E0,9.816526413E0
2.792825478E1,2.944957912E-1,-1.304879785E0,9.780612946E0
2.794025317E1,2.633702159E-1,-1.292908430E0,9.811738014E0
2.795225204E1,2.513988614E-1,-1.309668303E0,9.816526413E0
2.796425144E1,2.346389294E-1,-1.283331275E0,9.814132690E0
2.797625014E1,2.633702159E-1,-1.285725594E0,9.814132690E0
2.798824803E1,2.513988614E-1,-1.297696948E0,9.809344292E0
2.800024666E1,2.753416002E-1,-1.264177084E0,9.797372818E0
2.801224563E1,2.681587934E-1,-1.271359921E0,9.787795067E0
2.802424409E1,2.394274771E-1,-1.266571403E0,9.778218269E0
2.803624376E1,2.466102988E-1,-1.295302629E0,9.780612946E0
2.804824322E1,2.537931204E-1,-1.283331275E0,9.802161217E0
2.805824372E1,2.226675600E-1,-1.259388566E0,9.802161217E0
2.807024305E1,2.059076279E-1,-1.273754239E0,9.802161217E0
2.808024364E1,2.202732861E-1,-1.290514112E0,9.797372818E0
2.809224297E1,2.466102988E-1,-1.297696948E0,9.797372818E0
2.810424260E1,2.944957912E-1,-1.304879785E0,9.802161217E0
2.811624104E1,3.184385598E-1,-1.314456820E0,9.792584419E0
2.812823984E1,7.661679387E-2,-1.087000728E0,1.019242764E1
2.814023817E1,-6.703969836E-2,-1.522758722E0,9.596253395E0
2.815223663E1,6.081457734E-1,-1.336005330E0,9.847652435E0
2.816423500E1,-3.112557158E-2,-1.256994247E0,9.732727051E0
2.817623340E1,1.029538140E-1,-1.206714511E0,9.883566856E0
2.818823226E1,4.022381604E-1,-1.510787368E0,9.646533012E0
2.820023113E1,3.711125851E-1,-1.352765322E0,9.754275322E0
2.821222959E1,1.268965602E-1,-1.103760719E0,9.864412308E0
2.822422806E1,2.681587934E-1,-1.216291547E0,9.773429871E0
2.823622645E1,5.219519138E-1,-1.434170604E0,9.732727051E0
2.824822492E1,2.705530524E-1,-1.403045058E0,9.720755577E0
2.826022345E1,2.178790122E-1,-1.271359921E0,9.842864037E0
2.827222198E1,3.519583941E-1,-1.352765322E0,9.754275322E0
2.828422038E1,3.256213665E-1,-1.359948039E0,9.809344292E0
2.829621891E1,1.819648892E-1,-1.434170604E0,9.826104164E0
2.830821738E1,1.699935049E-1,-1.419804931E0,9.854835510E0
2.832021558E1,2.466102988E-1,-1.429382086E0,9.821314812E0
2.833221397E1,2.777358890E-1,-1.388679385E0,9.826104164E0
2.834421244E1,2.035133541E-1,-1.357553840E0,9.859623909E0
2.835621090E1,1.652049571E-1,-1.412622094E0,9.804554939E0
2.836820997E1,2.442160249E-1,-1.422199249E0,9.804554939E0
2.838020873E1,2.513988614E-1,-1.338399649E0,9.785401344E0
2.839220713E1,1.005595401E-1,-1.237840056E0,9.816526413E0
2.840420560E1,2.083019018E-1,-1.309668303E0,9.799766541E0
2.841620406E1,2.154847383E-1,-1.371919513E0,9.744698524E0
2.842820196E1,1.939362586E-1,-1.326428294E0,9.792584419E0
2.844020006E1,2.059076279E-1,-1.290514112E0,9.768641472E0
2.845219859E1,2.968900800E-1,-1.302485466E0,9.756669998E0
2.846419689E1,3.998439014E-1,-1.355159521E0,9.727938652E0
2.847619555E1,3.663240373E-1,-1.347976685E0,9.739910126E0
2.848819418E1,3.735068738E-1,-1.376708031E0,9.768641472E0
2.850019204E1,3.447755575E-1,-1.419804931E0,9.775823593E0
2.851219071E1,2.968900800E-1,-1.486844659E0,9.785401344E0
2.852418957E1,3.112557232E-1,-1.510787368E0,9.826104164E0
2.853618804E1,2.849186957E-1,-1.529941559E0,9.859623909E0
2.854818650E1,2.801301479E-1,-1.522758722E0,9.869200706E0
2.856018483E1,2.202732861E-1,-1.522758722E0,9.847652435E0
2.857218330E1,2.322446555E-1,-1.496421814E0,9.833286285E0
2.858418176E1,2.418217510E-1,-1.446141958E0,9.818921089E0
2.859618016E1,2.226675600E-1,-1.395862222E0,9.780612946E0
2.860817876E1,1.819648892E-1,-1.376708031E0,9.763853073E0
2.862017822E1,1.987248063E-1,-1.393467903E0,9.732727051E0
2.863217669E1,2.322446555E-1,-1.352765322E0,9.756669998E0
2.864417469E1,2.394274771E-1,-1.336005330E0,9.754275322E0
2.865617315E1,2.537931204E-1,-1.340793848E0,9.723150253E0
2.866817148E1,2.490045726E-1,-1.347976685E0,9.727938652E0
2.868016948E1,2.274561077E-1,-1.388679385E0,9.737515450E0
2.869216795E1,2.035133541E-1,-1.412622094E0,9.768641472E0
2.870416685E1,2.106961906E-1,-1.465296149E0,9.833286285E0
2.871616538E1,1.508393139E-1,-1.534730196E0,9.878777504E0
2.872816384E1,1.508393139E-1,-1.573038578E0,9.890748978E0
2.874016241E1,1.987248063E-1,-1.570644259E0,9.881172180E0
2.875216081E1,3.088614643E-1,-1.529941559E0,9.838075638E0
2.876415910E1,3.567469418E-1,-1.465296149E0,9.794978142E0
2.877615757E1,3.088614643E-1,-1.458113313E0,9.747093201E0
2.878815567E1,2.825244367E-1,-1.450930476E0,9.735121727E0
2.880015387E1,3.016786277E-1,-1.441353440E0,9.732727051E0
2.881215233E1,3.304099143E-1,-1.400650740E0,9.730332375E0
2.882415096E1,3.806896806E-1,-1.367130876E0,9.723150253E0
2.883614943E1,2.992843390E-1,-1.405439258E0,9.718361855E0
2.884814826E1,2.011190802E-1,-1.474873304E0,9.737515450E0
2.886014689E1,1.723877788E-1,-1.534730196E0,9.792584419E0
2.887214552E1,1.340793967E-1,-1.573038578E0,9.816526413E0
2.888414425E1,1.532335877E-1,-1.496421814E0,9.850046158E0
2.889614291E1,1.939362586E-1,-1.515576005E0,9.850046158E0
2.890814144E1,2.059076279E-1,-1.546701550E0,9.838075638E0
2.892013981E1,2.035133541E-1,-1.606558442E0,9.814132690E0
2.893213837E1,2.944957912E-1,-1.568249941E0,9.792584419E0
2.894413684E1,3.519583941E-1,-1.489238977E0,9.756669998E0
2.895613523E1,3.782954216E-1,-1.424593568E0,9.723150253E0
2.896813387E1,3.351984620E-1,-1.467690468E0,9.737515450E0
2.898013353E1,2.873129845E-1,-1.553884387E0,9.749486923E0
2.899213200E1,2.537931204E-1,-1.568249941E0,9.792584419E0
2.900413039E1,2.513988614E-1,-1.537124395E0,9.806949615E0
2.901612886E1,2.154847383E-1,-1.482056141E0,9.797372818E0
2.902812699E1,2.250618339E-1,-1.505998850E0,9.783006668E0
2.904012502E1,1.867534369E-1,-1.527547359E0,9.766246796E0
2.905212349E1,1.843591630E-1,-1.568249941E0,9.783006668E0
2.906412189E1,2.083019018E-1,-1.517970204E0,9.811738014E0
2.907612035E1,2.298503816E-1,-1.489238977E0,9.775823593E0
2.908811918E1,2.466102988E-1,-1.472478986E0,9.775823593E0
2.910011691E1,2.633702159E-1,-1.489238977E0,9.761458397E0
2.911211571E1,2.561874092E-1,-1.539518714E0,9.742303848E0
2.912411491E1,2.825244367E-1,-1.549095750E0,9.737515450E0
2.913611417E1,2.897072434E-1,-1.532335877E0,9.766246796E0
2.914811337E1,2.657645047E-1,-1.529941559E0,9.783006668E0
2.916011330E1,2.681587934E-1,-1.587404251E0,9.794978142E0
2.917211216E1,2.801301479E-1,-1.606558442E0,9.826104164E0
2.918411076E1,2.729473412E-1,-1.608952641E0,9.814132690E0
2.919610930E1,3.208328187E-1,-1.575432777E0,9.806949615E0
2.920810776E1,3.112557232E-1,-1.608952641E0,9.761458397E0
2.922010676E1,3.256213665E-1,-1.606558442E0,9.723150253E0
2.923210522E1,3.256213665E-1,-1.611346960E0,9.720755577E0
2.924410369E1,2.921015322E-1,-1.608952641E0,9.771035194E0
2.925610216E1,2.921015322E-1,-1.599375606E0,9.835680962E0
2.926810055E1,2.657645047E-1,-1.611346960E0,9.835680962E0
2.928009755E1,2.059076279E-1,-1.616135478E0,9.842864037E0
2.929209608E1,1.652049571E-1,-1.596981287E0,9.797372818E0
2.930409452E1,1.556278616E-1,-1.606558442E0,9.775823593E0
2.931609291E1,2.059076279E-1,-1.601769805E0,9.761458397E0
2.932809138E1,2.561874092E-1,-1.582615614E0,9.775823593E0
2.934009031E1,2.921015322E-1,-1.570644259E0,9.823709488E0
2.935208878E1,7.661679387E-2,-1.537124395E0,1.005356026E1
2.936408727E1,5.267404318E-1,-1.608952641E0,9.794978142E0
2.937608574E1,5.530774593E-1,-1.479661822E0,9.660899162E0
2.938808420E1,-1.340793967E-1,-1.405439258E0,9.601041794E0
2.940008267E1,1.771763414E-1,-1.379102230E0,9.847652435E0
2.941208113E1,5.315290093E-1,-1.855562925E0,9.593858719E0
2.942407986E1,5.913859010E-1,-1.604164124E0,9.833286285E0
2.943607833E1,7.182824425E-3,-1.482056141E0,9.790189743E0
2.944807646E1,2.298503816E-1,-1.575432777E0,9.873989105E0
2.946007566E1,4.046324492E-1,-1.752609134E0,9.816526413E0
2.947207406E1,1.388679445E-1,-1.740637779E0,9.713572502E0
2.948407219E1,1.316851079E-1,-1.486844659E0,9.814132690E0
2.949607075E1,3.064671755E-1,-1.599375606E0,9.771035194E0
2.950806982E1,3.567469418E-1,-1.589798450E0,9.828497887E0
2.952006845E1,1.819648892E-1,-1.649655342E0,9.759063721E0
2.953206711E1,1.197137386E-1,-1.522758722E0,9.809344292E0
2.954406584E1,2.011190802E-1,-1.585009933E0,9.771035194E0
2.955606440E1,3.687183261E-1,-1.553884387E0,9.785401344E0
2.956806287E1,2.705530524E-1,-1.529941559E0,9.763853073E0
2.958006123E1,2.202732861E-1,-1.517970204E0,9.742303848E0
2.959205970E1,3.543526828E-1,-1.589798450E0,9.763853073E0
2.960405816E1,3.926610649E-1,-1.608952641E0,9.747093201E0
2.961605670E1,1.939362586E-1,-1.505998850E0,9.778218269E0
2.962805559E1,2.394274771E-1,-1.558672905E0,9.771035194E0
2.964005293E1,3.232271075E-1,-1.582615614E0,9.790189743E0
2.965205139E1,2.633702159E-1,-1.608952641E0,9.775823593E0
2.966404986E1,2.250618339E-1,-1.546701550E0,9.802161217E0
2.967604825E1,2.202732861E-1,-1.563461423E0,9.761458397E0
2.968804622E1,2.849186957E-1,-1.544307232E0,9.751881599E0
2.970004478E1,2.537931204E-1,-1.620923996E0,9.804554939E0
2.971204332E1,2.537931204E-1,-1.611346960E0,9.859623909E0
2.972404178E1,1.963305324E-1,-1.604164124E0,9.828497887E0
2.973604018E1,2.418217510E-1,-1.544307232E0,9.737515450E0
2.974803864E1,2.035133541E-1,-1.501210332E0,9.749486923E0
2.976003801E1,2.418217510E-1,-1.527547359E0,9.780612946E0
2.977203647E1,2.657645047E-1,-1.515576005E0,9.787795067E0
2.978403487E1,2.729473412E-1,-1.510787368E0,9.759063721E0
2.979603340E1,2.537931204E-1,-1.438959122E0,9.744698524E0
2.980803147E1,2.609759569E-1,-1.441353440E0,9.737515450E0
2.982002913E1,3.016786277E-1,-1.441353440E0,9.720755577E0
2.983202753E1,2.753416002E-1,-1.486844659E0,9.739910126E0
2.984402630E1,2.657645047E-1,-1.489238977E0,9.747093201E0
2.985602476E1,2.657645047E-1,-1.498816013E0,9.780612946E0
2.986802366E1,2.633702159E-1,-1.505998850E0,9.847652435E0
2.988002293E1,2.490045726E-1,-1.534730196E0,9.883566856E0
2.989202139E1,2.777358890E-1,-1.527547359E0,9.780612946E0
2.990401969E1,2.849186957E-1,-1.474873304E0,9.684841156E0
2.991601835E1,2.777358890E-1,-1.482056141E0,9.708784103E0
2.992801705E1,2.873129845E-1,-1.508393168E0,9.790189743E0
2.994001564E1,2.801301479E-1,-1.551490068E0,9.869200706E0
2.995201431E1,3.160442710E-1,-1.553884387E0,9.862017632E0
2.996401290E1,3.088614643E-1,-1.508393168E0,9.799766541E0
2.997601137E1,3.351984620E-1,-1.448536277E0,9.739910126E0
2.998800977E1,3.280156553E-1,-1.470084786E0,9.682447433E0
3.000000760E1,3.351984620E-1,-1.470084786E0,9.706390381E0
3.001200606E1,3.256213665E-1,-1.494027495E0,9.816526413E0
3.002400450E1,3.280156553E-1,-1.479661822E0,9.850046158E0
3.003600296E1,3.304099143E-1,-1.501210332E0,9.823709488E0
3.004800143E1,3.304099143E-1,-1.489238977E0,9.794978142E0
3.006000052E1,3.615354896E-1,-1.515576005E0,9.744698524E0
3.007199899E1,3.711125851E-1,-1.501210332E0,9.689630508E0
3.008399749E1,3.711125851E-1,-1.460507631E0,9.718361855E0
3.009599588E1,3.495641351E-1,-1.474873304E0,9.778218269E0
3.010799405E1,3.950553536E-1,-1.551490068E0,9.826104164E0
3.011999258E1,4.213923812E-1,-1.585009933E0,9.881172180E0
3.013199111E1,3.591412306E-1,-1.527547359E0,9.862017632E0
3.014398971E1,3.591412306E-1,-1.491633177E0,9.816526413E0
3.015598887E1,3.878725171E-1,-1.520364523E0,9.723150253E0
3.016798857E1,3.782954216E-1,-1.537124395E0,9.756669998E0
3.017998880E1,3.567469418E-1,-1.546701550E0,9.797372818E0
3.019198860E1,3.950553536E-1,-1.501210332E0,9.783006668E0
3.020398823E1,3.687183261E-1,-1.460507631E0,9.783006668E0
3.021598786E1,3.040728867E-1,-1.477267504E0,9.768641472E0
3.022798739E1,3.088614643E-1,-1.491633177E0,9.751881599E0
3.023998609E1,3.639297783E-1,-1.486844659E0,9.759063721E0
3.025198508E1,3.591412306E-1,-1.422199249E0,9.785401344E0
3.026398415E1,3.711125851E-1,-1.398256540E0,9.818921089E0
3.027598282E1,3.687183261E-1,-1.415016413E0,9.821314812E0
3.028798135E1,3.782954216E-1,-1.438959122E0,9.773429871E0
3.029997895E1,3.591412306E-1,-1.438959122E0,9.718361855E0
3.031197741E1,3.878725171E-1,-1.410227895E0,9.732727051E0
3.032397591E1,4.549122155E-1,-1.383890867E0,9.747093201E0
3.033597434E1,4.333637357E-1,-1.395862222E0,9.732727051E0
3.034797274E1,3.950553536E-1,-1.470084786E0,9.768641472E0
3.035997200E1,4.046324492E-1,-1.520364523E0,9.785401344E0
3.037197054E1,3.735068738E-1,-1.491633177E0,9.830892563E0
3.038396907E1,-1.723877788E-1,-1.381496549E0,1.013496494E1
3.039596757E1,4.453351200E-1,-1.649655342E0,9.768641472E0
3.040796606E1,9.816526771E-1,-1.398256540E0,1.003201103E1
3.041996453E1,-2.442160249E-1,-1.072635174E0,9.969759941E0
3.043196299E1,-1.675992459E-2,-1.194743156E0,9.902720451E0
3.044396106E1,6.440598965E-1,-1.747820616E0,9.466962814E0
3.045595946E1,4.142095447E-1,-1.297696948E0,9.644139290E0
3.046795762E1,4.764606953E-1,-1.007989645E0,9.893143654E0
3.047995655E1,7.541965842E-1,-1.338399649E0,9.780612946E0
3.049195502E1,9.098244309E-1,-1.630501151E0,9.694418907E0
3.050395375E1,7.446194887E-1,-1.575432777E0,9.742303848E0
3.051595222E1,6.488484740E-1,-1.391073704E0,9.668081284E0
3.052795095E1,8.595446348E-1,-1.436564922E0,9.531607628E0
3.053994808E1,9.409499764E-1,-1.419804931E0,9.586676598E0
3.055194651E1,4.764606953E-1,-1.482056141E0,9.696812630E0
3.056394494E1,2.801301479E-1,-1.587404251E0,9.866806030E0
3.057594341E1,2.705530524E-1,-1.604164124E0,9.900326729E0
3.058794231E1,1.939362586E-1,-1.477267504E0,9.943423271E0
3.059994077E1,2.274561077E-1,-1.350371003E0,9.981731415E0
3.061193920E1,2.035133541E-1,-1.453324795E0,9.876383781E0
3.062393790E1,1.771763414E-1,-1.589798450E0,9.821314812E0
3.063593663E1,1.077423692E-1,-1.474873304E0,9.854835510E0
3.064793486E1,2.968900800E-1,-1.400650740E0,9.890748978E0
3.065993382E1,6.081457734E-1,-1.407833576E0,9.864412308E0
3.067193249E1,5.243461728E-1,-1.415016413E0,9.778218269E0
3.068393102E1,4.668835998E-1,-1.400650740E0,9.759063721E0
3.069592948E1,5.650488734E-1,-1.381496549E0,9.663292885E0
3.070792758E1,6.273000240E-1,-1.292908430E0,9.620196342E0
3.071992615E1,6.703969240E-1,-1.158828974E0,9.577098846E0
3.073192461E1,6.416656375E-1,-1.103760719E0,9.651321411E0
3.074392308E1,5.650488734E-1,-1.230657220E0,9.634561539E0
3.075592154E1,3.663240373E-1,-1.350371003E0,9.677659035E0
3.076792044E1,3.256213665E-1,-1.367130876E0,9.739910126E0
3.077991917E1,3.902668059E-1,-1.364736676E0,9.823709488E0
3.079191770E1,4.668835998E-1,-1.410227895E0,9.907508850E0
3.080391650E1,4.309694767E-1,-1.544307232E0,9.893143654E0
3.081591490E1,3.112557232E-1,-1.608952641E0,9.900326729E0
3.082791320E1,3.328042030E-1,-1.613741279E0,9.881172180E0
3.083991186E1,4.213923812E-1,-1.527547359E0,9.864412308E0
3.085191033E1,4.285751879E-1,-1.465296149E0,9.835680962E0
3.086390976E1,4.142095447E-1,-1.424593568E0,9.811738014E0
3.087590822E1,4.740664065E-1,-1.434170604E0,9.763853073E0
3.088790679E1,5.171633363E-1,-1.371919513E0,9.737515450E0
3.089990432E1,5.219519138E-1,-1.259388566E0,9.715967178E0
3.091190279E1,5.004034638E-1,-1.221080184E0,9.687235832E0
3.092389938E1,5.147690773E-1,-1.240234375E0,9.694418907E0
3.093589785E1,5.458946824E-1,-1.307274103E0,9.677659035E0
3.094789598E1,4.788549542E-1,-1.302485466E0,9.706390381E0
3.095989544E1,4.189980924E-1,-1.309668303E0,9.737515450E0
3.097189354E1,4.142095447E-1,-1.350371003E0,9.747093201E0
3.098389244E1,4.405465722E-1,-1.383890867E0,9.775823593E0
3.099589091E1,3.854782581E-1,-1.438959122E0,9.823709488E0
3.100789014E1,3.615354896E-1,-1.494027495E0,9.859623909E0
3.101988854E1,4.070267081E-1,-1.522758722E0,9.854835510E0
3.103188747E1,4.525179267E-1,-1.491633177E0,9.835680962E0
3.104388626E1,4.836435020E-1,-1.477267504E0,9.833286285E0
3.105588499E1,4.453351200E-1,-1.472478986E0,9.809344292E0
3.106788276E1,4.094209969E-1,-1.479661822E0,9.780612946E0
3.107988042E1,4.213923812E-1,-1.426987767E0,9.785401344E0
3.109187892E1,3.998439014E-1,-1.359948039E0,9.775823593E0
3.110387762E1,4.405465722E-1,-1.340793848E0,9.754275322E0
3.111587608E1,4.381522834E-1,-1.371919513E0,9.751881599E0
3.112787495E1,4.692778587E-1,-1.362342358E0,9.742303848E0
3.113987398E1,3.998439014E-1,-1.343188167E0,9.759063721E0
3.115187244E1,3.639297783E-1,-1.297696948E0,9.739910126E0
3.116387107E1,2.777358890E-1,-1.319245458E0,9.749486923E0
3.117586947E1,2.681587934E-1,-1.350371003E0,9.744698524E0
3.118786750E1,3.184385598E-1,-1.381496549E0,9.778218269E0
3.119986550E1,3.830839694E-1,-1.412622094E0,9.763853073E0
3.121186403E1,4.668835998E-1,-1.412622094E0,9.794978142E0
3.122386210E1,5.123748183E-1,-1.436564922E0,9.775823593E0
3.123586070E1,5.243461728E-1,-1.508393168E0,9.790189743E0
3.124785989E1,4.597007632E-1,-1.501210332E0,9.811738014E0
3.125985886E1,4.046324492E-1,-1.431776285E0,9.806949615E0
3.127185812E1,3.830839694E-1,-1.400650740E0,9.790189743E0
3.128385762E1,3.615354896E-1,-1.388679385E0,9.783006668E0
3.129585675E1,3.639297783E-1,-1.419804931E0,9.751881599E0
3.130785578E1,3.567469418E-1,-1.434170604E0,9.766246796E0
3.131985591E1,3.280156553E-1,-1.405439258E0,9.780612946E0
3.133185431E1,3.447755575E-1,-1.383890867E0,9.794978142E0
3.134385241E1,3.304099143E-1,-1.347976685E0,9.778218269E0
3.135585088E1,2.298503816E-1,-1.364736676E0,9.754275322E0
3.136784934E1,2.657645047E-1,-1.398256540E0,9.761458397E0
3.137984687E1,3.399870098E-1,-1.412622094E0,9.756669998E0
3.139184534E1,3.974496126E-1,-1.403045058E0,9.787795067E0
3.140384387E1,3.519583941E-1,-1.438959122E0,9.797372818E0
3.141584233E1,4.142095447E-1,-1.494027495E0,9.818921089E0
3.142584247E1,4.309694767E-1,-1.532335877E0,9.811738014E0
3.143784093E1,3.998439014E-1,-1.527547359E0,9.811738014E0
3.144983893E1,3.232271075E-1,-1.470084786E0,9.806949615E0
3.146183746E1,3.136500120E-1,-1.467690468E0,9.787795067E0
3.147383593E1,3.375927508E-1,-1.467690468E0,9.773429871E0
3.148583256E1,2.992843390E-1,-1.441353440E0,9.766246796E0
3.149783102E1,2.202732861E-1,-1.426987767E0,9.771035194E0
3.150982972E1,2.537931204E-1,-1.412622094E0,9.771035194E0
3.152182788E1,2.681587934E-1,-1.391073704E0,9.783006668E0
3.153382628E1,2.490045726E-1,-1.367130876E0,9.751881599E0
3.154582548E1,3.088614643E-1,-1.410227895E0,9.742303848E0
3.155782401E1,3.926610649E-1,-1.436564922E0,9.739910126E0
3.156982318E1,4.166038036E-1,-1.448536277E0,9.739910126E0
3.158182188E1,4.166038036E-1,-1.419804931E0,9.735121727E0
3.159382034E1,3.735068738E-1,-1.462901950E0,9.739910126E0
3.160581844E1,3.663240373E-1,-1.465296149E0,9.787795067E0
3.161781690E1,3.088614643E-1,-1.494027495E0,9.797372818E0
3.162981444E1,2.346389294E-1,-1.515576005E0,9.809344292E0
3.164181267E1,1.987248063E-1,-1.529941559E0,9.809344292E0
3.165381126E1,2.681587934E-1,-1.517970204E0,9.821314812E0
3.166580993E1,1.939362586E-1,-1.477267504E0,9.809344292E0
3.167780859E1,1.484450400E-1,-1.494027495E0,9.802161217E0
3.168980812E1,1.556278616E-1,-1.539518714E0,9.828497887E0
3.170180698E1,1.867534369E-1,-1.570644259E0,9.840469360E0
3.171380558E1,2.561874092E-1,-1.525153041E0,9.823709488E0
3.172580398E1,2.801301479E-1,-1.486844659E0,9.797372818E0
3.173780238E1,3.112557232E-1,-1.510787368E0,9.783006668E0
3.174980084E1,3.112557232E-1,-1.544307232E0,9.742303848E0
3.176179891E1,2.849186957E-1,-1.534730196E0,9.761458397E0
3.177379737E1,2.633702159E-1,-1.484450340E0,9.768641472E0
3.178579654E1,2.346389294E-1,-1.494027495E0,9.778218269E0
3.179779500E1,1.963305324E-1,-1.494027495E0,9.792584419E0
3.180979304E1,1.843591630E-1,-1.508393168E0,9.797372818E0
3.182179193E1,2.059076279E-1,-1.479661822E0,9.785401344E0
3.183379040E1,1.939362586E-1,-1.453324795E0,9.756669998E0
3.184578816E1,2.059076279E-1,-1.441353440E0,9.744698524E0
3.185778620E1,1.963305324E-1,-1.467690468E0,9.737515450E0
3.186978516E1,1.747820675E-1,-1.510787368E0,9.742303848E0
3.188178366E1,2.106961906E-1,-1.537124395E0,9.780612946E0
3.189378206E1,2.513988614E-1,-1.544307232E0,9.797372818E0
3.190578052E1,2.466102988E-1,-1.522758722E0,9.826104164E0
3.191777942E1,2.178790122E-1,-1.573038578E0,9.778218269E0
3.192977788E1,2.035133541E-1,-1.589798450E0,9.792584419E0
3.194177588E1,1.771763414E-1,-1.618529797E0,9.814132690E0
3.195377435E1,1.436564922E-1,-1.589798450E0,9.828497887E0
3.196577251E1,1.436564922E-1,-1.575432777E0,9.806949615E0
3.197777104E1,1.819648892E-1,-1.596981287E0,9.811738014E0
3.198976934E1,2.059076279E-1,-1.608952641E0,9.775823593E0
3.200176817E1,2.154847383E-1,-1.580221415E0,9.775823593E0
3.201376664E1,1.436564922E-1,-1.527547359E0,9.811738014E0
3.202576504E1,-3.375927508E-1,-1.541913033E0,9.694418907E0
3.203776347E1,3.328042030E-1,-1.647261024E0,9.768641472E0
3.204976203E1,3.064671755E-1,-1.484450340E0,9.883566856E0
3.206176070E1,-2.681587934E-1,-1.307274103E0,9.907508850E0
3.207375936E1,1.340793967E-1,-1.515576005E0,9.838075638E0
3.208575826E1,3.232271075E-1,-1.714300752E0,9.622590065E0
3.209775689E1,1.436564885E-2,-1.410227895E0,9.787795067E0
3.210975462E1,6.225114316E-2,-1.383890867E0,9.775823593E0
3.212175315E1,3.639297783E-1,-1.585009933E0,9.718361855E0
3.213375168E1,2.442160249E-1,-1.654443860E0,9.703995705E0
