"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.335651098E1,-4.310992956E-1,-3.138418198E-1,-3.972940445E-1
1.336651098E1,-7.487034798E-2,-1.579860449E-1,-6.925144196E-1
1.338651051E1,3.380298615E-2,-5.314041376E-1,-9.017391205E-1
1.339651051E1,-1.640692949E-1,-9.168597460E-1,-9.598245621E-1
1.340651051E1,-2.360021472E-1,-1.134580851E0,-1.042827606E0
1.341651051E1,-3.775720894E-1,-1.137210965E0,-1.370398521E0
1.342651051E1,-4.745618701E-1,-9.957525134E-1,-1.424149513E0
1.343651078E1,-4.303152859E-1,-6.554285884E-1,-1.347698212E0
1.344651078E1,-3.412775993E-1,-4.000116587E-1,-9.591856003E-1
1.345651078E1,-2.091338634E-1,-1.460118294E-1,-3.733196259E-1
1.346651078E1,-1.292640567E-1,-3.245794773E-2,2.738666534E-2
1.347651078E1,2.785152197E-2,6.609737873E-2,3.153896332E-1
1.349651051E1,-2.783361375E-1,-9.287321568E-2,2.186155319E-1
1.350651051E1,-5.093443394E-1,-6.211888790E-2,5.964851379E-2
1.351651051E1,-6.957751513E-1,1.005817652E-1,-1.512336731E-2
1.352651051E1,-6.406515241E-1,2.129346132E-1,3.018569946E-2
1.353651051E1,-3.375475407E-1,1.879899502E-1,-1.950521469E-1
1.354651051E1,-1.698892713E-1,7.204735279E-2,-2.077121735E-1
1.355651051E1,-3.702443242E-1,-1.831429005E-1,-7.266712189E-2
1.356651051E1,-6.817594767E-1,-2.926025391E-1,7.607650757E-2
1.357651098E1,-7.120684385E-1,-2.764773369E-1,4.184970856E-1
1.358651098E1,-5.711392760E-1,-2.177802324E-1,4.068174362E-1
1.359651098E1,-3.800823689E-1,-1.837792397E-1,3.721094131E-1
1.360651098E1,-3.217453957E-1,-1.326448917E-1,3.406391144E-1
1.361651098E1,-2.763005495E-1,-1.024506092E-1,3.430452347E-1
1.363651051E1,-4.928272963E-2,-1.077529192E-1,-8.780288696E-2
1.364651051E1,-4.925101995E-2,-1.958947182E-1,-5.944728851E-2
1.365651051E1,-1.102409959E-1,-4.668053389E-1,-6.009864807E-2
1.366651051E1,-1.130139828E-1,-4.847657681E-1,-1.234722137E-1
1.367651051E1,-7.781445980E-2,-2.965970039E-1,-4.101181030E-2
1.368651078E1,-5.134463310E-3,-6.871461868E-2,-1.160812378E-2
1.369651078E1,1.916243434E-1,3.219674826E-1,9.648036957E-2
1.370651078E1,2.177794874E-1,6.042217016E-1,1.516780853E-1
1.371651078E1,-5.624777079E-2,8.921871185E-1,4.581861496E-1
1.372651078E1,-1.811907887E-1,8.702777624E-1,5.708875656E-1
1.374651051E1,-3.145101666E-1,4.674518108E-1,6.843624115E-1
1.375651051E1,-1.752314568E-1,1.004518270E-1,2.855443954E-1
1.376651051E1,-1.682884097E-1,-7.387816906E-2,-5.575180054E-3
1.377651051E1,-1.798051596E-1,-2.855634093E-1,-4.708452225E-1
1.378651051E1,-1.473223567E-1,-3.725512624E-1,-6.628036499E-1
1.379651051E1,-2.620525360E-1,-4.289655685E-1,-9.010496140E-1
1.380651051E1,-5.434100032E-1,-4.600268006E-1,-7.002811432E-1
1.381651051E1,-6.091133356E-1,-3.169867992E-1,-2.813425064E-1
1.382651098E1,-5.554500222E-1,-4.099011421E-2,-1.389169693E-1
1.383651098E1,-1.329510808E-1,4.789420366E-1,-4.179954529E-2
1.384651098E1,1.566967368E-1,6.916936636E-1,-2.716846466E-1
1.385651098E1,5.803623199E-1,8.110076189E-1,-2.966728210E-1
1.386651098E1,8.155708909E-1,7.719395161E-1,-2.150621414E-1
1.388651051E1,7.846561670E-1,7.633845806E-1,-1.319484711E-1
1.389651051E1,1.732305288E-1,2.117440701E-1,-3.956794739E-2
1.390651051E1,-2.536359429E-1,-2.171504498E-1,-7.850742340E-2
1.391651051E1,-8.540793657E-1,-7.923185825E-1,-3.562021255E-1
1.392651051E1,-1.137030363E0,-1.049604416E0,-5.186777115E-1
1.393651078E1,-1.196158528E0,-1.116565585E0,-7.486391068E-1
1.394651078E1,-8.642401695E-1,-1.015603900E0,-8.932294846E-1
1.395651078E1,-2.534000874E-1,-4.978995919E-1,-9.408750534E-1
1.396651078E1,1.220296621E-1,-1.406272650E-1,-7.868738174E-1
1.397651078E1,5.055407286E-1,3.036941290E-1,-6.738471985E-2
1.399651051E1,6.227816343E-1,1.792479753E-1,7.184505463E-1
1.400651051E1,6.211316586E-1,-6.561160088E-3,8.052930832E-1
1.401651051E1,1.509277821E-1,-2.132877111E-1,8.305454254E-1
1.402651051E1,-1.420465708E-1,-2.772842646E-1,7.784538269E-1
1.403651051E1,-5.073421001E-1,-2.564104199E-1,6.343364716E-1
1.404651051E1,-4.265133142E-1,-1.898946762E-1,5.753850937E-1
1.405651051E1,-1.250900030E-1,-3.701579571E-2,3.496246338E-1
1.406651051E1,7.704019547E-3,2.271027565E-1,1.152229309E-2
1.407651097E1,3.540933728E-1,5.673455000E-1,-2.099246979E-1
1.408651097E1,6.328886747E-1,4.829362631E-1,-1.029434204E-1
1.409651097E1,6.684523225E-1,-1.774084568E-2,2.031612396E-1
1.410651097E1,4.803711176E-1,-2.555634379E-1,3.784465790E-1
1.411651097E1,6.209611893E-2,-5.285884738E-1,3.094120026E-1
1.413651051E1,-2.142248154E-1,-6.441794634E-1,-1.984109879E-1
1.414651051E1,1.273159981E-1,-6.884411573E-1,-4.074840546E-1
1.415651051E1,4.226325154E-1,-7.698926330E-1,-6.476106644E-1
1.416651051E1,4.951646328E-1,-6.683648229E-1,-8.570919037E-1
1.417651051E1,5.143350959E-1,-5.311281085E-1,-1.057968140E0
1.418651077E1,5.295451283E-1,-3.415985107E-1,-1.063820839E0
1.419651077E1,6.244357228E-1,-1.570950150E-1,-6.495380402E-1
1.420651077E1,5.908219814E-1,-6.430947781E-2,-4.015150070E-1
1.421651077E1,2.891795635E-1,5.856847763E-2,1.932258606E-1
1.422651077E1,1.020072103E-1,2.687840462E-1,3.810024261E-1
1.424651051E1,1.268949509E-1,5.242729187E-1,5.299215317E-1
1.425651051E1,6.294918060E-2,2.815719843E-1,3.759994507E-1
1.426651051E1,-1.229906082E-2,1.044597030E-1,2.711620331E-1
1.427651051E1,-3.397930861E-1,-1.511715055E-1,1.424970627E-1
1.428651051E1,-4.251827002E-1,-2.254769206E-1,9.743881226E-2
1.429651051E1,-4.415063858E-1,-3.820635974E-1,2.823829651E-2
1.430651051E1,-3.522094488E-1,-4.862203896E-1,-8.663177490E-2
1.431651051E1,1.332569122E-1,-4.798808694E-1,-2.471275330E-1
1.432651097E1,4.446787834E-1,-4.141888320E-1,-2.858066559E-1
1.433651097E1,5.138695240E-1,-2.537430525E-1,-1.861619949E-1
1.434651097E1,4.265329838E-1,-8.023440838E-2,-6.568813324E-2
1.435651097E1,4.241611958E-1,1.670218706E-1,3.320121765E-1
1.436651097E1,3.920050263E-1,2.508044839E-1,5.571451187E-1
1.438651050E1,-2.418315411E-2,4.444045424E-1,7.217407227E-1
1.439651050E1,-1.278085113E-1,4.912985563E-1,5.799503326E-1
1.440651051E1,-7.890790701E-2,3.953878284E-1,4.465417862E-1
1.441651051E1,-2.890884876E-2,1.831178665E-1,2.633533478E-1
1.442651051E1,8.085286617E-2,5.848169327E-3,-1.788902283E-2
1.443651077E1,4.236350358E-1,-1.469041705E-1,-9.334278107E-2
1.444651077E1,5.771543980E-1,-1.872308850E-1,-9.267902374E-2
1.445651077E1,5.645181537E-1,-1.327427924E-1,-4.932785034E-2
1.446651077E1,2.476828098E-1,-1.229087114E-1,2.569961548E-1
1.447651077E1,-7.283312082E-2,4.100334644E-2,3.332128525E-1
1.449651050E1,-3.260431886E-1,-1.178932190E-2,2.283039093E-1
1.450651050E1,-3.000987172E-1,-2.093964815E-2,2.771835327E-1
1.451651050E1,-3.567808270E-1,1.632332802E-3,2.734708786E-1
1.452651050E1,-5.549161434E-1,-6.441733241E-2,3.345861435E-1
1.453651050E1,-5.468617082E-1,-1.972960234E-1,2.904920578E-1
1.454651050E1,-5.340937376E-1,-3.426685631E-1,1.913022995E-1
1.455651050E1,-6.259701252E-1,-4.487601817E-1,1.805047989E-1
1.456651050E1,-5.693991780E-1,-4.325643480E-1,2.819395065E-1
1.457651097E1,-3.203241825E-1,-2.766392827E-1,5.290403366E-1
1.458651097E1,-1.302690506E-1,-1.243911088E-1,6.897354126E-1
1.459651097E1,-7.353144884E-2,8.092063665E-2,9.581632614E-1
1.460651097E1,-2.244063616E-1,2.109606564E-1,1.006505966E0
1.461651097E1,-3.630006909E-1,2.163826227E-1,9.210119247E-1
1.463651050E1,-5.427739620E-1,-2.125429958E-1,4.451637268E-1
1.464651050E1,-5.750812292E-1,-3.589827120E-1,3.228454590E-1
1.465651050E1,-4.320895970E-1,-5.110532641E-1,3.203468323E-1
1.466651050E1,-3.558862507E-1,-5.146797895E-1,3.321847916E-1
1.467651050E1,-3.521835804E-1,-4.805439711E-1,5.593614578E-1
1.468651077E1,-4.317924678E-1,-4.751442671E-1,7.073984146E-1
1.469651077E1,-4.801010787E-1,-4.504646957E-1,7.021417618E-1
1.470651077E1,-4.775279760E-1,-3.839609921E-1,6.298389435E-1
1.471651077E1,-5.654764771E-1,-2.903186679E-1,5.694961548E-1
1.472651077E1,-6.299389601E-1,-2.840751708E-1,6.096343994E-1
1.474651050E1,-4.594346583E-1,-4.252618849E-1,7.378416061E-1
1.475651050E1,-4.548493028E-2,-3.312360048E-1,5.793905258E-1
1.476651050E1,2.640102804E-1,-1.469150633E-1,4.689054489E-1
1.477651050E1,6.844214201E-1,1.098066270E-1,4.877243042E-1
1.478651050E1,9.358522296E-1,2.589173019E-1,6.669731140E-1
1.479651050E1,1.326853752E0,4.222391248E-1,1.092747688E0
1.480651050E1,1.370410323E0,4.981292784E-1,1.231143951E0
1.481651050E1,1.209629416E0,6.110312343E-1,1.345657349E0
1.482651097E1,1.092385530E0,6.302168369E-1,1.287890434E0
1.483651097E1,9.651665092E-1,4.453616738E-1,1.120138168E0
1.484651097E1,8.367832899E-1,3.023416400E-1,8.448619843E-1
1.485651097E1,3.387300372E-1,1.568072587E-1,4.930534363E-1
1.486651097E1,8.881434798E-2,7.397919893E-2,3.855419159E-1
1.488651050E1,-5.149759054E-1,3.332118690E-2,4.962730408E-1
1.489651050E1,-3.803114295E-1,9.492237121E-2,6.259307861E-1
1.490651050E1,-2.482514381E-1,1.441364288E-1,6.910429001E-1
1.491651050E1,-1.523447037E-1,3.141490221E-1,8.184070587E-1
1.492651050E1,-1.897706389E-1,3.645842373E-1,8.738718033E-1
1.493651077E1,-2.097691298E-1,3.779975474E-1,9.723606110E-1
1.494651077E1,-2.012411356E-1,3.553806543E-1,9.822616577E-1
1.495651077E1,-3.106643558E-1,2.953060269E-1,8.652439117E-1
1.496651077E1,-3.841310143E-1,2.631664872E-1,7.386589050E-1
1.497651077E1,-5.942209363E-1,1.797418147E-1,5.905237198E-1
1.499651050E1,-7.154315114E-1,-1.173940003E-1,3.325662613E-1
1.500651050E1,-7.240654826E-1,-1.517366022E-1,3.351716995E-1
1.501651050E1,-6.308498979E-1,-7.035393268E-2,4.550333023E-1
1.502651050E1,-4.743508697E-1,1.353361085E-2,4.788970947E-1
1.503651050E1,-2.953299880E-1,6.687928736E-2,5.002832413E-1
1.504651050E1,-1.821674109E-1,6.161491573E-2,5.694913864E-1
1.505651050E1,-1.878314614E-1,5.606755614E-2,5.691967010E-1
1.506651050E1,2.457679808E-1,-3.255333751E-2,4.204158783E-1
1.507651097E1,2.220901847E-1,-5.322322249E-2,2.476053238E-1
1.508651097E1,1.278843284E-1,-4.516334459E-2,9.620571136E-2
1.509651097E1,2.004948258E-2,-1.297629923E-1,-6.482410431E-2
1.510651097E1,4.705902934E-2,-1.699020863E-1,-6.063842773E-2
1.511651097E1,3.425556421E-2,-1.762625426E-1,-6.120395660E-2
1.513651050E1,3.477006257E-1,-2.093754709E-2,2.541046143E-1
1.514651050E1,3.162852228E-1,-6.057322025E-3,2.779989243E-1
1.515651050E1,2.318587452E-1,-1.296320558E-2,2.566194534E-1
1.516651050E1,1.880545318E-1,5.903892219E-3,2.546339035E-1
1.517651050E1,2.393160760E-1,9.375102073E-2,1.690692902E-1
1.518651070E1,2.782722116E-1,7.122584432E-2,1.292467117E-1
1.519651070E1,2.758522332E-1,3.178378195E-2,-3.255748749E-2
1.520651070E1,2.030901313E-1,-4.807599634E-2,-6.016349792E-2
1.521651070E1,5.946004391E-2,-1.246748492E-1,-7.105922699E-2
1.522651070E1,2.122384310E-2,-1.718590558E-1,-8.445930481E-2
1.524651043E1,-1.870531440E-1,-1.007385999E-1,-6.133079529E-2
1.525651043E1,-4.136407375E-2,-8.144052327E-2,-1.565198898E-1
1.526651093E1,4.828912020E-2,-9.511988610E-2,-1.490745544E-1
1.527651093E1,1.039621830E-1,-7.783152163E-2,-1.395416260E-1
1.528651093E1,1.348660886E-1,-7.289037108E-3,-1.063966751E-1
1.529651093E1,1.585389078E-1,5.981184542E-2,-4.958343506E-2
1.530651093E1,1.794142425E-1,4.975748062E-2,-6.473636627E-2
1.531651093E1,1.493430138E-2,5.412325263E-2,-5.357742310E-2
1.532651140E1,-1.909172535E-2,1.606462598E-1,-6.149578094E-2
1.533651140E1,1.802177429E-1,3.252363205E-1,6.723594666E-2
1.534651140E1,3.654322624E-1,3.699495792E-1,1.147823334E-1
1.535651140E1,4.738596678E-1,3.390285373E-1,1.696205139E-1
1.536651140E1,4.303383231E-1,2.842682004E-1,1.649351120E-1
1.538651093E1,1.859581172E-1,9.953323007E-2,-2.603626251E-2
1.539651093E1,-4.081666470E-3,5.409108102E-2,-1.932420731E-1
1.540651093E1,-8.035302162E-2,5.736683309E-2,-1.402492523E-1
1.541651093E1,-1.908011436E-1,1.070165485E-1,4.423999786E-2
1.542651093E1,-1.566298008E-1,1.371654868E-1,1.041507721E-1
1.543651120E1,-3.598910570E-2,4.262930155E-2,1.042661667E-1
1.544651120E1,-1.059049368E-2,-5.852755904E-2,-2.719688416E-2
1.545651120E1,1.999503374E-2,-1.351709366E-1,-2.591075897E-1
1.546651120E1,2.457094193E-2,-1.541425884E-1,-3.713655472E-1
1.547651120E1,-9.144115448E-2,-9.315645695E-2,-3.591718674E-1
1.549651100E1,3.308715224E-1,5.205547810E-2,4.068565369E-2
1.550651146E1,5.125281215E-1,7.699188590E-2,1.843013763E-1
1.551651146E1,4.378205538E-1,8.549273014E-3,2.872047424E-1
1.552651146E1,2.784588635E-1,-4.518389702E-3,2.081422806E-1
1.553651146E1,6.312096119E-2,-5.604343116E-2,4.768180847E-2
1.554651146E1,-1.448267698E-2,-7.558546960E-2,9.305000305E-3
1.555651146E1,-3.524744511E-2,-2.568680048E-2,3.793621063E-2
1.557651143E1,-8.063781261E-2,1.398496330E-2,2.028179169E-1
1.558651143E1,-1.625525355E-1,-2.730570734E-2,2.649154663E-1
1.559651143E1,-2.389184237E-1,-6.713432074E-2,1.307535172E-1
1.560651143E1,-1.969995499E-1,-1.000953764E-1,-4.624176025E-2
1.561651143E1,-9.429138899E-2,-1.525841057E-1,-1.992254257E-1
1.563651096E1,-1.038103700E-1,-2.578662038E-1,-2.969675064E-1
1.564651096E1,-1.745029092E-1,-2.618225217E-1,-2.635984421E-1
1.565651096E1,-2.099766731E-1,-1.093460321E-1,-1.442947388E-1
1.566651096E1,-2.145477533E-1,-6.420314312E-2,-4.675483704E-2
1.567651096E1,-2.203099132E-1,-8.240477741E-2,1.033716202E-1
1.568651123E1,-2.294490337E-1,-7.748039067E-2,1.027679443E-1
1.569651123E1,1.964673400E-2,-1.278269291E-2,1.837501526E-1
1.570651123E1,6.186857820E-2,1.285856962E-2,1.164512634E-1
1.571651123E1,-4.542523623E-2,-2.882301807E-2,1.098823547E-2
1.572651123E1,-1.508964598E-1,-7.203538716E-2,-7.039642334E-2
1.574651096E1,-1.531373262E-1,-1.167475581E-1,-1.110191345E-1
1.575651096E1,-7.555201650E-2,-1.842859685E-1,-1.444778442E-1
1.576651096E1,2.667814493E-3,-1.862571537E-1,-8.451080322E-2
1.577651096E1,8.063989878E-2,-5.263347924E-2,6.526947021E-3
1.578651096E1,1.464477181E-1,7.248410583E-2,4.485416412E-2
1.579651096E1,1.828273237E-1,1.518206298E-1,6.639862061E-2
1.581651049E1,1.163573861E-1,7.383573055E-2,-3.896331787E-2
1.582651056E1,7.849979401E-2,6.752729416E-2,-7.487964630E-2
1.583651056E1,1.749071479E-2,4.611194134E-2,-1.300077438E-1
1.584651056E1,6.094285846E-2,1.527965069E-2,-1.133575439E-1
1.585651056E1,1.015136242E-1,3.247600794E-2,-5.363750458E-2
1.586651056E1,1.143282652E-1,8.952617645E-3,-4.187202454E-2
1.588651009E1,1.337081194E-2,4.489707947E-2,1.031970978E-2
1.589651009E1,-6.742328405E-3,1.115725935E-1,5.268096924E-3
1.590651009E1,3.340592980E-2,1.613259017E-1,9.601402283E-2
1.591651009E1,6.620186567E-2,1.845022440E-1,1.915502548E-1
1.592651009E1,6.641575694E-2,1.564649045E-1,1.602611542E-1
1.593651036E1,-5.932289362E-2,4.737377167E-2,1.051311493E-1
1.594651036E1,-1.560048759E-1,-2.298122644E-2,3.570938110E-2
1.595651036E1,-1.704328656E-1,-1.254851669E-1,2.274513245E-3
1.596651036E1,-1.409488022E-1,-1.676354259E-1,-1.005697250E-1
1.597651036E1,-2.168307006E-1,-1.996751428E-1,-1.220197678E-1
1.599651009E1,-1.824110746E-1,-1.122762263E-1,-5.955123901E-2
1.600651009E1,-8.224928379E-2,-4.677362740E-2,-2.106666565E-2
1.601651009E1,4.358071089E-2,-2.084970474E-4,5.570507050E-2
1.602651009E1,7.706165314E-2,4.793298244E-2,1.345272064E-1
1.603651009E1,1.218461096E-1,1.099224687E-1,1.941795349E-1
1.604651009E1,1.502942741E-1,1.011601090E-1,2.395248413E-1
1.605651009E1,1.266056597E-1,1.186073422E-1,1.508874893E-1
1.606651009E1,1.086038053E-1,8.976942301E-2,1.030836105E-1
1.607651056E1,1.199826598E-2,1.059558988E-2,-6.433868408E-2
1.608651056E1,-3.475219011E-2,3.712236881E-3,-1.287641525E-1
1.609651056E1,-1.208084822E-2,1.745879650E-3,-1.883945465E-1
1.610651056E1,3.294250369E-2,-2.698972821E-2,-2.312850952E-1
1.611651056E1,1.736830175E-1,-9.250700474E-3,-1.473083496E-1
1.613651049E1,2.144156396E-1,5.493918061E-2,8.228302002E-3
1.614651049E1,1.547564268E-1,2.372333407E-2,6.072902679E-2
1.615651049E1,7.050216198E-3,-1.530802250E-2,4.384040833E-2
1.616651049E1,-5.831977725E-2,-6.535121799E-2,-4.085540771E-3
1.617651049E1,-2.892416716E-2,-3.274768591E-2,-1.357097626E-1
1.618651076E1,9.207913280E-2,-1.715219021E-2,-1.020956039E-1
1.619651076E1,1.442915499E-1,4.445552826E-2,2.958965302E-2
1.620651076E1,1.463619471E-1,9.007045627E-2,9.650516510E-2
1.621651076E1,1.262021959E-1,1.616314948E-1,1.490373611E-1
1.622651076E1,9.774786234E-2,2.045497596E-1,1.752614975E-1
1.624651049E1,1.811804920E-1,2.802745998E-1,2.519025803E-1
1.625651049E1,2.069616318E-1,2.694823146E-1,1.347475052E-1
1.626651049E1,1.450402737E-1,2.258699834E-1,7.515907288E-2
1.627651049E1,3.047347069E-2,1.260021329E-1,4.196548462E-2
1.628651049E1,-5.522716045E-2,1.190411747E-1,-7.259750366E-2
1.629651049E1,2.772063017E-2,1.340472400E-1,-1.535987854E-1
1.630651049E1,1.439302266E-1,9.509822726E-2,-1.436605453E-1
1.631651049E1,2.180675119E-1,3.434085846E-2,-6.442260742E-2
1.632651096E1,1.522146612E-1,-1.045811176E-2,-1.411914825E-2
1.633651096E1,9.943959117E-2,-5.533450842E-2,-2.610588074E-2
1.634651096E1,1.712411642E-3,-8.923453093E-2,-7.163429260E-2
1.635651096E1,-2.780258656E-3,-1.090353727E-1,-1.195354462E-1
1.636651096E1,3.968837857E-2,-1.411501765E-1,-1.027946472E-1
1.638651049E1,4.794234037E-2,-7.656642795E-2,-1.460523605E-1
1.639651049E1,-8.436620235E-3,-5.435609818E-2,-6.251239777E-2
1.640651049E1,-2.191835642E-2,-5.632561445E-2,-6.286144257E-2
1.641651049E1,9.406864643E-3,-6.639045477E-2,5.411148071E-2
1.642651049E1,-1.900351048E-2,-4.991754889E-2,6.820964813E-2
1.643651076E1,6.121397018E-4,-7.549732924E-3,8.241176605E-2
1.644651076E1,1.686164737E-2,-1.843827963E-2,1.063318253E-1
1.645651076E1,8.941875398E-2,3.528833389E-2,7.043361664E-2
1.646651076E1,1.120711416E-1,9.729829431E-2,8.723640442E-2
1.647651076E1,8.483862877E-2,7.353246212E-2,1.519174576E-1
1.649651049E1,-2.120882869E-1,1.258790493E-2,9.453105927E-2
1.650651049E1,-2.633393407E-1,-9.530276060E-3,3.242015839E-2
1.651651049E1,-2.081957757E-1,-8.531337976E-2,-6.313037872E-2
1.652651049E1,-1.483952701E-1,-1.068533063E-1,-9.878540039E-2
1.653651049E1,-1.566303670E-1,-1.210625172E-1,-1.392650604E-1
1.654651049E1,-1.521295309E-1,-1.171952486E-1,-8.887481689E-2
1.655651049E1,-2.047403455E-1,-1.599962413E-1,-1.176185608E-1
1.656651049E1,-2.579686940E-1,-1.587018669E-1,-1.057271957E-1
1.657651095E1,-2.347680628E-1,-1.166054010E-1,-9.863376617E-2
1.658651095E1,-1.152299047E-1,-4.552462697E-2,-8.195877075E-2
1.659651095E1,3.571996093E-2,-5.319145322E-2,-5.810260773E-2
1.660651095E1,5.630281568E-2,-5.317971110E-2,1.365566254E-2
1.661651095E1,3.374767303E-2,-5.266189575E-3,1.837444305E-2
1.663651049E1,-2.510538697E-2,-7.401740551E-2,-9.650993347E-2
1.664651049E1,2.051588893E-2,-9.399580956E-2,-1.323394775E-1
1.665651049E1,1.456468701E-1,-9.841933846E-2,-1.610193253E-1
1.666651049E1,1.599716991E-1,-8.180120587E-2,-1.395263672E-1
1.667651049E1,1.385722458E-1,-1.054647565E-2,-4.396820068E-2
1.668651069E1,1.364865452E-1,4.534208775E-2,2.990627289E-2
1.669651069E1,1.595312059E-1,1.424897909E-1,2.210426331E-1
1.670651069E1,1.847267300E-1,1.945904493E-1,2.279024124E-1
1.671651069E1,2.035165429E-1,2.380138338E-1,2.227687836E-1
1.672651069E1,1.692545861E-1,2.165677845E-1,1.916160583E-1
1.674651042E1,1.065776348E-1,1.435656250E-1,8.189105988E-2
1.675651042E1,7.334166765E-2,4.764062166E-2,1.755237579E-2
1.676651042E1,2.163937688E-2,1.148322225E-2,-3.661155701E-3
1.677651042E1,-9.946128726E-2,2.162039280E-3,-6.798934937E-2
1.678651042E1,-1.071902215E-1,2.540990710E-2,-4.376888275E-2
1.679651042E1,-4.979532957E-2,2.386051416E-2,-2.199840546E-2
1.680651042E1,-5.199807882E-2,-3.655695915E-2,-6.012248993E-2
1.681651042E1,-3.480660915E-2,-9.187087417E-2,-6.473064423E-2
1.682651089E1,-4.544046521E-2,-9.083533287E-2,-1.125421524E-1
1.683651089E1,-2.302309871E-2,-5.836164951E-2,-5.264091492E-2
1.684651089E1,-4.851946235E-2,-2.946051955E-2,-1.682090759E-2
1.685651089E1,1.183953881E-2,-1.217874885E-2,4.052162170E-2
1.686651089E1,8.803606033E-4,-3.984421492E-3,4.031658173E-2
1.688651042E1,-6.359875202E-3,7.176586986E-2,1.452894211E-1
1.689651042E1,6.472265720E-2,1.108435392E-1,9.494972229E-2
1.690651042E1,1.388334036E-1,4.185068607E-2,9.514713287E-2
1.691651042E1,1.370349526E-1,3.597491980E-2,9.536170959E-2
1.692651042E1,-8.859890699E-2,-2.325680256E-1,-7.938671112E-2
1.693651069E1,-1.382158399E-1,-4.379478097E-2,-4.669551849E-1
1.694651068E1,-1.261934936E-1,-7.327675819E-2,-3.541154861E-1
1.695651068E1,4.350513220E-3,-1.092751026E-1,-1.025915146E-1
1.696651068E1,9.677395225E-2,-8.281564713E-2,7.683753967E-2
1.697651068E1,1.233046651E-1,4.241943359E-3,2.299442291E-1
1.699651048E1,-7.079097629E-2,1.345552206E-1,5.809688568E-2
1.700651048E1,-4.638770223E-2,5.458548665E-2,3.952407837E-2
1.701651048E1,-1.628547907E-3,-4.252964258E-2,7.383346558E-2
1.702651048E1,1.137960851E-1,-2.096945047E-2,6.759834290E-2
1.703651048E1,1.104792058E-1,1.597106457E-2,8.775615692E-2
1.704651049E1,7.133713365E-2,-6.571745872E-2,2.181663513E-1
1.705651048E1,7.548986673E-1,-8.166692257E-1,1.403684616E-1
1.706651049E1,7.443064451E-1,-6.240531206E-1,2.803544998E-1
1.707651095E1,-3.506436348E-1,2.626948059E-1,-7.198009491E-1
1.708651095E1,-4.608662128E-1,5.914423466E-1,-9.848375320E-1
1.709651095E1,-7.014732361E-1,3.848102689E-1,-7.206678391E-1
1.710651095E1,-6.553936601E-1,8.871564269E-2,-4.105854034E-1
1.711651095E1,-2.182510495E-1,-1.861006618E-1,9.120464325E-2
1.713651048E1,3.551842272E-1,-1.393077821E-1,5.014829636E-1
1.714651048E1,2.737524807E-1,-1.185391992E-1,5.303182602E-1
1.715651048E1,7.173478603E-2,-2.853336930E-2,4.035892487E-1
1.716651048E1,-8.223569393E-2,-1.910182834E-2,2.840137482E-1
1.717651048E1,-1.971346736E-1,-3.452396393E-2,1.141328812E-1
1.718651075E1,-1.512795687E-1,-2.638539672E-2,-3.169822693E-2
1.719651075E1,-1.349779367E-1,2.441704273E-3,-2.278270721E-1
1.720651075E1,-1.398657560E-1,-6.660938263E-3,-2.278509140E-1
1.721651075E1,-2.118657827E-1,-7.319790125E-2,6.680488586E-3
1.722651075E1,-8.816725016E-2,-2.336379886E-2,2.577066422E-1
1.724651048E1,3.598403931E-2,-4.666775465E-3,4.079656601E-1
1.725651048E1,-6.324887276E-3,2.767443657E-2,4.605159760E-1
1.726651048E1,-1.070342064E-1,4.688712955E-2,3.359088898E-1
1.727651048E1,-2.322730422E-1,9.647399187E-2,7.010078430E-2
1.728651048E1,-2.812981009E-1,3.211146593E-2,-7.834529877E-2
1.729651048E1,-3.345677853E-1,7.103502750E-3,-2.028198242E-1
1.730651048E1,-2.277330756E-1,6.005823612E-2,-2.865810394E-1
1.731651048E1,-3.484106064E-2,-4.640516639E-2,-2.507209778E-1
1.732651095E1,-6.542664766E-2,-9.546968341E-2,-2.104139328E-1
1.733651095E1,-1.171993613E-1,-9.389430285E-2,-1.725740433E-1
1.734651095E1,-1.285177469E-1,-1.112753451E-1,-1.182107925E-1
1.735651095E1,-9.880006313E-3,-1.003072858E-1,-1.840400696E-2
1.736651095E1,9.119156003E-2,-1.373577118E-2,3.342056274E-2
1.738651048E1,2.091493905E-1,1.890671253E-1,4.268836975E-1
1.739651048E1,1.380100548E-1,2.014169693E-1,4.311246872E-1
1.740651048E1,7.024928927E-2,1.373365521E-1,2.897243500E-1
1.741651048E1,1.363062859E-2,2.288365364E-2,1.248254776E-1
1.742651048E1,4.541486502E-2,-6.220436096E-2,-3.973674774E-2
1.743651075E1,2.122646570E-2,-1.731698513E-1,-3.238172531E-1
1.744651075E1,-5.111122131E-2,-1.718796492E-1,-3.398513794E-1
1.745651075E1,-6.930801272E-2,-9.932655096E-2,-2.865829468E-1
1.746651075E1,-3.195449710E-2,-1.070081592E-1,-2.313499451E-1
1.747651075E1,-4.478323460E-2,-2.087931037E-1,-1.043787003E-1
1.749651048E1,6.808352470E-2,-2.159753144E-1,9.603500366E-4
1.750651048E1,6.332689524E-2,-1.069718301E-1,-7.550144196E-2
1.751651048E1,9.887555242E-2,-2.201175690E-2,-1.757612228E-1
