"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.569948583E0,-1.427419361E0,-1.708902715E0,3.107369734E-1,2.248206394E0
1.579946583E0,-1.467154115E0,-1.748234450E0,1.550316871E-1,2.287553215E0
1.589943583E0,-1.780907229E0,-1.659982131E0,1.609917654E-2,2.434631475E0
1.599947583E0,-1.957908879E0,-1.489233786E0,-4.694679655E-2,2.460371608E0
1.609945583E0,-1.898110427E0,-1.577024321E0,-4.466215874E-1,2.507847632E0
1.619939583E0,-1.861591496E0,-1.617200101E0,-7.052326798E-1,2.564802565E0
1.629946583E0,-1.861225899E0,-1.577974932E0,-7.363936615E-1,2.548811950E0
1.639944583E0,-1.841621500E0,-1.538809697E0,-6.403900550E-1,2.483868848E0
1.649932583E0,-1.763986849E0,-1.321687815E0,-3.097040262E-1,2.225853739E0
1.659937583E0,-1.505302374E0,-1.301057523E0,-7.679669084E-2,1.991126225E0
1.669935583E0,-9.758747108E-1,-1.318709682E0,6.100599718E-2,1.641660260E0
1.679918583E0,-9.369822483E-1,-1.481058648E0,2.486751564E-1,1.770115755E0
1.689943583E0,-9.593754762E-1,-1.451154964E0,2.528945072E-1,1.757898651E0
1.699941583E0,-1.244156221E0,-1.319503296E0,3.859086317E-1,1.854168040E0
1.709938583E0,-1.802981053E0,-1.221794495E0,1.591297265E-1,2.183768471E0
1.719942583E0,-1.794232887E0,-1.112943240E0,1.178144884E-1,2.114661808E0
1.729940583E0,-1.784251252E0,-1.236212778E0,-4.348735993E-2,2.171097813E0
1.739937583E0,-1.705222331E0,-1.248612238E0,2.972246154E-2,2.113693247E0
1.749942583E0,-1.670527000E0,-1.168743292E0,2.458739564E-1,2.053551885E0
1.759940583E0,-1.596403017E0,-1.225814382E0,2.599410233E-1,2.029456289E0
1.769936583E0,-1.502212559E0,-1.258757011E0,3.896130621E-1,1.998226744E0
1.779940583E0,-1.302280176E0,-1.218908748E0,5.517013517E-1,1.867095759E0
1.789938583E0,-1.310478557E0,-1.193650749E0,5.540374606E-1,1.857178954E0
1.799923583E0,-1.347299643E0,-9.608146953E-1,5.511078228E-1,1.744161988E0
1.809939583E0,-1.361906865E0,-9.382014658E-1,5.544289682E-1,1.744248772E0
1.819937583E0,-1.573890067E0,-9.130124648E-1,5.256540525E-1,1.893946643E0
1.829922583E0,-1.712173647E0,-8.553420346E-1,5.694388804E-1,1.996849828E0
1.839938583E0,-1.932971089E0,-7.862568162E-1,4.187654521E-1,2.128365926E0
1.849936583E0,-1.928186897E0,-7.783879989E-1,4.184729451E-1,2.121063929E0
1.859937583E0,-1.997080692E0,-7.521656486E-1,3.617981496E-1,2.164482006E0
1.869937583E0,-1.916786434E0,-7.938967151E-1,5.382816264E-1,2.143382686E0
1.879935583E0,-1.907268337E0,-7.868973787E-1,5.372608852E-1,2.132024684E0
1.889935583E0,-1.794344277E0,-8.475734239E-1,5.679137073E-1,2.064116777E0
1.899936583E0,-1.687485534E0,-7.872176600E-1,8.403372022E-1,2.042911081E0
1.909934583E0,-1.692101179E0,-7.783681914E-1,8.415551772E-1,2.043839171E0
1.919934583E0,-1.688009590E0,-6.941401463E-1,8.874064111E-1,2.029457331E0
1.929934583E0,-2.067752918E0,-7.078316210E-1,4.163612232E-1,2.224856040E0
1.939932583E0,-2.073044209E0,-7.009590230E-1,4.175916235E-1,2.227832716E0
1.949911583E0,-2.022911936E0,-7.269583751E-1,1.816447227E-1,2.157228775E0
1.959933583E0,-1.947477300E0,-6.195719207E-1,3.506042399E-1,2.073514054E0
1.969931583E0,-1.944315856E0,-6.082058471E-1,3.508781454E-1,2.067218899E0
1.979932583E0,-2.063559002E0,-3.557224905E-1,5.469253460E-1,2.164241572E0
1.989933583E0,-1.861578047E0,-6.061241652E-1,4.350747252E-1,2.005529692E0
1.999931583E0,-1.885648841E0,-5.840921125E-1,4.403200431E-1,2.022552073E0
2.009931583E0,-1.796425301E0,-4.840766216E-1,4.852025030E-1,1.922731262E0
2.019932583E0,-2.139594733E0,-5.134253319E-1,3.228624176E-1,2.223895531E0
2.029930583E0,-2.155911388E0,-4.989380877E-1,3.265972901E-1,2.236863634E0
2.039931583E0,-2.347382704E0,-4.388939803E-1,4.313148194E-1,2.426698572E0
2.049931583E0,-2.219503951E0,-5.315196869E-1,3.900450982E-1,2.315350113E0
2.059929583E0,-2.211948472E0,-5.313256690E-1,3.888449572E-1,2.307861220E0
2.069929583E0,-2.007840884E0,-6.497694274E-1,4.144734496E-1,2.150677467E0
2.079929583E0,-1.831133642E0,-5.652106857E-1,7.219917501E-1,2.047873439E0
2.089927583E0,-1.835451957E0,-5.616266714E-1,7.229645075E-1,2.051093875E0
2.099928583E0,-1.807427714E0,-6.322983856E-1,6.427271140E-1,2.019825322E0
2.109907583E0,-1.927896436E0,-4.811353260E-1,4.391812613E-1,2.034983059E0
2.119905583E0,-1.947585181E0,-4.698315983E-1,4.433360735E-1,2.051920233E0
2.129927583E0,-1.506838437E0,-5.035756971E-1,5.359026501E-1,1.676705761E0
2.139917583E0,-1.255350130E0,-5.930332361E-1,5.971843938E-1,1.511364142E0
2.149915583E0,-1.276492347E0,-5.925302659E-1,6.008194250E-1,1.530198944E0
2.159926583E0,-1.286802742E0,-5.745091838E-1,5.586560666E-1,1.515921733E0
2.169905583E0,-1.511048725E0,-4.755951988E-1,3.766238014E-1,1.628282693E0
2.179903583E0,-1.521215571E0,-4.893454015E-1,3.772548256E-1,1.641912586E0
2.189925583E0,-1.406096613E0,-6.038820139E-1,2.885185589E-1,1.557248898E0
2.199904583E0,-1.490700707E0,-7.894443528E-1,1.168958451E-1,1.690880132E0
2.209902583E0,-1.501772117E0,-8.045146009E-1,1.176769783E-1,1.707750306E0
2.219924583E0,-1.785113277E0,-6.889993474E-1,2.195533689E-3,1.913466575E0
2.229902583E0,-2.005094447E0,-7.304407574E-1,-1.951890668E-1,2.142906021E0
2.239900583E0,-2.017298609E0,-7.342350888E-1,-1.932672515E-1,2.155445911E0
2.249923583E0,-2.248384080E0,-6.693368422E-1,-2.252492553E-1,2.356688356E0
2.259901583E0,-2.150273503E0,-7.306744268E-1,-3.302366702E-1,2.294911221E0
2.269899583E0,-2.147237044E0,-7.325890245E-1,-3.309401999E-1,2.292778885E0
2.279922583E0,-2.366111482E0,-6.298184352E-1,-9.230632986E-2,2.450239838E0
2.289923583E0,-2.137694095E0,-6.796185131E-1,-5.649088232E-2,2.243837915E0
2.299921583E0,-2.119564657E0,-6.970533753E-1,-6.098932348E-2,2.232074694E0
2.309894583E0,-2.016708772E0,-8.702753849E-1,-2.015659489E-1,2.205702234E0
2.319899583E0,-1.964915890E0,-7.163582502E-1,-5.866709173E-1,2.172152472E0
2.329897583E0,-1.946398050E0,-7.154430878E-1,-5.897931477E-1,2.155963854E0
2.339920583E0,-1.965947338E0,-6.579683932E-1,-4.709310941E-1,2.125946246E0
2.349893583E0,-1.966194383E0,-5.359345540E-1,-3.527228689E-2,2.038232159E0
2.359891583E0,-1.959578259E0,-5.169821566E-1,-3.498751607E-2,2.026929113E0
2.369918583E0,-2.046095854E0,-5.372110377E-1,8.663624830E-2,2.117217462E0
2.379918583E0,-2.080624540E0,-5.925859972E-1,-2.584968102E-3,2.163368513E0
2.389916583E0,-1.864034901E0,-6.651440232E-1,-1.372767721E-1,1.983907154E0
2.399917583E0,-1.730930931E0,-7.731768141E-1,9.460541851E-2,1.898123931E0
2.409917583E0,-1.718560269E0,-7.660910851E-1,9.314741529E-2,1.883884654E0
2.419915583E0,-1.819545484E0,-5.988529333E-1,3.307336835E-1,1.943902100E0
