"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.820378671E1,9.701809883E-1,2.317140102E-1,8.055019379E-1
2.821378671E1,1.230311036E0,-1.177477837E-1,3.444681168E-1
2.822378718E1,6.605231762E-1,-2.121875286E-1,2.105798721E-1
2.823378718E1,-7.374196053E-1,-3.229466677E-1,4.067602158E-1
2.824378718E1,-1.477059484E0,-2.799656391E-1,7.233028412E-1
2.825378718E1,-2.047916889E0,-2.243937254E-1,7.426481247E-1
2.826378718E1,-2.060426474E0,-3.399308920E-1,6.394672394E-1
2.828378671E1,-9.033765197E-1,-8.137867451E-1,3.641252518E-1
2.829378671E1,-2.349089086E-1,-7.008278370E-1,2.737741470E-1
2.830378671E1,1.346716583E-1,-5.017931461E-1,2.103595734E-1
2.831378671E1,4.575887322E-1,-7.997334003E-2,2.835397720E-1
2.832378671E1,4.871387482E-1,2.632089853E-1,3.300991058E-1
2.833378698E1,2.403573841E-1,7.232367992E-1,2.944498062E-1
2.834378698E1,1.349169314E-1,1.025580049E0,6.036643982E-1
2.835378698E1,4.791925550E-1,1.355225444E0,6.732320786E-1
2.836378698E1,8.285664320E-1,1.365266323E0,2.035179138E-1
2.837378698E1,4.969862401E-1,5.549212694E-1,3.648185730E-2
2.839378671E1,-3.117112815E-1,-8.450284600E-1,-2.366380692E-1
2.840378671E1,-3.374084234E-1,-1.062607765E0,-6.513423920E-1
2.841378671E1,-3.040071428E-1,-9.774898887E-1,-1.137772560E0
2.842378671E1,-1.631099284E-1,-7.689629197E-1,-9.142189026E-1
2.843378671E1,3.312296867E-1,-8.374738693E-2,-6.695747375E-1
2.844378671E1,9.982658625E-1,5.400496721E-1,-7.638912201E-1
2.845378671E1,1.722926497E0,8.481992483E-1,-7.619647980E-1
2.846378671E1,1.716508389E0,6.165906191E-1,-7.178001404E-1
2.847378721E1,1.201932907E0,-1.862976551E-1,-4.852056503E-1
2.848378721E1,6.808677912E-1,-5.713160038E-1,-3.440599442E-1
2.849378721E1,-1.912537217E-2,-1.016774178E0,-2.813587189E-1
2.850378721E1,-6.675016880E-1,-1.143593431E0,-3.168697357E-1
2.851378721E1,-1.229028702E0,-1.039713264E0,5.339717865E-2
2.853378674E1,-4.354421794E-2,-8.746361732E-2,2.183570862E-1
2.854378674E1,8.661451936E-1,1.812518835E-1,1.974925995E-1
2.855378674E1,2.201192856E0,2.420532703E-1,-4.000663757E-2
2.856378674E1,2.641184807E0,1.463475227E-1,-2.118034363E-1
2.857378674E1,2.204380751E0,-5.560326576E-2,-2.508325577E-1
2.858378701E1,1.267667294E0,-2.500871420E-1,5.788421631E-2
2.859378701E1,-5.811339021E-1,-5.820981264E-1,3.375492096E-1
2.860378701E1,-1.525267601E0,-8.119723201E-1,5.425701141E-1
2.861378701E1,-1.687006831E0,-9.302688837E-1,8.628168106E-1
2.862378701E1,-1.227922916E0,-8.666235209E-1,8.920841217E-1
2.864378674E1,-6.636587977E-1,-6.696453094E-1,9.732379913E-1
2.865378674E1,-3.829683363E-1,-4.848797917E-1,7.469787598E-1
2.866378674E1,9.063500911E-2,-5.014544725E-1,3.870601654E-1
2.867378674E1,8.357252479E-1,-6.674580574E-1,1.827573776E-1
2.868378674E1,1.216802359E0,-6.990215778E-1,4.266929626E-2
2.869378674E1,1.077513099E0,-6.827108264E-1,1.700878143E-1
2.870378674E1,5.932283998E-1,-5.715017319E-1,3.756856918E-1
2.871378674E1,-2.499871701E-1,-3.302102685E-1,7.792749405E-1
2.872378724E1,-5.543861389E-1,-1.513335705E-1,9.907054901E-1
2.873378724E1,-4.252530634E-1,-4.114234447E-2,1.173551559E0
2.874378724E1,-7.201804221E-2,-3.467118740E-2,1.335546494E0
2.875378724E1,3.350533247E-1,-1.338725090E-1,1.090996742E0
2.876378724E1,5.387105942E-1,-1.520596147E-1,8.189764023E-1
2.878378674E1,4.918615818E-1,1.493712664E-1,6.472978592E-1
2.879378674E1,3.687819541E-1,7.968533039E-2,3.473100662E-1
2.880378674E1,3.547610343E-1,-7.654207945E-2,2.436342239E-1
2.881378674E1,2.469229400E-1,-2.870797813E-1,1.470012665E-1
2.882378674E1,1.235148907E-1,-3.256273270E-1,2.967281342E-1
2.883378701E1,4.775720835E-2,-2.788392305E-1,7.071561813E-1
2.884378701E1,-9.772217274E-2,-1.629174352E-1,1.102808952E0
2.885378701E1,-4.789954424E-2,1.200347245E-1,1.304743767E0
2.886378701E1,-4.315543175E-2,1.580386162E-1,1.303812981E0
2.887378701E1,5.064588189E-1,5.722880363E-2,9.369020462E-1
2.889378674E1,5.650820732E-1,-5.792164803E-2,8.145217896E-1
2.890378674E1,4.488712847E-1,-3.340301216E-1,3.953428268E-1
2.891378674E1,5.054256320E-1,-3.092997074E-1,3.494606018E-1
2.892378674E1,4.560328126E-1,-2.670195103E-1,2.244033813E-1
2.893378674E1,4.908518195E-1,-2.828334570E-1,3.675127029E-1
2.894378674E1,5.502699018E-1,-2.706949115E-1,4.889402390E-1
2.895378674E1,6.712293625E-1,-2.671450675E-1,5.457067490E-1
2.896378674E1,6.877982616E-1,-2.612322271E-1,5.926227570E-1
2.897378724E1,3.733702898E-1,-1.486222744E-1,7.974824905E-1
2.898378724E1,-3.413739800E-2,-8.243101835E-2,1.035744667E0
2.899378724E1,-2.415519953E-1,1.909399331E-1,1.108938217E0
2.900378724E1,-1.169786453E-1,2.815252542E-1,1.079833031E0
2.901378724E1,1.177006960E-2,2.136880755E-1,8.692798615E-1
2.903378674E1,-2.525266111E-1,1.705799624E-2,5.626363754E-1
2.904378674E1,-2.065390944E-1,-1.239129603E-1,4.951381683E-1
2.905378674E1,1.085931063E-2,-5.328618288E-1,6.099767685E-1
2.906378674E1,3.977376223E-2,-7.317605019E-1,8.492574692E-1
2.907378674E1,-3.365280032E-1,-4.841301441E-1,8.031244278E-1
2.908378701E1,-5.503959656E-1,-2.072951645E-1,7.393426895E-1
2.909378701E1,-8.896553516E-1,-1.500260234E-1,6.009807587E-1
2.910378701E1,-9.880560040E-1,-2.784226835E-1,5.838794708E-1
2.911378701E1,-9.769417048E-1,-3.496426642E-1,6.886968613E-1
2.912378701E1,-8.428852558E-1,-3.545991480E-1,6.422872543E-1
2.914378674E1,-6.537759900E-1,1.483118534E-1,9.902811050E-1
2.915378674E1,-5.869648457E-1,3.415974379E-1,1.160367966E0
2.916378674E1,-3.731734157E-1,3.322095275E-1,1.264138222E0
2.917378674E1,-1.178283691E-1,9.545777738E-2,1.588793755E0
2.918378674E1,-7.673496008E-2,-2.126687765E-1,1.590762138E0
2.919378674E1,-6.549841166E-2,-6.071954966E-1,1.320072174E0
2.920378674E1,-2.704381943E-3,-7.047832012E-1,1.024966240E0
2.921378674E1,-2.521222234E-1,-6.668453217E-1,6.266918182E-1
2.922378724E1,-5.240735412E-1,-6.962304115E-1,4.618949890E-1
2.923378724E1,-8.120550513E-1,-3.134444356E-1,3.924770355E-1
2.924378724E1,-8.274036050E-1,2.817445993E-2,4.200534821E-1
2.925378724E1,-3.465905190E-1,5.006765127E-1,6.319055557E-1
2.926378724E1,3.747415543E-2,6.077872515E-1,8.557500839E-1
2.928378674E1,4.637497962E-1,3.723824620E-1,1.687172890E0
2.929378674E1,2.642683387E-1,4.795998037E-1,1.988190651E0
2.930378674E1,-6.075006723E-2,6.113479137E-1,1.889532089E0
2.931378674E1,-7.605779171E-2,6.368346214E-1,1.417841911E0
2.932378674E1,7.502490282E-2,5.075939894E-1,1.265109062E0
2.933378700E1,2.254069746E-1,3.204273283E-1,1.083878517E0
2.934378701E1,2.086075246E-1,3.414422274E-1,1.084403038E0
2.935378700E1,-2.759182453E-2,3.945294619E-1,8.812494278E-1
2.936378701E1,-2.590973973E-1,3.922361434E-1,8.665056229E-1
2.937378700E1,-6.181655526E-1,3.257800639E-1,9.953212738E-1
2.939378674E1,-4.411026239E-1,3.227677643E-1,1.391828537E0
2.940378674E1,-3.725891709E-1,3.629709482E-1,1.353115082E0
2.941378674E1,-4.041466713E-1,2.938666344E-1,1.261776924E0
2.942378674E1,-5.282843709E-1,2.973820865E-1,1.227779388E0
2.943378674E1,-6.036821604E-1,4.476200342E-1,9.087467194E-1
2.944378674E1,-3.966507912E-1,4.634222388E-1,8.773355484E-1
2.945378674E1,-1.050605178E-1,4.223234951E-1,1.176401138E0
2.946378674E1,1.425179541E-1,4.197514355E-1,1.169251442E0
2.947378724E1,3.941222429E-1,3.946716785E-1,1.056851387E0
2.948378724E1,5.286598206E-1,3.835241497E-1,1.109785080E0
2.949378724E1,6.002202630E-1,2.759111524E-1,1.019009590E0
2.950378724E1,5.754213333E-1,2.643771172E-1,7.316875458E-1
2.951378724E1,3.989503980E-1,1.592622399E-1,5.351457596E-1
2.953378674E1,4.031338096E-1,2.758723497E-2,4.238586426E-1
2.954378674E1,4.388670325E-1,-9.951576591E-3,4.062843323E-1
2.955378674E1,1.562750041E-1,-1.534925252E-1,3.934450150E-1
2.956378674E1,-1.094401479E-1,-1.931544244E-1,3.902606964E-1
2.957378674E1,-2.237389088E-1,-3.088621497E-1,3.178663254E-1
2.958378700E1,-1.284279823E-1,-4.019205272E-1,2.866792679E-1
2.959378700E1,-2.135938406E-2,-5.279833674E-1,3.586006165E-1
2.960378700E1,-4.822212458E-2,-4.811211526E-1,5.120391846E-1
2.961378700E1,-5.892902613E-2,-2.964554727E-1,9.504413605E-1
2.962378700E1,9.452638030E-2,-6.367653608E-2,1.247537613E0
2.964378674E1,6.871329546E-1,3.789553046E-1,1.501621246E0
2.965378674E1,5.353058577E-1,3.635914922E-1,1.690782547E0
2.966378674E1,3.963538110E-1,3.485550284E-1,1.638035774E0
2.967378674E1,1.865595877E-1,3.063329160E-1,1.286062241E0
2.968378674E1,1.262232959E-1,1.576243192E-1,1.295764923E0
2.969378674E1,1.197847724E-1,-1.579656899E-1,1.454029083E0
2.970378674E1,8.128803968E-2,-2.996029854E-1,1.452289581E0
2.971378674E1,1.497693360E-1,-3.527119756E-1,1.261648178E0
2.972378724E1,2.499762774E-1,-4.609566331E-1,1.241615295E0
2.973378724E1,5.442517400E-1,-9.326124787E-1,1.336790085E0
2.974378724E1,6.190813780E-1,-1.290139198E0,1.537853241E0
2.975378724E1,9.042750001E-1,-1.484090567E0,1.403896332E0
2.976378724E1,1.240329981E0,-1.299278736E0,1.315321922E0
2.978378674E1,1.517374516E0,-2.740290761E-2,1.473710060E0
2.979378674E1,1.567370415E0,7.581465244E-1,1.673082352E0
2.980378674E1,1.751540422E0,1.124971509E0,1.884331703E0
2.981378674E1,2.072279453E0,1.153264165E0,2.021440506E0
2.982378674E1,2.278005838E0,9.209547043E-1,1.994042397E0
2.983378700E1,2.499955416E0,5.533222556E-1,1.892766953E0
2.984378700E1,2.652617455E0,5.386652350E-1,1.677126884E0
2.985378700E1,2.839859724E0,4.288167357E-1,1.387533188E0
2.986378700E1,3.030795097E0,2.242694199E-1,1.028718948E0
2.987378700E1,3.162551641E0,-4.802826047E-2,1.077042580E0
2.989378674E1,2.885814667E0,2.165763378E-1,1.354933739E0
2.990378674E1,2.997772694E0,3.866872191E-1,1.526835442E0
2.991378674E1,3.125484943E0,4.012608528E-1,1.643053055E0
2.992378674E1,2.991170406E0,3.337106705E-1,1.604866982E0
2.993378674E1,2.793749809E0,1.485488415E-1,1.414658546E0
2.994378674E1,2.593516827E0,-9.415495396E-2,1.141238213E0
2.995378674E1,2.086227655E0,-4.314534664E-1,6.399145126E-1
2.996378674E1,1.811168671E0,-5.804612637E-1,3.337974548E-1
2.997378724E1,1.621345282E0,-6.751241684E-1,9.230709076E-2
2.998378724E1,1.622959137E0,-7.227917910E-1,8.275604248E-2
2.999378724E1,1.672676444E0,-6.744894981E-1,3.057184219E-1
3.000378724E1,1.648410201E0,-6.760018468E-1,4.427337646E-1
3.001378724E1,1.368034124E0,-6.196817756E-1,5.444498062E-1
3.003378674E1,1.309689879E0,-5.926646590E-1,4.628973007E-1
3.004378674E1,1.365334034E0,-8.232871294E-1,5.116338730E-1
3.005378674E1,1.199831486E0,-1.174602032E0,2.305641174E-1
3.006378674E1,1.279314876E0,-1.312583327E0,-9.259033203E-2
3.007378674E1,1.571583509E0,-1.493049622E0,-6.811809540E-1
3.008378700E1,1.503939390E0,-1.553720355E0,-8.719825745E-1
3.009378700E1,1.079180956E0,-1.519787192E0,-1.122503281E0
3.010378700E1,6.983613968E-1,-1.454998732E0,-1.291707993E0
3.011378700E1,1.362254322E-1,-1.272344351E0,-1.142496109E0
3.012378700E1,-1.468611360E-1,-1.208937168E0,-9.458675385E-1
3.014378674E1,3.913146853E-1,-1.173605800E0,-1.026256561E0
3.015378674E1,1.052899241E0,-1.318834543E0,-9.993925095E-1
3.016378674E1,1.399728537E0,-1.273364544E0,-1.049246788E0
3.017378674E1,1.524811029E0,-1.072251201E0,-1.127923965E0
3.018378674E1,1.399599791E0,-9.121830463E-1,-1.352869987E0
3.019378674E1,1.062860966E0,-7.562430501E-1,-1.630564690E0
3.020378674E1,8.802179694E-1,-8.263016343E-1,-1.623514175E0
3.021378674E1,6.390557289E-1,-1.038043141E0,-1.130517960E0
3.022378720E1,4.360163212E-1,-1.035119772E0,-9.658718109E-1
3.023378720E1,3.123517632E-1,-8.059014082E-1,-8.633995056E-1
3.024378720E1,5.764055848E-1,-6.459754705E-1,-7.917213440E-1
3.025378720E1,1.312316775E0,-5.068558455E-1,-6.721696854E-1
3.026378720E1,1.589986324E0,-4.706463814E-1,-5.120353699E-1
3.028378670E1,1.649563789E0,-4.227074385E-1,-5.084886551E-1
3.029378670E1,1.104255438E0,-4.220520854E-1,-3.589811325E-1
3.030378670E1,4.300307035E-1,-4.773494899E-1,-2.147655487E-1
3.031378670E1,-6.318812370E-1,-4.525558650E-1,-7.789516449E-2
3.032378670E1,-1.025306225E0,-4.440706372E-1,-5.572223663E-2
3.033378697E1,-1.147238851E0,-5.185508728E-1,2.229347229E-1
3.034378697E1,-8.367251158E-1,-5.241197944E-1,1.573724747E-1
3.035378697E1,-3.286721706E-1,-4.928704500E-1,7.778644562E-2
3.036378697E1,-3.936166167E-1,-4.403465092E-1,1.350526810E-1
3.037378697E1,-7.598460317E-1,-4.987217784E-1,4.895009995E-1
3.039378670E1,-1.073830366E0,-2.891113162E-1,3.642082214E-1
3.040378670E1,-9.895006418E-1,-1.044117808E-1,3.851499557E-1
3.041378670E1,-7.800316811E-1,1.374241710E-1,3.756275177E-1
3.042378670E1,-6.090999246E-1,-5.434951186E-2,5.102281570E-1
3.043378670E1,-2.478710115E-1,-7.042931318E-1,5.015411377E-1
3.044378670E1,-3.347549140E-1,-1.055314541E0,3.230600357E-1
3.045378670E1,-6.430045962E-1,-1.274190068E0,-2.837591171E-1
3.046378670E1,-9.332793951E-1,-1.189388275E0,-7.306404114E-1
3.047378720E1,-1.462641716E0,-9.056690335E-1,-8.735361099E-1
3.048378720E1,-1.873773694E0,-7.452226281E-1,-6.297121048E-1
3.049378720E1,-2.122442961E0,-5.079365969E-1,-4.965686798E-2
3.050378720E1,-2.021534920E0,-2.426735461E-1,1.337547302E-1
3.051378720E1,-1.686207056E0,8.939629793E-2,2.632608414E-1
3.053378673E1,-6.949931383E-1,1.951774359E-1,4.308147430E-1
3.054378673E1,-3.494762182E-1,1.845139265E-2,4.394016266E-1
3.055378673E1,-3.305051029E-1,-3.233629763E-1,1.287641525E-1
3.056378673E1,-4.308147132E-1,-5.032029152E-1,-3.444185257E-1
3.057378673E1,-6.029458046E-1,-6.417412758E-1,-6.919841766E-1
3.058378700E1,-8.906252384E-1,-6.246162653E-1,-8.356571198E-1
3.059378700E1,-1.251582384E0,-4.434500933E-1,-1.234262466E0
3.060378700E1,-1.537084579E0,-4.077205956E-1,-1.117295265E0
3.061378700E1,-1.919093847E0,-3.453906178E-1,-1.002161026E0
3.062378700E1,-1.929996371E0,-2.951841950E-1,-1.046504974E0
3.064378673E1,-8.033226132E-1,-1.713395119E-1,-5.382699966E-1
3.065378673E1,-3.783761263E-1,-1.791349649E-1,-6.360721588E-1
3.066378673E1,-2.929752469E-1,-1.673986316E-1,-7.033796310E-1
3.067378673E1,-2.581323981E-1,-2.778187394E-1,-8.835496902E-1
3.068378673E1,-3.669977784E-1,-2.710252404E-1,-9.584960938E-1
3.069378673E1,-9.423065186E-1,-2.687851191E-1,-9.493017197E-1
3.070378673E1,-1.398597956E0,-1.560901999E-1,-1.019665718E0
3.071378673E1,-1.858120680E0,-4.070854187E-2,-8.150072098E-1
3.072378720E1,-2.137534142E0,-6.049394608E-3,-7.115726471E-1
3.073378720E1,-2.290344238E0,-1.524114013E-1,-6.224098206E-1
3.074378720E1,-2.261772633E0,-2.012311816E-1,-3.270626068E-1
3.075378720E1,-2.327090979E0,-6.684494019E-2,5.500221252E-2
3.076378720E1,-2.371996641E0,3.096222878E-2,1.641836166E-1
3.078378670E1,-2.085715771E0,-1.645442247E-1,-1.139936447E-1
3.079378670E1,-2.015725374E0,-2.659170628E-1,-2.141122818E-1
3.080378670E1,-2.113638401E0,-4.914814234E-2,-3.000698090E-1
3.081378670E1,-2.175999641E0,2.708811760E-1,-3.834962845E-1
3.082378670E1,-2.244497299E0,3.553916216E-1,-2.095699310E-1
3.083378696E1,-2.414881229E0,3.329204917E-1,-1.956033707E-1
3.084378696E1,-2.503651142E0,1.523639560E-1,-9.967231750E-2
3.085378696E1,-2.736351490E0,-3.366087079E-1,-3.170080185E-1
3.086378696E1,-2.665260315E0,-5.773192048E-1,-4.881687164E-1
3.087378696E1,-2.485204220E0,-6.661589146E-1,-7.889318466E-1
3.089378670E1,-2.376161575E0,-3.031057715E-1,-1.329540253E0
3.090378670E1,-2.290263176E0,-4.004389048E-1,-1.546097755E0
3.091378670E1,-2.126359224E0,-6.722162962E-1,-1.754435539E0
3.092378670E1,-2.017910242E0,-7.152562141E-1,-1.640419006E0
3.093378670E1,-2.249245167E0,-4.587761164E-1,-1.469432831E0
3.094378670E1,-2.555072784E0,-1.913119555E-1,-1.462261200E0
3.095378670E1,-2.587222815E0,-1.441785097E-1,-1.170516968E0
3.096378670E1,-2.549578190E0,-3.100403547E-1,-9.584856033E-1
3.097378720E1,-2.202496290E0,-3.545199633E-1,-5.743446350E-1
3.098378720E1,-1.928209186E0,-1.508868933E-1,-4.641637802E-1
3.099378720E1,-1.359591246E0,2.523667812E-1,-3.546438217E-1
3.100378720E1,-1.132781625E0,4.226287603E-1,-2.692632675E-1
3.101378720E1,-9.404487610E-1,4.664309025E-1,1.392087936E-1
3.103378673E1,-9.641097784E-1,5.380067825E-1,-4.606628418E-2
3.104378673E1,-1.039011836E0,4.336390495E-1,-4.061794281E-2
3.105378673E1,-1.339754820E0,2.372142076E-1,-2.205371857E-2
3.106378673E1,-1.573539257E0,1.485112906E-1,-1.438484192E-1
3.107378673E1,-1.878433466E0,-1.077651978E-4,-2.359485626E-2
3.108378700E1,-1.988516331E0,-6.089770794E-2,5.893611908E-2
3.109378700E1,-1.911875486E0,3.300893307E-2,9.583282471E-2
3.110378746E1,-1.680180788E0,1.496627331E-1,2.201671600E-1
3.111378746E1,-1.352499604E0,2.213326693E-1,3.534965515E-1
3.112378746E1,-1.141267657E0,2.280101776E-1,3.473806381E-1
3.114378720E1,-8.149842024E-1,2.620507479E-1,2.006912231E-1
3.115378720E1,-6.802115440E-1,3.644140959E-1,2.089729309E-1
3.116378720E1,-5.923328400E-1,4.236824512E-1,1.259651184E-1
3.117378720E1,-5.586975813E-1,4.260386229E-1,1.099367142E-1
3.118378720E1,-5.265554786E-1,4.439084530E-1,2.808570862E-3
3.119378720E1,-5.613879561E-1,2.966691256E-1,-1.257867813E-1
3.120378720E1,-7.122248411E-1,-3.284478188E-2,4.188766479E-1
3.121378720E1,-1.141929388E0,-1.639986038E-1,6.572952271E-1
3.122378770E1,-1.508506536E0,-4.305964708E-2,4.979553223E-1
3.123378770E1,-1.812103510E0,-1.652778387E-1,3.984212875E-1
3.124378770E1,-1.781533837E0,-2.742233872E-1,1.431598663E-1
3.125378770E1,-1.489781141E0,-4.406313598E-1,1.178846359E-1
3.126378770E1,-1.213109255E0,-4.251129925E-1,1.937561035E-1
3.128378720E1,-6.871159077E-1,3.660277724E-1,7.755279541E-3
3.129378720E1,-5.156486630E-1,9.148730636E-1,2.771310806E-1
3.130378720E1,-5.257034302E-1,1.081034541E0,5.018014908E-1
3.131378720E1,-9.561909437E-1,8.120939136E-1,1.059556007E0
3.132378720E1,-1.550806880E0,4.556084275E-1,1.296936035E0
3.133378746E1,-2.433296680E0,-1.604554057E-1,1.711487770E0
3.134378746E1,-2.855288744E0,-2.507670522E-1,1.210693359E0
3.135378746E1,-2.709268093E0,-1.209990978E-1,7.116832733E-1
3.136378746E1,-2.284105062E0,-1.181425452E-1,5.829296112E-1
3.137378746E1,-1.630186200E0,-1.553647518E-1,3.963003159E-1
3.139378719E1,-1.029309750E0,-4.157751799E-2,4.247865677E-1
3.141378673E1,-8.030180931E-1,4.349339008E-2,4.075241089E-1
3.142378673E1,-8.225107193E-1,2.667200565E-2,3.664960861E-1
3.143378673E1,-8.149415255E-1,4.178053141E-2,5.727348328E-1
3.144378673E1,-1.026202083E0,7.142364979E-2,5.710067749E-1
3.145378673E1,-1.280808210E0,1.662402153E-1,-2.934074402E-2
3.146378673E1,-1.212213278E0,-1.071989536E-3,-3.690776825E-1
3.147378719E1,-1.158432961E0,-4.508883357E-1,-5.651359558E-1
3.148378719E1,-1.315599680E0,-6.069997549E-1,-5.339765549E-1
3.149378719E1,-1.831046462E0,-5.490864515E-1,-5.868864059E-1
3.150378719E1,-2.143136740E0,-3.820279241E-1,-4.053840637E-1
3.151378719E1,-2.338482618E0,-3.733591437E-1,-1.829147339E-2
3.153378669E1,-1.058752775E0,-2.540029287E-1,3.528242111E-1
3.154378669E1,-3.533514440E-1,-2.046429515E-1,4.474353790E-1
3.155378669E1,1.570234597E-1,-2.370937467E-1,4.225511551E-1
3.156378669E1,-4.459887743E-3,-1.801244020E-1,1.224040985E-1
3.157378669E1,-5.621976852E-1,-2.788460255E-2,-2.065305710E-1
3.158378719E1,-9.372791648E-1,-1.137846708E-2,-4.376440048E-1
3.159378719E1,-1.310607314E0,-5.764007568E-2,-5.204143524E-1
3.160378719E1,-1.365264893E0,-1.652538776E-3,-3.186569214E-1
3.161378719E1,-1.217027783E0,1.902481914E-1,-1.410722733E-1
3.162378719E1,-7.911825180E-1,3.307864070E-1,1.944351196E-2
3.164378693E1,-1.211246923E-1,3.255248070E-2,3.311882019E-1
3.165378693E1,-2.342878431E-1,-4.006085396E-1,4.343986511E-3
3.166378693E1,-5.107813478E-1,-6.189066768E-1,-4.366121292E-1
3.167378693E1,-7.478169203E-1,-8.546208739E-1,-5.632810593E-1
3.168378693E1,-8.090083003E-1,-7.852138281E-1,-5.293083191E-1
3.169378693E1,-1.086992264E0,-2.448678017E-1,-2.895259857E-1
3.170378693E1,-1.087663651E0,7.711827755E-2,-2.443780899E-1
3.171378693E1,-1.081372976E0,8.429014683E-2,-2.450323105E-1
3.172378743E1,-9.278920293E-1,-4.533009529E-1,1.915454865E-1
3.173378743E1,-9.081073999E-1,-4.302113056E-1,1.895818710E-1
3.174378743E1,-6.814873219E-1,-7.105132937E-1,3.672523499E-1
3.175378743E1,-5.976634026E-1,-3.466247022E-1,7.200040817E-1
3.176378743E1,-7.485337257E-1,-1.615877748E-1,8.959493637E-1
3.178378696E1,-5.903167129E-1,-5.982780457E-2,9.351854324E-1
3.179378696E1,-2.898331732E-2,-4.973216653E-1,5.973138809E-1
3.180378696E1,2.470559776E-1,-6.859301329E-1,3.556852341E-1
3.181378696E1,3.636062741E-1,-8.630766869E-1,8.795928955E-2
3.182378696E1,1.203828305E-1,-9.224898815E-1,-4.327774048E-3
3.183378723E1,-4.032094479E-1,-9.029871225E-1,-3.166675568E-1
3.184378723E1,-8.084817529E-1,-9.473847747E-1,-4.538984299E-1
3.185378722E1,-1.242701530E0,-1.044024467E0,-5.049018860E-1
3.186378723E1,-1.208162308E0,-1.192388773E0,-5.466976166E-1
3.187378722E1,-4.857473671E-1,-1.360468626E0,-4.788169861E-1
3.189378673E1,2.792877704E-2,-1.332902908E0,-6.393489838E-1
3.190378673E1,1.639197022E-1,-1.192298651E0,-5.421428680E-1
3.191378672E1,3.180036545E-1,-1.168928027E0,-3.066329956E-1
3.192378673E1,3.557738066E-1,-1.077183962E0,-1.029071808E-1
3.193378672E1,3.434021473E-1,-1.045081854E0,-1.051778793E-1
3.194378722E1,5.094567537E-1,-3.372769356E-1,5.890541077E-1
3.195378723E1,5.501543880E-1,1.222914457E-2,1.472548485E0
3.196378722E1,6.383904219E-1,2.172734141E-1,1.994774818E0
3.197378769E1,8.610442281E-1,4.877984226E-1,2.160531044E0
3.198378769E1,7.878162265E-1,4.976530969E-1,1.889017105E0
3.199378769E1,4.776427150E-1,2.873072028E-2,1.644944191E0
3.200378769E1,1.823347956E-1,-4.659656286E-1,1.220324516E0
3.201378769E1,8.926570415E-2,-9.903219342E-1,5.769739151E-1
3.203378719E1,3.715340793E-1,-1.331883669E0,-6.158638000E-1
3.204378719E1,5.313935876E-1,-1.352918386E0,-5.095500946E-1
3.205378719E1,7.731344700E-1,-1.043238640E0,7.473182678E-2
3.206378719E1,1.157638788E0,-5.894553065E-1,2.539014816E-1
3.207378719E1,1.371369362E0,-3.049582243E-2,6.957931519E-1
3.208378742E1,1.281851530E0,1.597849727E-1,9.212608337E-1
3.209378742E1,1.378578186E0,-3.254735470E-2,1.010516167E0
3.210378742E1,1.623259306E0,-2.267504632E-1,1.038866997E0
3.211378742E1,1.340784073E0,-5.285798311E-1,1.116409302E0
3.212378742E1,7.683809996E-1,-7.563811541E-1,7.049770355E-1
3.214378716E1,5.125278234E-2,-1.433804512E0,-3.389759064E-1
3.215378716E1,1.001291871E-1,-1.487811685E0,-6.255588531E-1
3.216378716E1,1.229321957E-2,-1.526420832E0,-8.469228745E-1
3.217378716E1,4.912829399E-2,-1.306820631E0,-9.484806061E-1
3.218378716E1,1.957155466E-1,-1.201899648E0,-9.680652618E-1
3.219378716E1,5.470981002E-1,-1.071731091E0,-6.747751236E-1
3.220378716E1,9.685428739E-1,-9.479103684E-1,-3.942203522E-1
3.221378716E1,1.142141342E0,-4.709436595E-1,-1.849937439E-2
3.222378762E1,1.148575306E0,-1.708194017E-1,2.495794296E-1
3.223378762E1,3.396228075E0,-1.231871367E0,2.721815109E-1
3.225378712E1,7.336595058E-1,-1.153442979E0,-2.329587936E0
3.226378712E1,8.317090273E-1,-1.160112977E0,-2.317446709E0
3.228378666E1,-2.024159670E0,-6.332052946E-1,-8.562593460E-1
3.229378666E1,-2.172194004E0,-8.265116811E-1,-2.560548306E0
3.230378666E1,-1.131878614E0,-9.963698983E-1,-1.767663479E0
3.231378666E1,2.064437866E-1,-9.890344143E-1,-2.181777954E-1
3.232378666E1,9.973895550E-2,-1.032460451E0,-5.187892914E-1
3.233378689E1,2.582192421E-2,-1.357409358E0,5.689144135E-2
3.234378689E1,2.299367189E-1,-1.117720127E0,4.722738266E-1
3.235378689E1,3.562184572E-1,-2.196934819E-1,2.110633850E-1
3.236378689E1,5.328540802E-1,4.848551750E-2,1.546802521E-1
3.237378689E1,8.769140244E-1,-1.351988316E-2,4.777555466E-1
3.239378666E1,5.981336832E-1,-3.728854656E-1,1.923379898E-1
3.240378666E1,4.562133551E-1,-4.891960919E-1,1.947708130E-1
3.241378666E1,4.921094775E-1,-4.868501723E-1,3.488817215E-1
3.242378666E1,4.727841616E-1,-6.033018827E-1,2.566452026E-1
3.243378666E1,4.188339710E-1,-8.478748202E-1,-6.809329987E-2
3.244378666E1,2.219718695E-1,-8.102324009E-1,-2.022314072E-1
