"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.065411174E1,3.251391277E-2,5.151286125E-1,-1.237239718E0,1.340588215E0
2.065611147E1,3.862256557E-2,5.151286125E-1,-1.228076816E0,1.332299461E0
2.065811120E1,4.045516253E-2,5.139068365E-1,-1.220746279E0,1.325125780E0
2.066011094E1,4.839640856E-2,5.206264257E-1,-1.211583376E0,1.319594015E0
2.066211067E1,5.267246813E-2,5.157395005E-1,-1.208528996E0,1.315030020E0
2.066411047E1,5.755938590E-2,5.169611573E-1,-1.208528996E0,1.315714351E0
2.066611020E1,6.550063193E-2,5.163503289E-1,-1.204863906E0,1.312480486E0
2.066810993E1,7.588534802E-2,5.132960081E-1,-1.202420354E0,1.309597681E0
2.067011077E1,8.382659405E-2,5.090199709E-1,-1.201198697E0,1.307289768E0
2.067211050E1,9.787649661E-2,5.059656501E-1,-1.205474734E0,1.311011206E0
2.067411023E1,1.162024513E-1,4.937483072E-1,-1.212194204E0,1.314041548E0
2.067610997E1,1.229219660E-1,4.937483072E-1,-1.211583376E0,1.314089600E0
2.067811007E1,1.424696445E-1,4.815310240E-1,-1.225022435E0,1.323952300E0
2.068010983E1,1.693477333E-1,4.790875614E-1,-1.250067830E0,1.349397320E0
2.068210900E1,1.693477333E-1,4.790875614E-1,-1.250067830E0,1.349397320E0
2.068410873E1,1.950040758E-1,4.742006660E-1,-1.267172098E0,1.366974026E0
2.068610846E1,2.163843513E-1,4.717571735E-1,-1.289774179E0,1.390285745E0
2.068810820E1,2.328777164E-1,4.668702781E-1,-1.300158858E0,1.400932884E0
2.069010793E1,2.615883648E-1,4.619833231E-1,-1.325204372E0,1.427593672E0
2.069210766E1,2.945750952E-1,4.589290023E-1,-1.347806454E0,1.453950671E0
2.069410740E1,3.086250126E-1,4.601507187E-1,-1.360023737E0,1.468554612E0
2.069610720E1,3.434443474E-1,4.503768981E-1,-1.388734341E0,1.499792132E0
2.069810693E1,3.788745105E-1,4.436573684E-1,-1.416223288E0,1.531687356E0
2.070010666E1,4.112503529E-1,4.387704432E-1,-1.447377443E0,1.567337812E0
2.070210640E1,4.265220165E-1,4.387704432E-1,-1.458372951E0,1.581547405E0
2.070410613E1,4.601196051E-1,4.369378686E-1,-1.488916278E0,1.618485846E0
2.070610586E1,4.729477465E-1,4.375487268E-1,-1.505409598E0,1.637493975E0
2.070810559E1,5.053235888E-1,4.393813312E-1,-1.535952926E0,1.675577296E0
2.071010533E1,5.236495733E-1,4.406030476E-1,-1.551224470E0,1.695475532E0
2.071210513E1,5.517494082E-1,4.467116892E-1,-1.581156850E0,1.733215430E0
2.071410486E1,5.731296539E-1,4.491551518E-1,-1.612921834E0,1.769670815E0
2.071610459E1,5.865686536E-1,4.503768981E-1,-1.628804326E0,1.788828015E0
2.071810433E1,6.030620933E-1,4.564855397E-1,-1.661180139E0,1.825262280E0
2.072010406E1,6.274966598E-1,4.619833231E-1,-1.705773473E0,1.875324982E0
2.072210379E1,6.274966598E-1,4.619833231E-1,-1.705773473E0,1.875324982E0
2.072410352E1,6.336053014E-1,4.650376439E-1,-1.735095024E0,1.904801940E0
2.072610332E1,6.372705102E-1,4.699245989E-1,-1.763805509E0,1.933378572E0
2.072810312E1,6.391031146E-1,4.717571735E-1,-1.777244687E0,1.946691116E0
2.073010179E1,6.391031146E-1,4.729789197E-1,-1.800457478E0,1.968199425E0
2.073210156E1,6.317726970E-1,4.711463153E-1,-1.826113939E0,1.988921243E0
2.073410132E1,6.305509806E-1,4.711463153E-1,-1.834666014E0,1.996389935E0
2.073610109E1,6.195554137E-1,4.668702781E-1,-1.854824424E0,2.010519935E0
2.073810049E1,6.055054665E-1,4.522095025E-1,-1.871928692E0,2.018724184E0
2.074010029E1,5.743513703E-1,4.412139356E-1,-1.889032960E0,2.023115112E0
2.074210012E1,5.743513703E-1,4.412139356E-1,-1.889032960E0,2.023115112E0
2.074409989E1,5.462515950E-1,4.387704432E-1,-1.901250243E0,2.026243518E0
2.074609965E1,5.346451402E-1,4.369378686E-1,-1.904915452E0,2.026194217E0
2.074809942E1,5.034910440E-1,4.375487268E-1,-1.910413265E0,2.023519450E0
2.075009919E1,4.723368883E-1,4.381595850E-1,-1.913467526E0,2.019020538E0
2.075209895E1,4.576761127E-1,4.399921894E-1,-1.914689302E0,2.017199959E0
2.075409872E1,4.210242033E-1,4.393813312E-1,-1.912245870E0,2.006739046E0
2.075609848E1,3.874266446E-1,4.424356520E-1,-1.911024213E0,1.999465492E0
2.075809832E1,3.703223765E-1,4.418247640E-1,-1.909802318E0,1.994916709E0
2.076009808E1,3.159553707E-1,4.412139356E-1,-1.903082848E0,1.978944632E0
2.076209785E1,2.957968414E-1,4.375487268E-1,-1.901250243E0,1.973245334E0
2.076409762E1,2.780817449E-1,4.369378686E-1,-1.896974206E0,1.966406696E0
2.076609738E1,2.402081043E-1,4.338835478E-1,-1.891476393E0,1.955412440E0
2.076809715E1,2.017235905E-1,4.369378686E-1,-1.889032960E0,1.949372369E0
2.077009691E1,1.840084940E-1,4.338835478E-1,-1.882924318E0,1.941009543E0
2.077209668E1,1.449131221E-1,4.369378686E-1,-1.874983072E0,1.930667251E0
2.077409618E1,1.070394740E-1,4.344943762E-1,-1.868874431E0,1.921700926E0
2.077609558E1,9.054610878E-2,4.320509434E-1,-1.866430879E0,1.917923575E0
2.077809534E1,5.450506136E-2,4.314400554E-1,-1.859100580E0,1.909284235E0
2.078009511E1,2.090747468E-2,4.332726598E-1,-1.854213595E0,1.904276865E0
2.078209488E1,3.803246887E-3,4.289966226E-1,-1.848715782E0,1.897841566E0
2.078409464E1,-2.735088021E-2,4.296074808E-1,-1.844439864E0,1.894008730E0
2.078609441E1,-6.033760309E-2,4.259423018E-1,-1.837109327E0,1.886806336E0
2.078809418E1,-7.377664000E-2,4.253314137E-1,-1.832833409E0,1.882983832E0
2.079009398E1,-1.030981690E-1,4.192227721E-1,-1.826724768E0,1.877045642E0
2.079209371E1,-1.305871159E-1,4.180010259E-1,-1.821837783E0,1.873731774E0
2.079409344E1,-1.458587348E-1,4.149467051E-1,-1.820005298E0,1.872398147E0
2.079609317E1,-1.709042192E-1,4.039511383E-1,-1.813285589E0,1.865580178E0
2.079809291E1,-1.935062259E-1,3.941773176E-1,-1.804733515E0,1.857386195E0
2.080009264E1,-2.228277624E-1,3.764621913E-1,-1.798624873E0,1.851061163E0
2.080209344E1,-2.228277624E-1,3.764621913E-1,-1.798624873E0,1.851061163E0
2.080409324E1,-2.429863065E-1,3.587470949E-1,-1.792516232E0,1.844141064E0
2.080609304E1,-2.509275675E-1,3.556927741E-1,-1.791905403E0,1.844019243E0
2.080809277E1,-2.649774551E-1,3.385885656E-1,-1.785796762E0,1.836824799E0
2.081009251E1,-2.790273726E-1,3.245386779E-1,-1.782131553E0,1.832805090E0
2.081209224E1,-2.833034098E-1,3.190408647E-1,-1.780298948E0,1.830713588E0
2.081409197E1,-2.949098647E-1,3.025475144E-1,-1.777244687E0,1.826774618E0
2.081609170E1,-3.016293645E-1,2.842215598E-1,-1.779688120E0,1.827307301E0
2.081809144E1,-3.010185361E-1,2.726151049E-1,-1.780298948E0,1.826032721E0
2.082009124E1,-2.912446558E-1,2.182481140E-1,-1.790683746E0,1.827294166E0
2.082209097E1,-2.863577604E-1,2.011438757E-1,-1.798014045E0,1.831751656E0
2.082409070E1,-2.839142680E-1,1.797636002E-1,-1.800457478E0,1.831548359E0
2.082609044E1,-2.741404474E-1,1.467768699E-1,-1.814507484E0,1.840960034E0
2.082809017E1,-2.649774551E-1,1.168444753E-1,-1.830389857E0,1.853157498E0
2.083008990E1,-2.613122463E-1,1.052380279E-1,-1.838942051E0,1.860394313E0
2.083208964E1,-2.533710301E-1,9.179899842E-2,-1.857267976E0,1.876717419E0
2.083408970E1,-2.405428439E-1,8.507947624E-2,-1.877426505E0,1.894684580E0
2.083608987E1,-2.368776500E-1,8.324687928E-2,-1.885978580E0,1.902618266E0
2.083808960E1,-2.252712250E-1,8.019255847E-2,-1.901250243E0,1.916228185E0
2.084008933E1,-2.032800764E-1,7.530563325E-2,-1.926295757E0,1.938455332E0
2.084208907E1,-2.032800764E-1,7.530563325E-2,-1.926295757E0,1.938455332E0
2.084408880E1,-1.867867112E-1,6.919698417E-2,-1.940345645E0,1.950543186E0
2.084608853E1,-1.702933460E-1,6.308832765E-2,-1.953173876E0,1.961598366E0
2.084808827E1,-1.623521000E-1,5.575794727E-2,-1.958060741E0,1.965570915E0
2.085008800E1,-1.415826827E-1,4.415150732E-2,-1.969667196E0,1.975242738E0
2.085208780E1,-1.238675937E-1,3.315593302E-2,-1.979441047E0,1.983590017E0
2.085408753E1,-1.140937433E-1,2.643641457E-2,-1.982495308E0,1.985951639E0
2.085608727E1,-9.637865424E-2,1.605170593E-2,-1.986160517E0,1.988562320E0
2.085808700E1,-7.744183391E-2,3.223536070E-3,-1.989214897E0,1.990724375E0
2.086008673E1,-4.995289445E-2,-8.993769065E-3,-1.991047502E0,1.991694337E0
2.086208540E1,-4.995289445E-2,-8.993769065E-3,-1.991047502E0,1.991694337E0
2.086408513E1,-2.857261151E-2,-1.388069056E-2,-1.987993121E0,1.988246895E0
2.086608486E1,-2.124222741E-2,-1.571328565E-2,-1.985549688E0,1.985725486E0
2.086808466E1,-4.138000775E-3,-1.937847957E-2,-1.980662704E0,1.980761822E0
2.087008440E1,1.357709151E-2,-1.571328565E-2,-1.978830218E0,1.978939180E0
2.087208413E1,1.968574338E-2,-1.388069056E-2,-1.976997614E0,1.977144347E0
2.087408386E1,2.945958637E-2,-2.060020901E-2,-1.968445420E0,1.968773631E0
2.087608360E1,3.617910296E-2,-2.487626486E-2,-1.962947607E0,1.963438582E0
2.087808340E1,3.556824103E-2,-2.793059126E-2,-1.957449794E0,1.957972143E0
2.088008313E1,3.556824103E-2,-3.892616555E-2,-1.943400025E0,1.944115224E0
2.088208293E1,3.312477842E-2,-4.075876251E-2,-1.937902212E0,1.938613812E0
2.088408273E1,3.251391277E-2,-4.564568400E-2,-1.934847951E0,1.935659391E0
2.088608246E1,3.190304711E-2,-4.931087419E-2,-1.918965340E0,1.919863886E0
2.088808219E1,3.434650972E-2,-5.297606811E-2,-1.900028586E0,1.901077267E0
2.089008193E1,3.434650972E-2,-5.603039265E-2,-1.887811303E0,1.888954897E0
2.089208123E1,3.678996861E-2,-5.969558284E-2,-1.861544013E0,1.862864240E0
2.089408096E1,4.106602818E-2,-5.847385526E-2,-1.828557253E0,1.829952797E0
2.089608069E1,4.350948706E-2,-6.213904545E-2,-1.812063932E0,1.813651023E0
2.089808049E1,4.778554663E-2,-6.336077303E-2,-1.776633739E0,1.778405322E0
2.090008026E1,6.061371788E-2,-6.030644849E-2,-1.715547204E0,1.717676658E0
2.090207986E1,6.061371788E-2,-6.030644849E-2,-1.715547204E0,1.717676658E0
2.090407959E1,6.916582584E-2,-6.030644849E-2,-1.669732332E0,1.672252027E0
2.090607932E1,7.527448237E-2,-5.541953072E-2,-1.620863199E0,1.623556307E0
2.090807906E1,7.893967628E-2,-5.175433680E-2,-1.595817685E0,1.598606915E0
2.091007879E1,8.932437748E-2,-4.564568400E-2,-1.542672396E0,1.545930300E0
2.091207852E1,9.909822792E-2,-3.587184101E-2,-1.488305449E0,1.492032291E0
2.091407832E1,1.088720709E-1,-3.098491952E-2,-1.459594727E0,1.463977445E0
2.091607806E1,1.174241826E-1,-1.754588261E-2,-1.400951624E0,1.405973595E0
2.091807779E1,1.314740926E-1,-1.143722981E-2,-1.344141126E0,1.350604166E0
2.092007752E1,1.455239803E-1,-4.106846638E-3,-1.287941575E0,1.296143355E0
2.092207726E1,1.510217786E-1,7.800749154E-4,-1.260452628E0,1.269468004E0
2.092407699E1,1.644607931E-1,6.888727192E-3,-1.207918167E0,1.219082075E0
2.092607672E1,1.717911810E-1,3.834401025E-3,-1.180429339E0,1.192870629E0
2.092807646E1,1.876736879E-1,5.056131631E-3,-1.131560087E0,1.147028861E0
2.093007626E1,2.011127174E-1,5.666996818E-3,-1.085134268E0,1.103628026E0
2.093207599E1,2.066105008E-1,2.001805231E-3,-1.064975739E0,1.084834195E0
2.093407572E1,2.182169557E-1,-1.052520820E-3,-1.022215247E0,1.045248181E0
2.093607545E1,2.292125225E-1,-2.885116497E-3,-9.873958826E-1,1.013655431E0
2.093807512E1,2.304342538E-1,-4.717712291E-3,-9.727351069E-1,9.996678400E-1
2.094007485E1,2.395972311E-1,-3.495981684E-3,-9.281418920E-1,9.585752066E-1
2.094207485E1,2.371537834E-1,-4.717712291E-3,-9.134811163E-1,9.437753566E-1
2.094407459E1,2.395972311E-1,1.390940160E-3,-9.049291015E-1,9.361118772E-1
2.094607439E1,2.371537834E-1,4.445266444E-3,-8.823270202E-1,9.136534616E-1
2.094807412E1,2.359320372E-1,1.849516667E-2,-8.658336997E-1,8.975934452E-1
2.095007385E1,2.359320372E-1,2.460381947E-2,-8.591141105E-1,8.912610891E-1
2.095207402E1,2.340994477E-1,4.170804471E-2,-8.462859988E-1,8.790575091E-1
2.095407375E1,2.310451269E-1,6.125573441E-2,-8.401773572E-1,8.735170904E-1
2.095607348E1,2.298233956E-1,7.408390939E-2,-8.371229768E-1,8.712531762E-1
2.095807322E1,2.261582017E-1,1.034054309E-1,-8.365121484E-1,8.726928381E-1
2.096007298E1,2.188278139E-1,1.351704299E-1,-8.420099616E-1,8.804188961E-1
2.096207292E1,2.163843513E-1,1.534963846E-1,-8.456751108E-1,8.863124283E-1
2.096407265E1,2.084431052E-1,1.944243610E-1,-8.585032821E-1,9.045867817E-1
2.096607238E1,1.992801279E-1,2.359631956E-1,-8.719423413E-1,9.250268351E-1
2.096807212E1,1.962257922E-1,2.603977919E-1,-8.841596246E-1,9.423639495E-1
2.097007185E1,1.888954192E-1,3.080452979E-1,-9.055399299E-1,9.749748456E-1
2.097207158E1,1.791215688E-1,3.593579829E-1,-9.299745560E-1,1.012953785E0
2.097407131E1,1.760672480E-1,3.837925792E-1,-9.403592348E-1,1.030811287E0
2.097607111E1,1.693477333E-1,4.387704432E-1,-9.684590697E-1,1.076620233E0
2.097807091E1,1.614064723E-1,4.919157326E-1,-9.977805614E-1,1.124099278E0
2.098007065E1,1.552978158E-1,5.413957834E-1,-1.027101994E0,1.171394601E0
2.098207081E1,1.504109055E-1,5.694956183E-1,-1.044206262E0,1.198880902E0
2.098407055E1,1.461348385E-1,6.134778857E-1,-1.076582193E0,1.247693763E0
2.098607028E1,1.430805176E-1,6.342473030E-1,-1.088188648E0,1.267634099E0
2.098806908E1,1.400261968E-1,6.702883840E-1,-1.121175289E0,1.313745745E0
2.099006881E1,1.345284134E-1,7.038859725E-1,-1.149275184E0,1.354395365E0
2.099206861E1,1.339175403E-1,7.209901810E-1,-1.163325071E0,1.375167615E0
2.099406835E1,1.326958090E-1,7.466465235E-1,-1.190814018E0,1.411781582E0
2.099606808E1,1.339175403E-1,7.704702616E-1,-1.213415980E0,1.443584661E0
2.099806781E1,1.363610029E-1,7.839093208E-1,-1.228076816E0,1.463311591E0
2.100006754E1,1.473565847E-1,8.095656633E-1,-1.257398367E0,1.502717931E0
2.100206708E1,1.522434950E-1,8.199504018E-1,-1.268393874E0,1.517998604E0
2.100406681E1,1.595738828E-1,8.254481554E-1,-1.273891687E0,1.526312063E0
2.100606654E1,1.711803228E-1,8.388872147E-1,-1.293439388E0,1.551135040E0
2.100806634E1,1.864519566E-1,8.462175727E-1,-1.307489276E0,1.568558803E0
2.101006608E1,1.980583966E-1,8.492718935E-1,-1.314208746E0,1.577223670E0
2.101206581E1,2.176060826E-1,8.559914231E-1,-1.327036977E0,1.594083079E0
2.101406554E1,2.408189625E-1,8.602674603E-1,-1.341086745E0,1.611386836E0
2.101606528E1,2.505927980E-1,8.596566319E-1,-1.345973730E0,1.616617319E0
2.101806501E1,2.744165659E-1,8.566023111E-1,-1.355136752E0,1.626489345E0
2.102006474E1,3.019054830E-1,8.608783484E-1,-1.361245394E0,1.638672473E0
2.102206447E1,3.153445125E-1,8.578240275E-1,-1.365521431E0,1.643153371E0
2.102406427E1,3.391682804E-1,8.602674603E-1,-1.371630073E0,1.654226188E0
2.102606401E1,3.526073098E-1,8.553805351E-1,-1.373462677E0,1.656021588E0
2.102806374E1,3.794853687E-1,8.468284011E-1,-1.377127886E0,1.660604920E0
2.103006347E1,4.057525694E-1,8.370545506E-1,-1.380793095E0,1.664897906E0
2.103206321E1,4.198024869E-1,8.242264390E-1,-1.381403923E0,1.662486135E0
2.103406294E1,4.436262250E-1,8.028461337E-1,-1.382014751E0,1.658713633E0
2.103606267E1,4.686716795E-1,7.784115672E-1,-1.385680079E0,1.657011465E0
2.103806240E1,4.808890224E-1,7.649724483E-1,-1.383236527E0,1.652204706E0
2.104006220E1,5.181518197E-1,7.216010690E-1,-1.385069132E0,1.645480450E0
2.104206151E1,5.273147821E-1,7.044968009E-1,-1.386290908E0,1.642004599E0
2.104406124E1,5.370886326E-1,6.904469728E-1,-1.387512565E0,1.640235452E0
2.104606097E1,5.560254455E-1,6.550167203E-1,-1.385680079E0,1.630435673E0
2.104806164E1,5.737405419E-1,6.189756989E-1,-1.388734341E0,1.625082212E0
2.105006137E1,5.798491836E-1,6.012606025E-1,-1.387512565E0,1.619546389E0
2.105206110E1,5.951207876E-1,5.585000515E-1,-1.388734341E0,1.610799220E0
2.105406090E1,6.061164141E-1,5.175721049E-1,-1.388123393E0,1.600670030E0
2.105606070E1,6.116141081E-1,4.955809414E-1,-1.389345169E0,1.596857002E0
2.105806044E1,6.177228689E-1,4.534312189E-1,-1.391177773E0,1.588255965E0
2.106006017E1,6.238315105E-1,3.905121088E-1,-1.387512565E0,1.570622990E0
2.106205984E1,6.238315105E-1,3.905121088E-1,-1.387512565E0,1.570622990E0
2.106405957E1,6.250532269E-1,3.508058488E-1,-1.381403923E0,1.556288238E0
2.106605930E1,6.201662421E-1,3.098779023E-1,-1.380182266E0,1.544517261E0
2.106805903E1,6.183336973E-1,2.958280146E-1,-1.375906110E0,1.537194977E0
2.107005883E1,6.128358841E-1,2.567326128E-1,-1.371630073E0,1.524089404E0
2.107205857E1,6.036729217E-1,2.243567556E-1,-1.366743207E0,1.510875224E0
2.107405830E1,5.993968248E-1,2.078633904E-1,-1.365521431E0,1.505700010E0
2.107605803E1,5.871795416E-1,1.779309958E-1,-1.358801842E0,1.490899627E0
2.107805777E1,5.706862211E-1,1.473877430E-1,-1.358801842E0,1.481130769E0
2.108005750E1,5.590797663E-1,1.162336022E-1,-1.352082372E0,1.467721764E0
2.108205723E1,5.486950874E-1,1.034054309E-1,-1.352082372E0,1.462834824E0
2.108405697E1,5.340343118E-1,7.164043933E-2,-1.347806454E0,1.451518941E0
2.108605677E1,5.279256105E-1,6.003400311E-2,-1.349638939E0,1.450460202E0
2.108805650E1,5.089887977E-1,3.437766433E-2,-1.350249887E0,1.443407834E0
2.109005766E1,4.937171638E-1,7.499592844E-3,-1.351471543E0,1.438849615E0
2.109205740E1,4.821107388E-1,2.001805231E-3,-1.352082372E0,1.435465608E0
2.109405713E1,4.625630379E-1,-2.243280411E-2,-1.354525924E0,1.431505596E0
2.109605686E1,4.430153370E-1,-3.831529990E-2,-1.359412789E0,1.430291503E0
2.109805660E1,4.271328747E-1,-4.381308705E-2,-1.366132379E0,1.432019467E0
2.110005633E1,3.843722939E-1,-7.435635477E-2,-1.390566945E0,1.444627065E0
2.110205726E1,3.666571975E-1,-8.351932466E-2,-1.397897363E0,1.447594562E0
2.110405700E1,3.538290262E-1,-9.451489896E-2,-1.405838490E0,1.452759410E0
2.110605673E1,3.220640123E-1,-1.183386445E-1,-1.422942758E0,1.463726530E0
2.110805646E1,2.964076698E-1,-1.397189349E-1,-1.444323063E0,1.481029371E0
2.111005619E1,2.805252075E-1,-1.482710391E-1,-1.454707742E0,1.488910107E0
2.111205593E1,2.505927980E-1,-1.672078669E-1,-1.477309823E0,1.507713346E0
2.111405566E1,2.243256122E-1,-1.843120903E-1,-1.499300957E0,1.527153000E0
2.111605539E1,2.108865678E-1,-1.891990155E-1,-1.510907292E0,1.537241119E0
2.111805519E1,1.852302253E-1,-2.069141120E-1,-1.531065941E0,1.556048393E0
2.112005493E1,1.583521515E-1,-2.197422832E-1,-1.550002813E0,1.573490005E0
2.112205466E1,1.461348385E-1,-2.264617980E-1,-1.559165716E0,1.582288870E0
2.112405439E1,1.198676452E-1,-2.380682379E-1,-1.578102589E0,1.600453848E0
2.112605412E1,9.237870574E-2,-2.405117005E-1,-1.591541648E0,1.612260686E0
2.112805386E1,7.955053449E-2,-2.484529465E-1,-1.598871946E0,1.620015017E0
2.113005359E1,5.755938590E-2,-2.502855361E-1,-1.613532662E0,1.633843195E0
2.113205339E1,3.495737538E-2,-2.594485283E-1,-1.626361012E0,1.647296482E0
2.113405319E1,2.518353052E-2,-2.661680281E-1,-1.634302139E0,1.656026302E0
2.113605296E1,6.246707868E-3,-2.777744830E-1,-1.648352027E0,1.671604645E0
2.113805272E1,-1.024665311E-2,-2.936569750E-1,-1.668510675E0,1.694186320E0
2.114005249E1,-2.429655381E-2,-3.089286089E-1,-1.685003996E0,1.713261706E0
2.114205226E1,-3.468126431E-2,-3.125938177E-1,-1.691723466E0,1.720710891E0
2.114405202E1,-4.812030122E-2,-3.248111010E-1,-1.704551578E0,1.735889943E0
2.114605179E1,-5.483981594E-2,-3.309197426E-1,-1.711271167E0,1.743836084E0
2.114805162E1,-6.461366266E-2,-3.376392722E-1,-1.719212413E0,1.753244570E0
2.115005002E1,-8.049615473E-2,-3.492456973E-1,-1.725321054E0,1.762153492E0
2.115204979E1,-8.416134864E-2,-3.516891897E-1,-1.726542830E0,1.764006396E0
2.115404955E1,-9.454605728E-2,-3.565760851E-1,-1.729597211E0,1.768499922E0
2.115604932E1,-1.061524972E-1,-3.614630103E-1,-1.728375316E0,1.768955933E0
2.115804908E1,-1.116502807E-1,-3.663499355E-1,-1.725321054E0,1.767317403E0
2.116004885E1,-1.208132654E-1,-3.730694652E-1,-1.717990756E0,1.762177320E0
2.116204768E1,-1.220349967E-1,-3.749020398E-1,-1.714325547E0,1.759078214E0
2.116404752E1,-1.263110489E-1,-3.755128980E-1,-1.710049391E0,1.755344222E0
2.116604728E1,-1.324197054E-1,-3.791781068E-1,-1.700275660E0,1.747068497E0
2.116804705E1,-1.391392201E-1,-3.810107112E-1,-1.688058376E0,1.736107706E0
2.117004681E1,-1.385283470E-1,-3.840650320E-1,-1.685003996E0,1.733763109E0
2.117204658E1,-1.409718096E-1,-3.846758902E-1,-1.673397541E0,1.722819759E0
2.117404635E1,-1.458587348E-1,-3.797889650E-1,-1.667899728E0,1.716800492E0
2.117604611E1,-1.464696079E-1,-3.773455322E-1,-1.666677952E0,1.715126349E0
2.117804588E1,-1.519673914E-1,-3.669608235E-1,-1.668510675E0,1.715133292E0
2.118004571E1,-1.556325853E-1,-3.614630103E-1,-1.668510675E0,1.714294281E0
2.118204548E1,-1.556325853E-1,-3.559652269E-1,-1.667288899E0,1.711953568E0
2.118404524E1,-1.568543017E-1,-3.461913764E-1,-1.669732332E0,1.712442058E0
2.118604501E1,-1.562434584E-1,-3.351958096E-1,-1.666677952E0,1.707215172E0
2.118804478E1,-1.531891227E-1,-3.303088844E-1,-1.670343280E0,1.709566477E0
2.119004454E1,-1.513565183E-1,-3.156481385E-1,-1.669121504E0,1.705435175E0
2.119204431E1,-1.476913244E-1,-2.991547585E-1,-1.667899728E0,1.700939681E0
2.119404407E1,-1.446370035E-1,-2.967112958E-1,-1.666067123E0,1.698451387E0
2.119604387E1,-1.354740262E-1,-2.747201622E-1,-1.663623691E0,1.691587468E0
2.119804361E1,-1.257001907E-1,-2.533398867E-1,-1.658736825E0,1.682673317E0
2.120004334E1,-1.122611463E-1,-2.319595814E-1,-1.655682445E0,1.675616952E0
2.120204267E1,-1.073742285E-1,-2.160770893E-1,-1.651406407E0,1.668940279E0
2.120404241E1,-8.965913206E-2,-1.971402615E-1,-1.643465042E0,1.657673185E0
2.120604214E1,-8.416134864E-2,-1.806468964E-1,-1.638578296E0,1.650652981E0
2.120804187E1,-6.950058043E-2,-1.543796957E-1,-1.625139117E0,1.633934078E0
2.121004160E1,-5.056376010E-2,-1.201712415E-1,-1.609256744E0,1.614529371E0
2.121204140E1,-4.078991711E-2,-1.055104733E-1,-1.603758931E0,1.607743446E0
2.121404114E1,-2.246395871E-2,-6.458250433E-2,-1.587265491E0,1.588737634E0
2.121604087E1,-2.305405447E-3,-2.670885995E-2,-1.570772171E0,1.571000920E0
2.121804060E1,7.468438707E-3,-8.993769065E-3,-1.564052582E0,1.564096271E0
2.122004034E1,3.801169991E-2,6.186660007E-2,-1.545726657E0,1.547431182E0
2.122203987E1,4.778554663E-2,8.507947624E-2,-1.540228844E0,1.543316839E0
2.122403960E1,5.939198285E-2,1.046271697E-1,-1.534120202E0,1.538830415E0
2.122603940E1,7.588534802E-2,1.498311907E-1,-1.526178956E0,1.535392516E0
2.122803920E1,9.848735482E-2,1.919808984E-1,-1.520681262E0,1.535912734E0
2.123003894E1,1.070394740E-1,2.103068531E-1,-1.519459486E0,1.537674722E0
2.123203867E1,1.229219660E-1,2.512348294E-1,-1.520070314E0,1.545588079E0
2.123403840E1,1.375827342E-1,2.836107016E-1,-1.524957299E0,1.557195814E0
2.123603813E1,1.461348385E-1,2.994931936E-1,-1.526178956E0,1.562137564E0
2.123803787E1,1.595738828E-1,3.269821107E-1,-1.529844284E0,1.572515392E0
2.124003760E1,1.705694646E-1,3.446972072E-1,-1.537174582E0,1.584555396E0
2.124203740E1,1.754563749E-1,3.556927741E-1,-1.542061567E0,1.592248777E0
2.124403713E1,1.827867627E-1,3.691318035E-1,-1.553668022E0,1.607343651E0
2.124603687E1,1.907280087E-1,3.776839375E-1,-1.565274358E0,1.621451863E0
2.124803660E1,1.937823296E-1,3.813491166E-1,-1.570161223E0,1.627385943E0
2.125003633E1,2.011127174E-1,3.807382584E-1,-1.582378626E0,1.639917700E0
2.125203607E1,2.072213739E-1,3.734078705E-1,-1.595206738E0,1.651380838E0
2.125403580E1,2.090539634E-1,3.654666245E-1,-1.602537155E0,1.656923277E0
2.125603553E1,2.127191573E-1,3.465298116E-1,-1.614143610E0,1.664569597E0
2.125803533E1,2.151626348E-1,3.245386779E-1,-1.625749946E0,1.671730600E0
2.126003503E1,2.243256122E-1,2.982714474E-1,-1.636134744E0,1.678161117E0
2.126203516E1,2.279908061E-1,2.823889554E-1,-1.638578296E0,1.678291441E0
2.126403490E1,2.316559851E-1,2.524565458E-1,-1.645297766E0,1.680596186E0
2.126603463E1,2.334885895E-1,2.329088748E-1,-1.648352027E0,1.681019890E0
2.126803436E1,2.377646267E-1,2.005330026E-1,-1.650795579E0,1.679842715E0
2.127003410E1,2.438732982E-1,1.638810933E-1,-1.652628183E0,1.678544343E0
2.127203383E1,2.475384772E-1,1.455551386E-1,-1.650795579E0,1.675585760E0
2.127403363E1,2.548688650E-1,1.070706248E-1,-1.647130370E0,1.670167870E0
2.127603336E1,2.634209991E-1,7.347303629E-2,-1.641021729E0,1.663652976E0
2.127803290E1,2.670861781E-1,5.331448838E-2,-1.636745572E0,1.659250894E0
2.128003263E1,2.823577821E-1,5.666996818E-3,-1.621474028E0,1.645884581E0
2.128203279E1,2.884664536E-1,-1.021549944E-2,-1.612921834E0,1.638546336E0
2.128403253E1,2.939642370E-1,-2.609799616E-2,-1.608645916E0,1.635493125E0
2.128603226E1,3.043489456E-1,-4.686741158E-2,-1.595817685E0,1.625256570E0
2.128803199E1,3.190096915E-1,-6.336077303E-2,-1.587265491E0,1.620244892E0
