"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.592219804E1,-9.210260212E-2,-6.702596694E-2,-5.155030638E-2,1.250312107E-1
3.592419777E1,-1.079850942E-1,-7.863240689E-2,-4.605251923E-2,1.412963924E-1
3.592619750E1,-1.366957575E-1,-1.036778763E-1,-4.605251923E-2,1.776391474E-1
3.592819730E1,-1.635738313E-1,-1.317776740E-1,-4.299819097E-2,2.144075513E-1
3.593019710E1,-1.770128608E-1,-1.470493227E-1,-4.544165358E-2,2.345676876E-1
3.593219684E1,-2.002257407E-1,-1.751491129E-1,-4.360905662E-2,2.695724556E-1
3.593419657E1,-2.216060311E-1,-2.014163136E-1,-4.299819097E-2,3.025336491E-1
3.593619630E1,-2.301581353E-1,-2.179096788E-1,-4.238732904E-2,3.197719203E-1
3.593819520E1,-2.521492839E-1,-2.551724613E-1,-4.055473208E-2,3.610220667E-1
3.594019494E1,-2.582579255E-1,-2.673897743E-1,-3.933300450E-2,3.738201877E-1
3.594219467E1,-2.643665969E-1,-2.796070874E-1,-3.994386643E-2,3.868660406E-1
3.594419447E1,-2.759730220E-1,-2.961004376E-1,-4.116560146E-2,4.068552381E-1
3.594619420E1,-2.814708352E-1,-3.077068925E-1,-4.360905662E-2,4.192983575E-1
3.594819393E1,-2.869685888E-1,-3.132046461E-1,-4.421992600E-2,4.270872548E-1
3.595019367E1,-2.912446558E-1,-3.174807131E-1,-4.483078793E-2,4.331596153E-1
3.595219340E1,-2.936881483E-1,-3.132046461E-1,-4.788511619E-2,4.320218318E-1
3.595419313E1,-2.961315811E-1,-3.113720715E-1,-5.032857507E-2,4.326423993E-1
3.595619287E1,-2.955207229E-1,-3.015982509E-1,-5.093944073E-2,4.253102740E-1
3.595819280E1,-2.924664021E-1,-2.851048708E-1,-5.399376526E-2,4.119911533E-1
3.596019260E1,-2.900229394E-1,-2.753310204E-1,-5.216117203E-2,4.032880658E-1
3.596219233E1,-2.851360142E-1,-2.533398867E-1,-5.338290334E-2,3.851407264E-1
3.596419206E1,-2.796382010E-1,-2.289052606E-1,-5.216117203E-2,3.651245399E-1
3.596619180E1,-2.759730220E-1,-2.075249851E-1,-5.093944073E-2,3.490308796E-1
3.596819153E1,-2.661992013E-1,-1.794251651E-1,-5.032857507E-2,3.249436415E-1
3.597019126E1,-2.588688135E-1,-1.464384496E-1,-5.032857507E-2,3.016458977E-1
3.597219100E1,-2.533710301E-1,-1.299450845E-1,-4.788511619E-2,2.887483129E-1
3.597419073E1,-2.411537170E-1,-9.695836902E-2,-4.788511619E-2,2.642896610E-1
3.597619053E1,-2.289364189E-1,-6.336077303E-2,-4.605251923E-2,2.419655058E-1
3.597819033E1,-2.167191058E-1,-3.098491952E-2,-4.605251923E-2,2.237142611E-1
3.598019006E1,-2.075561285E-1,-1.754588261E-2,-4.666338488E-2,2.134593075E-1
3.598218980E1,-1.941170990E-1,9.943053126E-3,-4.544165358E-2,1.996127659E-1
3.598418953E1,-1.849541217E-1,2.338209003E-2,-4.727425054E-2,1.923268157E-1
3.598618926E1,-1.672390252E-1,4.476236925E-2,-4.910684749E-2,1.799556716E-1
3.598818900E1,-1.476913244E-1,7.286217809E-2,-4.971771315E-2,1.720275422E-1
3.599018873E1,-1.379174888E-1,8.202515543E-2,-4.971771315E-2,1.679916987E-1
3.599218853E1,-1.171480715E-1,1.052380279E-1,-5.216117203E-2,1.658900269E-1
3.599418826E1,-9.882210940E-2,1.223422587E-1,-5.765895918E-2,1.675052033E-1
3.599618799E1,-8.721567690E-2,1.339486986E-1,-5.643722787E-2,1.695110287E-1
3.599818773E1,-5.483981594E-2,1.559398472E-1,-6.498934329E-2,1.776182877E-1
3.600018736E1,-4.628770426E-2,1.651028246E-1,-6.560020149E-2,1.835888904E-1
3.600218709E1,-3.651385754E-2,1.699897498E-1,-6.987626851E-2,1.873832162E-1
3.600418683E1,-1.207924914E-2,1.901482940E-1,-6.926539540E-2,2.027312925E-1
3.600618663E1,1.174449548E-2,2.048090696E-1,-7.415232062E-2,2.181358632E-1
3.600818643E1,2.701612748E-2,2.096959800E-1,-7.415232062E-2,2.240554436E-1
3.601018616E1,5.267246813E-2,2.292436808E-1,-7.537405193E-2,2.469985866E-1
3.601218589E1,7.893967628E-2,2.402392626E-1,-7.598491758E-2,2.640456087E-1
3.601418562E1,9.176784754E-2,2.463479042E-1,-7.903924584E-2,2.745101640E-1
3.601618536E1,1.180350482E-1,2.585652173E-1,-8.087184280E-2,2.955139576E-1
3.601818482E1,1.467457116E-1,2.671173215E-1,-8.392616361E-2,3.161163840E-1
3.602018456E1,1.614064723E-1,2.738368511E-1,-8.514789492E-2,3.290726885E-1
3.602218436E1,1.907280087E-1,2.744476795E-1,-8.514789492E-2,3.448896434E-1
3.602418409E1,2.029453069E-1,2.768911719E-1,-8.942394704E-2,3.547564813E-1
3.602618406E1,2.316559851E-1,2.775020301E-1,-9.125654399E-2,3.728265401E-1
3.602818379E1,2.554797232E-1,2.726151049E-1,-9.492173791E-2,3.854854352E-1
3.603018352E1,2.707513869E-1,2.738368511E-1,-9.247828275E-2,3.960368257E-1
3.603218326E1,2.951859832E-1,2.646738589E-1,-9.614346921E-2,4.079590456E-1
3.603418299E1,3.232857585E-1,2.524565458E-1,-9.858693182E-2,4.218617929E-1
3.603618272E1,3.355030715E-1,2.463479042E-1,-9.858693182E-2,4.277487394E-1
3.603818252E1,3.788745105E-1,2.225241512E-1,-1.016412601E-1,4.509920602E-1
3.604018229E1,3.917026818E-1,2.158046365E-1,-9.980866313E-2,4.582187265E-1
3.604218205E1,4.081960320E-1,2.023656070E-1,-9.980866313E-2,4.664092717E-1
3.604418182E1,4.344632626E-1,1.834287941E-1,-1.016412601E-1,4.824265693E-1
3.604618158E1,4.631739259E-1,1.644919515E-1,-1.077499092E-1,5.031875700E-1
3.604818135E1,4.778346717E-1,1.510529369E-1,-1.071390435E-1,5.124663286E-1
3.605018112E1,5.065453649E-1,1.260074526E-1,-1.071390435E-1,5.328647665E-1
3.605218088E1,5.340343118E-1,1.027945727E-1,-1.120259613E-1,5.552559647E-1
3.605418072E1,5.499167442E-1,9.240985662E-2,-1.120259613E-1,5.687686904E-1
3.605618052E1,5.774056911E-1,6.614265591E-2,-1.144694313E-1,5.923473928E-1
3.605818055E1,6.073381305E-1,4.476236925E-2,-1.175237522E-1,6.202218206E-1
3.606018045E1,6.232205629E-1,2.826900966E-2,-1.205780804E-1,6.354070195E-1
3.606218025E1,6.500986814E-1,9.943053126E-3,-1.236324087E-1,6.618248502E-1
3.606418005E1,6.781984568E-1,-5.939442664E-3,-1.272975951E-1,6.900674615E-1
3.606617985E1,6.953027248E-1,-2.121107467E-2,-1.266867220E-1,7.070681116E-1
3.606817965E1,7.227916121E-1,-3.465010971E-2,-1.297410578E-1,7.351605857E-1
3.607017952E1,7.570001483E-1,-5.114347115E-2,-1.327953786E-1,7.702593665E-1
3.607217938E1,7.728825808E-1,-5.908472091E-2,-1.334062517E-1,7.865339890E-1
3.607417925E1,8.040367365E-1,-6.824769825E-2,-1.364605725E-1,8.183851842E-1
3.607617911E1,8.376342654E-1,-7.618895173E-2,-1.401257664E-1,8.526846717E-1
3.607817905E1,8.706210256E-1,-7.924327254E-2,-1.419583559E-1,8.856707296E-1
3.608017891E1,8.895578384E-1,-7.679980993E-2,-1.444018185E-1,9.044684870E-1
3.608217878E1,9.243772030E-1,-7.802154869E-2,-1.468452960E-1,9.392146275E-1
3.608417871E1,9.396488070E-1,-7.679980993E-2,-1.486778855E-1,9.544334472E-1
3.608617841E1,9.756898880E-1,-7.130202651E-2,-1.505104899E-1,9.898020732E-1
3.608817828E1,1.010509133E0,-7.435635477E-2,-1.541756690E-1,1.024903758E0
3.609017814E1,1.027613401E0,-7.191288471E-2,-1.547865272E-1,1.041690758E0
3.609217801E1,1.061821938E0,-7.802154869E-2,-1.596734673E-1,1.076591290E0
3.609417788E1,1.097862959E0,-8.962798119E-2,-1.639495045E-1,1.113649717E0
3.609617774E1,1.116188884E0,-9.512577206E-2,-1.663929820E-1,1.132525126E0
3.609817754E1,1.168723226E0,-1.189495176E-1,-1.798320115E-1,1.188445421E0
3.610017744E1,1.185827494E0,-1.268907636E-1,-1.865515262E-1,1.207099657E0
3.610217734E1,1.203542590E0,-1.360537410E-1,-1.908275783E-1,1.226148666E0
3.610417717E1,1.240194440E0,-1.476601809E-1,-2.018231452E-1,1.265155469E0
3.610617701E1,1.276235580E0,-1.592666209E-1,-2.134296000E-1,1.303723632E0
3.610817684E1,1.294561505E0,-1.617100835E-1,-2.189273834E-1,1.322863879E0
3.611017667E1,1.333046079E0,-1.635426730E-1,-2.341990173E-1,1.363307461E0
3.611217651E1,1.372752309E0,-1.592666209E-1,-2.464163154E-1,1.403757728E0
3.611417634E1,1.390467405E0,-1.537688226E-1,-2.500815094E-1,1.421121113E0
3.611617620E1,1.427119255E0,-1.421623975E-1,-2.580227554E-1,1.457208035E0
3.611817577E1,1.463771224E0,-1.183386445E-1,-2.696292102E-1,1.493094150E0
3.612017557E1,1.483929634E0,-1.036778763E-1,-2.763487101E-1,1.512998635E0
3.612217537E1,1.516305566E0,-6.946942955E-2,-2.800139189E-1,1.543507812E0
3.612417517E1,1.556622624E0,-3.770443797E-2,-2.910094857E-1,1.584039816E0
3.612617497E1,1.574337721E0,-7.772038691E-3,-2.946746945E-1,1.601696863E0
3.612817477E1,1.607935429E0,2.826900966E-2,-2.989507318E-1,1.635734398E0
3.613017457E1,1.638478637E0,6.919698417E-2,-3.056702614E-1,1.668183076E0
3.613217437E1,1.655582905E0,9.240985662E-2,-3.093354404E-1,1.686766952E0
3.613417410E1,1.686736941E0,1.302835047E-1,-3.136115074E-1,1.720583470E0
3.613617384E1,1.720945477E0,1.693788767E-1,-3.191092908E-1,1.758457642E0
3.613817350E1,1.747823477E0,2.054199427E-1,-3.227744699E-1,1.789208657E0
3.614017324E1,1.763095140E0,2.194698304E-1,-3.239962161E-1,1.806002500E0
3.614217297E1,1.788140655E0,2.506239712E-1,-3.252179325E-1,1.834673289E0
3.614417270E1,1.803412199E0,2.634521127E-1,-3.282722831E-1,1.851881548E0
3.614617244E1,1.829068661E0,2.884976268E-1,-3.294939995E-1,1.880768285E0
3.614817224E1,1.852281451E0,3.135430813E-1,-3.294939995E-1,1.907307561E0
3.615017197E1,1.863887906E0,3.251495063E-1,-3.319374621E-1,1.920932796E0
3.615217170E1,1.881603003E0,3.459189534E-1,-3.313266039E-1,1.941614560E0
3.615417143E1,1.904205084E0,3.630231619E-1,-3.319374621E-1,1.966714340E0
3.615617117E1,1.910924554E0,3.734078705E-1,-3.307157159E-1,1.974952904E0
3.615817097E1,1.929250479E0,3.917338252E-1,-3.319374621E-1,1.996408094E0
3.616017070E1,1.942078590E0,4.094489217E-1,-3.282722831E-1,2.011735659E0
3.616217043E1,1.950019956E0,4.155575931E-1,-3.282722831E-1,2.020650547E0
3.616417023E1,1.961015463E0,4.234988093E-1,-3.246070743E-1,2.032314602E0
3.616616997E1,1.970178485E0,4.277748764E-1,-3.227744699E-1,2.041758547E0
3.616816970E1,1.973232746E0,4.289966226E-1,-3.209418952E-1,2.044673390E0
3.617016943E1,1.979952216E0,4.265531600E-1,-3.184984028E-1,2.050268180E0
3.617216916E1,1.985450029E0,4.173901677E-1,-3.184984028E-1,2.053696084E0
3.617416890E1,1.986671925E0,4.118923843E-1,-3.191092908E-1,2.053862559E0
3.617616863E1,1.984839201E0,3.990642130E-1,-3.172767162E-1,2.049268995E0
3.617816936E1,1.985450029E0,3.831817210E-1,-3.178875446E-1,2.046922700E0
3.618016916E1,1.983006597E0,3.776839375E-1,-3.191092908E-1,2.043719907E0
3.618216890E1,1.977508903E0,3.569145203E-1,-3.209418952E-1,2.034928287E0
3.618416863E1,1.970789313E0,3.343124986E-1,-3.215527236E-1,2.024641084E0
3.618616836E1,1.966513276E0,3.233169317E-1,-3.221636117E-1,2.018786194E0
3.618816810E1,1.956128597E0,2.964388430E-1,-3.221636117E-1,2.004521007E0
3.619016783E1,1.945743918E0,2.671173215E-1,-3.270505369E-1,1.991038200E0
3.619216756E1,1.939635277E0,2.500130832E-1,-3.276613951E-1,1.982940629E0
3.619416736E1,1.926807046E0,2.176372409E-1,-3.276613951E-1,1.966548588E0
3.619616710E1,1.909091949E0,1.797636002E-1,-3.264396787E-1,1.945124646E0
3.619816690E1,1.895041943E0,1.382247657E-1,-3.276613951E-1,1.928121376E0
3.620016663E1,1.884046555E0,1.125684157E-1,-3.258287907E-1,1.915324377E0
3.620216636E1,1.867553115E0,7.102958113E-2,-3.239962161E-1,1.896779741E0
3.620416566E1,1.855946660E0,4.415150732E-2,-3.258287907E-1,1.884847941E0
3.620616539E1,1.835788131E0,1.390940160E-3,-3.239962161E-1,1.864160278E0
3.620816513E1,1.813186169E0,-3.648270294E-2,-3.239962161E-1,1.842267249E0
3.621016493E1,1.804023027E0,-5.236519873E-2,-3.227744699E-1,1.833418816E0
3.621216466E1,1.786307931E0,-7.618895173E-2,-3.215527236E-1,1.816616893E0
3.621416439E1,1.766149521E0,-9.573663026E-2,-3.166658282E-1,1.796865849E0
3.621616413E1,1.756375551E0,-1.055104733E-1,-3.136115074E-1,1.787271584E0
3.621816386E1,1.743547440E0,-1.134517267E-1,-3.075028360E-1,1.774087642E0
3.622016359E1,1.725832343E0,-1.213929728E-1,-3.062811196E-1,1.756997910E0
3.622216333E1,1.720334649E0,-1.287233531E-1,-3.050593734E-1,1.751908168E0
3.622416306E1,1.708117366E0,-1.281124949E-1,-3.038376570E-1,1.739653721E0
3.622616286E1,1.698954344E0,-1.262799054E-1,-3.068919778E-1,1.731061860E0
3.622816259E1,1.694067359E0,-1.281124949E-1,-3.081136942E-1,1.726618393E0
3.623016232E1,1.680017471E0,-1.226147115E-1,-3.093354404E-1,1.712653347E0
3.623216206E1,1.667189360E0,-1.226147115E-1,-3.117789030E-1,1.700517807E0
3.623416179E1,1.661080718E0,-1.207821146E-1,-3.117789030E-1,1.694397697E0
3.623616152E1,1.653139353E0,-1.250581592E-1,-3.130006492E-1,1.687151051E0
3.623816026E1,1.643365622E0,-1.311668307E-1,-3.166658282E-1,1.678729445E0
3.624015999E1,1.637867808E0,-1.354428679E-1,-3.191092908E-1,1.674152462E0
3.624215979E1,1.630537391E0,-1.427732557E-1,-3.233853579E-1,1.668416757E0
3.624415952E1,1.621985197E0,-1.519362330E-1,-3.301048577E-1,1.662194277E0
3.624615926E1,1.616487503E0,-1.568231732E-1,-3.319374621E-1,1.657651300E0
3.624815899E1,1.612211466E0,-1.665969938E-1,-3.398786783E-1,1.656048878E0
3.625015872E1,1.604270101E0,-1.714839190E-1,-3.490417004E-1,1.650732988E0
3.625215845E1,1.601826787E0,-1.733165085E-1,-3.533177376E-1,1.649460849E0
3.625415819E1,1.592663646E0,-1.708730608E-1,-3.643133342E-1,1.642710960E0
3.625615799E1,1.585944176E0,-1.684295982E-1,-3.777523637E-1,1.638988806E0
3.625815779E1,1.581668258E0,-1.647644043E-1,-3.856936097E-1,1.636331674E0
3.626015752E1,1.576170444E0,-1.617100835E-1,-3.893587887E-1,1.631583184E0
3.626215725E1,1.572505236E0,-1.513253748E-1,-3.973000348E-1,1.628962677E0
3.626415742E1,1.570061803E0,-1.476601809E-1,-4.003543556E-1,1.627016043E0
3.626615715E1,1.567618251E0,-1.336102784E-1,-4.058521390E-1,1.624806033E0
3.626815688E1,1.562731266E0,-1.238364354E-1,-4.070738852E-1,1.619621444E0
3.627015662E1,1.560898781E0,-1.195603758E-1,-4.082956314E-1,1.617839612E0
3.627215642E1,1.558455348E0,-1.134517267E-1,-4.089064598E-1,1.615196229E0
3.627415615E1,1.556011796E0,-1.091756672E-1,-4.095173478E-1,1.612698513E0
3.627615588E1,1.554790139E0,-1.079539433E-1,-4.095173478E-1,1.611437523E0
3.627815658E1,1.549292326E0,-1.018452868E-1,-4.089064598E-1,1.605578919E0
3.628015632E1,1.546238065E0,-9.879095852E-2,-4.082956314E-1,1.602284971E0
3.628215605E1,1.543794513E0,-9.512577206E-2,-4.076847434E-1,1.599549080E0
3.628415578E1,1.535853267E0,-9.146057814E-2,-4.089064598E-1,1.591984544E0
3.628615552E1,1.530355453E0,-8.718451858E-2,-4.058521390E-1,1.585655988E0
3.628815532E1,1.525468588E0,-8.413019776E-2,-4.058521390E-1,1.580774576E0
3.629015505E1,1.518748999E0,-7.985413820E-2,-4.015760720E-1,1.572971248E0
3.629215478E1,1.508364439E0,-7.557807863E-2,-4.009652436E-1,1.562577503E0
3.629415452E1,1.503477454E0,-7.496721298E-2,-3.997434974E-1,1.557517063E0
3.629615425E1,1.490649343E0,-7.252375782E-2,-3.979108930E-1,1.544547907E0
3.629815405E1,1.474155903E0,-6.580423564E-2,-3.911913633E-1,1.526596380E0
3.630015378E1,1.474155903E0,-6.580423564E-2,-3.911913633E-1,1.526596380E0
3.630215351E1,1.461938620E0,-6.458250433E-2,-3.887479305E-1,1.514120332E0
3.630415331E1,1.449110508E0,-5.480866134E-2,-3.808066845E-1,1.499312837E0
3.630615305E1,1.442390919E0,-5.358693376E-2,-3.759197295E-1,1.491535707E0
3.630815278E1,1.432006240E0,-4.931087419E-2,-3.746980429E-1,1.481037493E0
3.631015251E1,1.419788957E0,-4.381308705E-2,-3.698110878E-1,1.467814875E0
3.631215225E1,1.414901972E0,-4.014789686E-2,-3.673676550E-1,1.462367408E0
3.631415198E1,1.407571554E0,-4.014789686E-2,-3.618698418E-1,1.453897973E0
3.631615171E1,1.396576047E0,-3.587184101E-2,-3.551503420E-1,1.441472584E0
3.631815138E1,1.394743443E0,-3.220665082E-2,-3.533177376E-1,1.439159464E0
3.632015118E1,1.394743443E0,-2.487626486E-2,-3.533177376E-1,1.439014080E0
3.632215091E1,1.393521786E0,-4.717712291E-3,-3.502633870E-1,1.436874965E0
3.632415064E1,1.390467405E0,1.055391878E-2,-3.417113125E-1,1.431879049E0
3.632615038E1,1.392910719E0,6.064487249E-2,-3.148332238E-1,1.429334821E0
3.632815011E1,1.395354271E0,1.253965795E-1,-2.708509266E-1,1.426919083E0
3.633014984E1,1.397186875E0,1.516637951E-1,-2.445837259E-1,1.426518233E0
3.633214958E1,1.402073860E0,2.035873383E-1,-1.926601678E-1,1.429817070E0
3.633414938E1,1.406349897E0,2.390175164E-1,-1.395149082E-1,1.433322649E0
3.633614918E1,1.408182502E0,2.518456876E-1,-1.175237522E-1,1.435345269E0
3.633814794E1,1.409404159E0,2.689499259E-1,-6.804367155E-2,1.436448428E0
3.634014768E1,1.406349897E0,2.762803137E-1,-2.467223629E-2,1.433443255E0
3.634214741E1,1.403906345E0,2.720042467E-1,-5.735413637E-3,1.430025256E0
3.634414714E1,1.397797704E0,2.603977919E-1,3.030563518E-2,1.422168718E0
3.634614687E1,1.383136988E0,2.384066582E-1,5.779457092E-2,1.404722704E0
3.634814661E1,1.374584794E0,2.249676138E-1,7.489879429E-2,1.394884803E0
3.635014641E1,1.356869698E0,1.895374358E-1,9.811168164E-2,1.373552226E0
3.635214621E1,1.334878683E0,1.693788767E-1,1.097181141E-1,1.350047542E0
3.635414594E1,1.322661281E0,1.290617883E-1,1.298766583E-1,1.335274412E0
3.635614567E1,1.304335356E0,8.935553581E-2,1.500352174E-1,1.315973289E0
3.635814574E1,1.279289961E0,5.392535031E-2,1.653068513E-1,1.291052711E0
3.636014547E1,1.267072678E0,3.682112321E-2,1.769133061E-1,1.279893466E0
3.636214521E1,1.245081425E0,3.834401025E-3,1.934066564E-1,1.260019282E0
3.636414494E1,1.230420709E0,-1.204809546E-2,2.044022381E-1,1.247341393E0
3.636614474E1,1.207818627E0,-4.503481835E-2,2.233390510E-1,1.229119320E0
3.636814447E1,1.186438322E0,-7.741067559E-2,2.422758788E-1,1.213394374E0
3.637014420E1,1.172999263E0,-9.084970504E-2,2.508279979E-1,1.202952877E0
3.637214394E1,1.152840853E0,-1.232255697E-1,2.691539526E-1,1.190239649E0
3.637414367E1,1.129627943E0,-1.513253748E-1,2.868690491E-1,1.175266995E0
3.637614340E1,1.119243145E0,-1.641535312E-1,2.948102653E-1,1.169001579E0
3.637814320E1,1.096641064E0,-1.922533363E-1,3.088602126E-1,1.155412307E0
3.638014294E1,1.077704310E0,-2.209639996E-1,3.241318166E-1,1.146879725E0
3.638214274E1,1.069152236E0,-2.319595814E-1,3.296296000E-1,1.142605542E0
3.638414247E1,1.051437140E0,-2.582267821E-1,3.418469131E-1,1.135367976E0
3.638614220E1,1.034943700E0,-2.838831246E-1,3.540641963E-1,1.130070593E0
3.638814194E1,1.031278610E0,-2.942678630E-1,3.595620096E-1,1.131111836E0
3.639014167E1,1.014174342E0,-3.113720715E-1,3.687249720E-1,1.123147483E0
3.639214140E1,1.002567887E0,-3.248111010E-1,3.791096807E-1,1.119986058E0
3.639414113E1,9.946266413E-1,-3.309197426E-1,3.815531731E-1,1.115514615E0
3.639614087E1,9.842419624E-1,-3.370284140E-1,3.894943893E-1,1.110867351E0
3.639814060E1,9.701920748E-1,-3.468022346E-1,3.931595683E-1,1.102777810E0
3.640014033E1,9.646942616E-1,-3.516891897E-1,3.931595683E-1,1.099497499E0
3.640214007E1,9.518660903E-1,-3.663499355E-1,3.974356353E-1,1.094630720E0
3.640413980E1,9.433139563E-1,-3.846758902E-1,3.937704563E-1,1.092186766E0
3.640613953E1,9.372053146E-1,-3.975040615E-1,3.956030607E-1,1.092183621E0
3.640813926E1,9.237663150E-1,-4.115539491E-1,3.919378519E-1,1.084590309E0
3.641013900E1,9.152141809E-1,-4.323233962E-1,3.864400685E-1,1.083446557E0
3.641213873E1,9.097164273E-1,-4.390428960E-1,3.852183521E-1,1.081080858E0
3.641413853E1,9.036077261E-1,-4.500384927E-1,3.803314269E-1,1.078746292E0
3.641613826E1,8.968882561E-1,-4.500384927E-1,3.730010390E-1,1.070547974E0
3.641813766E1,8.926121593E-1,-4.457624257E-1,3.638380766E-1,1.061997530E0
3.642013740E1,8.920013309E-1,-4.420972168E-1,3.607837260E-1,1.058905671E0
3.642213713E1,8.932230473E-1,-4.231604040E-1,3.510098755E-1,1.048866089E0
3.642413686E1,8.926121593E-1,-4.158300161E-1,3.461229503E-1,1.043777834E0
3.642613660E1,8.956664801E-1,-3.877302110E-1,3.363491297E-1,1.032319668E0
3.642813640E1,9.011642933E-1,-3.577978313E-1,3.235209584E-1,1.022145871E0
3.643013620E1,9.048294425E-1,-3.370284140E-1,3.192448914E-1,1.016966948E0
3.643213593E1,9.133815765E-1,-2.967112958E-1,3.094710410E-1,1.008997434E0
3.643413566E1,9.231554270E-1,-2.533398867E-1,3.015298247E-1,1.003651969E0
3.643613540E1,9.262098074E-1,-2.264617980E-1,2.960320115E-1,9.983909580E-1
3.643813610E1,9.408705235E-1,-1.830903590E-1,2.838146985E-1,9.996550428E-1
3.644013583E1,9.512552619E-1,-1.439950019E-1,2.789278030E-1,1.001709465E0
3.644213556E1,9.585856199E-1,-1.244473010E-1,2.715974152E-1,1.004061092E0
3.644413536E1,9.726355076E-1,-9.207144380E-2,2.624344230E-1,1.011616927E0
3.644613513E1,9.885179996E-1,-6.580423564E-2,2.526605725E-1,1.022416450E0
3.644813489E1,9.946266413E-1,-5.603039265E-2,2.471627891E-1,1.026406842E0
3.645013466E1,1.008065701E0,-3.648270294E-2,2.361672223E-1,1.036003089E0
3.645213443E1,1.020282984E0,-1.937847957E-2,2.245607972E-1,1.044882981E0
3.645413439E1,1.027002573E0,-1.143722981E-2,2.196738571E-1,1.050296005E0
3.645613416E1,1.035554647E0,-2.885116497E-3,2.086782902E-1,1.056375114E0
3.645813399E1,1.048382759E0,3.834401025E-3,1.964609772E-1,1.066638658E0
3.646013382E1,1.052658796E0,6.888727192E-3,1.915740669E-1,1.069971317E0
3.646213359E1,1.064265251E0,9.943053126E-3,1.811893433E-1,1.079624457E0
3.646413336E1,1.074650049E0,1.421911083E-2,1.695829183E-1,1.088041028E0
3.646613312E1,1.079537034E0,1.727343537E-2,1.640851349E-1,1.092072576E0
3.646813289E1,1.090532422E0,2.582555078E-2,1.561438739E-1,1.101956819E0
3.647013265E1,1.103971601E0,3.559939563E-2,1.427048296E-1,1.113725855E0
3.647213242E1,1.107025862E0,3.987545148E-2,1.408722401E-1,1.116665258E0
3.647413218E1,1.116799712E0,4.842756316E-2,1.341527253E-1,1.125870232E0
3.647613202E1,1.124740958E0,5.331448838E-2,1.262114793E-1,1.133055160E0
3.647813178E1,1.137569070E0,5.881227553E-2,1.207136884E-1,1.145466746E0
3.648013155E1,1.143066883E0,6.125573441E-2,1.201028302E-1,1.150990380E0
3.648213132E1,1.149786472E0,6.308832765E-2,1.121615767E-1,1.156965552E0
3.648413108E1,1.154673338E0,5.942313746E-2,1.103289798E-1,1.161453447E0
3.648613085E1,1.163225412E0,5.636881292E-2,1.029985994E-1,1.169136226E0
3.648813061E1,1.166279793E0,5.087102577E-2,9.872253984E-2,1.171555614E0
3.649013038E1,1.168723226E0,5.209275335E-2,9.322475642E-2,1.173592130E0
3.649213021E1,1.173610210E0,4.537323862E-2,8.711610734E-2,1.177713409E0
3.649412998E1,1.177886248E0,3.682112321E-2,7.917486131E-2,1.181118312E0
3.649612975E1,1.180940509E0,3.071247041E-2,7.612052560E-2,1.183789709E0
3.649812848E1,1.185216665E0,1.238651481E-2,6.512495130E-2,1.187069176E0
3.650012824E1,1.187659979E0,9.943053126E-3,6.023803353E-2,1.189228199E0
3.650212801E1,1.189492702E0,2.612670651E-3,5.657284334E-2,1.190840124E0
3.650412778E1,1.194990516E0,-4.717712291E-3,4.985332489E-2,1.196039273E0
3.650612758E1,1.195601344E0,-1.204809546E-2,4.313380271E-2,1.196439825E0
3.650812738E1,1.197433949E0,-1.388069056E-2,4.069034755E-2,1.198205508E0
3.651012711E1,1.201709986E0,-1.510242186E-2,3.519255668E-2,1.202320044E0
3.651212684E1,1.205986142E0,-1.143722981E-2,2.908390388E-2,1.206391006E0
3.651412638E1,1.205986142E0,-6.550308317E-3,3.030563518E-2,1.206384646E0
3.651612611E1,1.207207799E0,1.390940160E-3,2.480784804E-2,1.207463471E0
3.651812584E1,1.210872889E0,1.544084027E-2,2.236438729E-2,1.211177831E0
3.652012511E1,1.211483836E0,1.910603233E-2,2.297525294E-2,1.211852296E0
3.652212491E1,1.213316441E0,2.826900966E-2,2.297525294E-2,1.213863165E0
3.652412471E1,1.218814254E0,4.109717906E-2,2.297525294E-2,1.219723340E0
3.652612444E1,1.218814254E0,4.415150732E-2,2.236438729E-2,1.219818719E0
3.652812417E1,1.223090291E0,5.453621596E-2,2.236438729E-2,1.224509790E0
3.653012391E1,1.230420709E0,6.431005895E-2,2.175352350E-2,1.232292222E0
3.653212364E1,1.232253313E0,6.675352156E-2,2.297525294E-2,1.234273925E0
3.653412337E1,1.238972783E0,7.897082716E-2,2.236438729E-2,1.241688413E0
3.653612310E1,1.243248820E0,8.813380450E-2,2.480784804E-2,1.246615669E0
3.653812371E1,1.249968410E0,9.363159537E-2,2.969477139E-2,1.253822029E0
3.654012344E1,1.251190066E0,9.424245358E-2,3.091650084E-2,1.255115155E0
3.654212317E1,1.258520484E0,9.851851314E-2,3.091650084E-2,1.262749198E0
3.654412290E1,1.258520484E0,9.607505053E-2,3.458169103E-2,1.262655977E0
3.654612264E1,1.264629126E0,1.009619758E-1,3.458169103E-2,1.269124123E0
3.654812237E1,1.270126939E0,1.015728414E-1,3.702515364E-2,1.274719712E0
3.655012210E1,1.271959424E0,1.003511101E-1,3.946861252E-2,1.276522187E0
3.655212184E1,1.277457237E0,1.113466844E-1,4.130120948E-2,1.282965653E0
3.655412164E1,1.282344222E0,1.137901470E-1,4.252294078E-2,1.288085052E0
