"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.867504039E1,1.123546138E-1,9.269324541E-1,8.278732896E-1
2.868703886E1,1.270153821E-1,9.312084913E-1,7.838909626E-1
2.869903732E1,1.264045089E-1,9.409822822E-1,7.533476949E-1
2.871103625E1,1.135763377E-1,9.513670206E-1,7.356326580E-1
2.872303472E1,8.058962226E-2,9.367062449E-1,7.429630160E-1
2.873503318E1,4.271597415E-2,8.988326192E-1,7.539586425E-1
2.874703165E1,1.339444239E-2,8.646241426E-1,7.606781125E-1
2.875902924E1,9.729251266E-3,8.291939497E-1,7.747280002E-1
2.877102764E1,2.377915196E-2,7.900986075E-1,7.704519629E-1
2.878302604E1,3.782905266E-2,7.613879442E-1,7.447956204E-1
2.879502451E1,5.859846994E-2,7.638314366E-1,6.995916367E-1
2.880702304E1,9.463951737E-2,8.017050028E-1,6.470571756E-1
2.881902194E1,1.209067255E-1,8.389678597E-1,6.177356839E-1
2.883102033E1,1.380109489E-1,8.432438970E-1,5.951336026E-1
2.884301880E1,1.294588298E-1,8.194201589E-1,5.847489238E-1
2.885501726E1,9.769384563E-2,7.968181372E-1,5.926901698E-1
2.886701573E1,6.715057790E-2,7.760487199E-1,6.097943783E-1
2.887901463E1,3.966164961E-2,7.534466982E-1,6.360616088E-1
2.889101309E1,1.034011599E-2,7.076317668E-1,6.623287797E-1
2.890301162E1,-1.266323728E-3,6.850298047E-1,6.696591973E-1
2.891501009E1,6.674924400E-3,6.850298047E-1,6.641613841E-1
2.892700855E1,3.721818700E-2,7.076317668E-1,6.501114964E-1
2.893900615E1,6.165279821E-2,7.302338481E-1,6.342290044E-1
2.895100462E1,8.608741313E-2,7.571119070E-1,6.159030795E-1
2.896300315E1,9.219606221E-2,7.668857574E-1,6.091835499E-1
2.897500188E1,6.898317486E-2,7.766595483E-1,6.012423038E-1
2.898700047E1,3.660732135E-2,7.296229005E-1,6.104052663E-1
2.899899990E1,1.400530711E-2,6.709798574E-1,6.159030795E-1
2.901099857E1,5.662720650E-4,6.447126865E-1,6.165139079E-1
2.902299716E1,2.398867859E-3,6.648712158E-1,6.183465123E-1
2.903499556E1,2.072482556E-2,6.899166703E-1,6.152921915E-1
2.904699403E1,3.843991831E-2,6.886949539E-1,6.006314158E-1
2.905899169E1,4.088337719E-2,6.685364246E-1,5.884141326E-1
2.907099016E1,3.905078024E-2,6.453235745E-1,5.853598118E-1
2.908298862E1,3.721818700E-2,6.367714405E-1,5.859706402E-1
2.909498702E1,2.988780476E-2,6.453235745E-1,5.823054910E-1
2.910698549E1,4.842328839E-3,6.514322162E-1,5.652012229E-1
2.911898418E1,-1.104016788E-2,6.459344029E-1,5.603143573E-1
2.913098228E1,-2.020314522E-2,6.202780604E-1,5.584816933E-1
2.914298068E1,-2.692266554E-2,5.891239643E-1,5.542057157E-1
2.915497921E1,-2.814439312E-2,5.598024130E-1,5.322145224E-1
2.916697778E1,-1.775968634E-2,5.451416373E-1,5.022820830E-1
2.917897757E1,-5.542380270E-3,5.518611670E-1,4.796801209E-1
2.919097717E1,1.461617276E-2,5.677436590E-1,4.528020322E-1
2.920297637E1,2.500088140E-2,5.854587555E-1,4.393630028E-1
2.921497583E1,2.866607346E-2,5.793501139E-1,4.320326149E-1
2.922697506E1,1.522703841E-2,5.384221077E-1,4.247022271E-1
2.923897419E1,-4.459316187E-5,4.950506985E-1,4.143175185E-1
2.925097256E1,-1.531622373E-2,4.626748264E-1,4.033219516E-1
2.926297102E1,-1.226189826E-2,4.632857144E-1,4.027110934E-1
2.927496886E1,9.729251266E-3,4.791681767E-1,4.075979888E-1
2.928696732E1,2.316828445E-2,4.779464602E-1,4.118740559E-1
2.929896425E1,1.767049916E-2,4.553444386E-1,4.088197351E-1
2.931096285E1,-4.320649896E-3,4.162490964E-1,4.051545262E-1
2.932296138E1,-3.669650480E-2,3.826514781E-1,3.947698474E-1
2.933496028E1,-5.624419451E-2,3.612712026E-1,3.758330047E-1
2.934695868E1,-7.518101484E-2,3.734884858E-1,3.611722291E-1
2.935895714E1,-7.457014918E-2,3.899818659E-1,3.575070500E-1
2.937095561E1,-5.257900059E-2,4.003665745E-1,3.397919536E-1
2.938295414E1,-2.203574218E-2,4.101404250E-1,3.190225661E-1
2.939495237E1,1.217271108E-2,4.052534997E-1,2.799271643E-1
2.940695084E1,3.233126551E-2,4.046426415E-1,2.451078445E-1
2.941895024E1,4.454856738E-2,3.985339999E-1,2.402209342E-1
2.943094853E1,5.187895149E-2,3.826514781E-1,2.396100610E-1
2.944294700E1,3.049866855E-2,3.331714272E-1,2.402209342E-1
2.945494550E1,-8.596706204E-3,2.812478542E-1,2.273927629E-1
2.946694396E1,-4.585948586E-2,2.397090197E-1,2.157863230E-1
2.947894156E1,-6.418544799E-2,2.299351841E-1,2.102885246E-1
2.949094016E1,-7.151582092E-2,2.452068031E-1,2.060124725E-1
2.950293856E1,-8.984178305E-2,2.458176762E-1,1.937951595E-1
2.951493715E1,-1.228285059E-1,2.152744085E-1,1.736366153E-1
2.952693562E1,-1.808606982E-1,1.425814480E-1,1.394281685E-1
2.953893488E1,-2.028518468E-1,1.193685681E-1,9.300240129E-2
2.955093358E1,-1.845258921E-1,1.334184706E-1,5.696135387E-2
2.956293205E1,-1.338240802E-1,1.914506704E-1,4.474404454E-2
2.957493051E1,-8.190053701E-2,2.720848620E-1,2.947241627E-2
2.958692904E1,-7.151582092E-2,3.075150847E-1,6.917865574E-2
2.959892744E1,-1.399327368E-1,2.586458325E-1,1.082740352E-1
2.961092584E1,-2.785991430E-1,1.248663589E-1,1.565323770E-1
2.962292450E1,-4.239850640E-1,-3.456947207E-2,1.882973760E-1
2.963492323E1,-4.777412117E-1,-1.488012671E-1,1.840213239E-1
2.964692189E1,-4.349806607E-1,-1.958379000E-1,1.510345936E-1
2.965891976E1,-3.708397746E-1,-1.597968489E-1,1.137718186E-1
2.967091909E1,-2.639383972E-1,-9.076908231E-2,5.146356672E-2
2.968291756E1,-1.521500349E-1,-1.502178796E-2,-1.389901713E-2
2.969491569E1,-2.997699007E-2,8.577097952E-2,-7.070948929E-2
2.970691405E1,8.669827133E-2,1.853420138E-1,-9.514409304E-2
2.971891345E1,1.514499784E-1,2.348220944E-1,-9.208976477E-2
2.973091132E1,1.838258505E-1,2.103874832E-1,-7.742900401E-2
2.974290978E1,1.532825828E-1,1.413597167E-1,-6.093564257E-2
2.975490845E1,1.215175912E-1,4.301040992E-2,-4.566400871E-2
2.976690688E1,5.493327603E-2,-6.694533676E-2,-2.550545707E-2
2.977890534E1,-5.542380270E-3,-1.261992604E-1,-3.039237857E-2
2.979090317E1,-4.463775456E-2,-1.481904089E-1,-4.871833324E-2
2.980290171E1,-5.929852277E-2,-1.286427081E-1,-6.643342227E-2
2.981490024E1,-5.685506016E-2,-7.183225453E-2,-8.048333228E-2
2.982689877E1,-3.547477722E-2,-4.251072183E-2,-7.193121314E-2
2.983889630E1,-3.425304964E-2,-6.816706061E-2,-6.276823580E-2
2.985089533E1,-6.968322396E-2,-1.090950295E-1,-6.704429537E-2
2.986289373E1,-1.118329316E-1,-1.231449321E-1,-6.826601923E-2
2.987489220E1,-1.338240802E-1,-1.035972461E-1,-6.215737015E-2
2.988689066E1,-1.271045655E-1,-4.495418444E-2,-5.604871735E-2
2.989888993E1,-1.069460139E-1,-8.302269503E-3,-5.910304561E-2
2.991088826E1,-1.014482304E-1,2.693304792E-3,-7.559640706E-2
2.992288666E1,-1.124438047E-1,-2.418476716E-2,-9.758755565E-2
2.993488512E1,-1.252719611E-1,-5.656062439E-2,-1.067505330E-1
2.994688359E1,-1.258828342E-1,-8.832561225E-2,-1.201895699E-1
2.995888132E1,-1.313806176E-1,-6.999965757E-2,-1.189678386E-1
2.997087972E1,-1.142763942E-1,-4.678678140E-2,-1.116374582E-1
2.998287825E1,-5.807679147E-2,-1.013486460E-2,-9.880928695E-2
2.999487681E1,1.644876786E-2,1.063455269E-2,-8.598111570E-2
3.000687547E1,7.264836878E-2,1.185628306E-2,-8.048333228E-2
3.001887440E1,7.020491362E-2,-2.784995735E-2,-8.414851874E-2
3.003087340E1,-2.488054102E-3,-9.993205220E-2,-9.270063043E-2
3.004287206E1,-1.093894765E-1,-1.842314601E-1,-8.598111570E-2
3.005487070E1,-2.107931077E-1,-2.508157790E-1,-5.665958300E-2
3.006686916E1,-2.963142395E-1,-2.856351137E-1,-1.756420918E-2
3.007886843E1,-3.189162612E-1,-2.795264423E-1,-7.790364325E-3
3.009086656E1,-3.103641272E-1,-2.404310554E-1,-1.573161222E-2
3.010286502E1,-2.749339640E-1,-1.915618479E-1,-5.849217996E-2
3.011486349E1,-2.437798381E-1,-1.310861856E-1,-9.514409304E-2
3.012686188E1,-2.077387720E-1,-3.518034145E-2,-1.036962047E-1
3.013886015E1,-1.539826393E-1,1.429974474E-2,-8.231592923E-2
3.015085868E1,-7.212669402E-2,3.079310618E-2,-3.833362460E-2
3.016285715E1,-1.653795503E-2,4.850819707E-2,-9.622960351E-3
3.017485555E1,1.339444239E-2,5.767117813E-2,-2.292577177E-3
3.018685401E1,-3.852910176E-2,1.491061039E-2,-4.599815293E-4
3.019885154E1,-1.277154386E-1,-3.151514754E-2,-4.125173204E-3
3.021085004E1,-2.627166510E-1,-1.029863805E-1,1.175732352E-2
3.022284870E1,-4.148220718E-1,-1.817879975E-1,4.046799242E-2
3.023484843E1,-5.834208727E-1,-2.685308456E-1,7.406557351E-2
3.024684796E1,-7.923368216E-1,-4.108624458E-1,9.605672210E-2
3.025684926E1,-8.961839080E-1,-4.365187883E-1,9.666759521E-2
3.026884862E1,-9.633790851E-1,-2.856351137E-1,1.094957665E-1
3.028084846E1,-9.285597801E-1,-4.279667139E-1,1.082740352E-1
3.029284745E1,-8.882426620E-1,-3.962017000E-1,-2.903442597E-3
3.030484685E1,-8.784688115E-1,-2.581461370E-1,-5.727045238E-2
3.031684622E1,-8.705275655E-1,-1.524664611E-1,-8.170506358E-2
3.032884592E1,-8.772470951E-1,-5.858808290E-3,-1.678370535E-1
3.034084501E1,-8.949621320E-1,5.034079403E-2,-2.160954177E-1
3.035284398E1,-8.705275655E-1,1.491061039E-2,-1.531762928E-1
3.036484241E1,-8.552559018E-1,-6.633446366E-2,-8.414851874E-2
3.037684044E1,-8.980164528E-1,-2.013356984E-1,-3.650103137E-2
3.038883891E1,-9.774289727E-1,-3.803192079E-1,-6.568633951E-3
3.040083744E1,-1.086162925E0,-4.817228317E-1,8.092131466E-3
3.041283590E1,-1.249874830E0,-3.766540289E-1,1.601975709E-1
3.042483467E1,-1.336617827E0,-1.274209917E-1,1.638627648E-1
3.043683297E1,-1.265757322E0,3.629089519E-2,-2.292577177E-3
3.044883106E1,-1.052565455E0,9.310136735E-2,-9.147890657E-2
3.046082920E1,-8.680841327E-1,1.792333722E-1,-2.489459142E-2
3.047282766E1,-6.713855267E-1,2.824695706E-1,6.978952140E-2
3.048482613E1,-4.801846743E-1,3.124019802E-1,1.168261468E-1
3.049682509E1,-3.567898870E-1,3.142345846E-1,1.113283634E-1
3.050882392E1,-2.914273143E-1,3.343931139E-1,3.435933590E-2
3.052082272E1,-2.559971213E-1,3.576060236E-1,-6.643342227E-2
3.053282112E1,-2.272864729E-1,3.508864939E-1,-1.293525547E-1
3.054481959E1,-2.443906814E-1,2.543697953E-1,-1.458459198E-1
3.055681682E1,-3.714506626E-1,9.859915078E-2,-1.397372633E-1
3.056881612E1,-5.626515150E-1,-7.916263491E-2,-1.421807259E-1
3.058081451E1,-7.905042171E-1,-2.349332720E-1,-1.311851442E-1
3.059281381E1,-1.058674097E0,-3.815409243E-1,-1.360720694E-1
3.060481228E1,-1.414808512E0,-3.216761351E-1,-1.482893676E-1
3.061681154E1,-1.613950610E0,-1.714032888E-1,-1.409589797E-1
3.062880924E1,-1.602954984E0,-5.228456855E-2,-1.525654346E-1
3.064080774E1,-1.428858399E0,3.079310618E-2,-9.514409304E-2
3.065280554E1,-1.148471355E0,8.027319610E-2,6.259536371E-3
3.066480420E1,-8.357082605E-1,1.297532767E-1,9.300240129E-2
3.067680240E1,-5.657058358E-1,1.309750080E-1,1.333194971E-1
3.068880093E1,-4.154329598E-1,9.982087463E-2,1.418716311E-1
3.070079956E1,-4.197090268E-1,7.477540523E-2,1.235456616E-1
3.071279812E1,-5.351625085E-1,1.857580245E-2,7.528730482E-2
3.072479665E1,-7.226981521E-1,-6.511273980E-2,-2.903442597E-3
3.073679462E1,-9.884245396E-1,-1.909509748E-1,-1.256873608E-1
3.074879308E1,-1.334174275E0,-3.253413439E-1,-2.368648350E-1
3.076079155E1,-1.731847525E0,-4.847771525E-1,-3.052817285E-1
3.077279014E1,-2.113638401E0,-5.550266504E-1,-3.352141380E-1
3.078478811E1,-2.437397003E0,-4.462926686E-1,-3.364358544E-1
3.079678747E1,-2.628597736E0,-1.866749227E-1,-3.052817285E-1
3.080878601E1,-2.629819632E0,2.409307510E-1,-2.209823281E-1
3.082078454E1,-2.463053226E0,6.031738520E-1,-1.122483239E-1
3.083278287E1,-2.180833578E0,7.277903557E-1,-1.817507297E-2
3.084478170E1,-1.814925313E0,6.801428795E-1,3.863539547E-2
3.085677923E1,-1.439854026E0,5.304809213E-1,6.612432748E-2
3.086877770E1,-1.143584371E0,3.508864939E-1,9.116980433E-2
3.088077616E1,-9.688768983E-1,2.262699902E-1,1.204913408E-1
3.089277413E1,-9.084011912E-1,1.896180660E-1,1.528671831E-1
3.090477266E1,-9.438314438E-1,2.843021750E-1,1.809669882E-1
3.091677112E1,-9.774289727E-1,5.249831080E-1,1.858539134E-1
3.092876959E1,-9.597138762E-1,7.723835111E-1,1.968494803E-1
3.094076799E1,-8.393734097E-1,9.275432825E-1,2.420535237E-1
3.095276659E1,-6.414531469E-1,1.005733967E0,3.324615657E-1
3.096476505E1,-3.940526843E-1,1.055824995E0,4.302000105E-1
3.097676452E1,-1.197741777E-1,1.225645542E0,4.906756878E-1
3.098876291E1,5.737673864E-2,9.422040582E-1,5.175537467E-1
3.100076138E1,1.227393225E-1,4.645074010E-1,3.984350264E-1
3.101275971E1,1.147980765E-1,3.148454726E-1,1.498128623E-1
3.102475818E1,3.721818700E-2,4.583987594E-1,-7.132034749E-2
3.103675661E1,-3.608564287E-2,6.166128516E-1,-2.270909846E-1
3.104875554E1,-9.045264870E-2,7.461163402E-1,-2.900100946E-1
3.106075414E1,-1.069460139E-1,8.236961961E-1,-3.144447207E-1
3.107275330E1,-7.395929098E-2,7.699400783E-1,-3.675900102E-1
3.108475196E1,6.674924400E-3,3.857057989E-1,-4.470024705E-1
3.109674926E1,1.154089347E-1,4.056695104E-2,-5.038129687E-1
3.110874746E1,3.267683089E-1,-8.710388839E-2,-4.848761261E-1
3.112074599E1,5.149148107E-1,-1.903401166E-1,-3.297163248E-1
3.113274445E1,5.204126239E-1,2.285185829E-2,-1.244656295E-1
3.114474292E1,4.416109920E-1,3.221758306E-1,7.101125270E-2
3.115674178E1,4.202306867E-1,3.973122537E-1,2.389991879E-1
3.116874025E1,4.385566413E-1,3.325605392E-1,3.495658040E-1
3.118073871E1,4.208415449E-1,2.763609290E-1,3.862177134E-1
3.119273725E1,3.243248463E-1,2.073331624E-1,3.422354162E-1
3.120473654E1,1.422870010E-1,7.355367392E-2,2.267818898E-1
3.121673554E1,-4.830294847E-2,-1.011537835E-1,6.978952140E-2
3.122873397E1,-1.692542732E-1,-2.709743381E-1,-8.048333228E-2
3.124073250E1,-2.700470388E-1,-4.035320878E-1,-1.922716647E-1
3.125273054E1,-3.183054030E-1,-4.847771525E-1,-2.393082827E-1
3.126472810E1,-2.877621055E-1,-4.615642726E-1,-2.368648350E-1
3.127672723E1,-1.997975260E-1,-3.442781568E-1,-1.928825378E-1
3.128872580E1,-8.678746223E-2,-1.610185802E-1,-1.110265851E-1
3.130072436E1,4.842328839E-3,3.445829824E-2,3.205209970E-3
3.131272329E1,6.409625709E-2,1.761790365E-1,1.119392216E-1
3.132472232E1,7.264836878E-2,2.213830501E-1,1.760800779E-1
3.133672162E1,3.049866855E-2,1.731247157E-1,1.766909361E-1
3.134872129E1,-3.364218026E-2,8.516011387E-2,1.082740352E-1
3.136072078E1,-8.800918609E-2,-1.807611249E-2,-5.957768764E-3
3.137272061E1,-1.228285059E-1,-1.298644543E-1,-1.195787042E-1
3.138472031E1,-1.429870576E-1,-1.671272218E-1,-1.739457101E-1
3.139671974E1,-1.350458115E-1,-1.958379000E-1,-1.733348370E-1
3.140871847E1,-1.161089912E-1,-2.263811678E-1,-1.421807259E-1
3.142071767E1,-9.961563349E-2,-2.624222040E-1,-8.109419048E-2
3.143271660E1,-7.518101484E-2,-2.685308456E-1,-2.428372577E-2
3.144471533E1,-3.669650480E-2,-2.056117356E-1,2.594344551E-3
3.145671293E1,3.620598232E-3,-8.466042578E-2,1.053559314E-2
3.146871186E1,3.416385874E-2,-9.718865622E-4,8.092131466E-3
3.148071039E1,3.416385874E-2,1.368887909E-2,1.236818917E-2
3.149270909E1,1.217271108E-2,5.747631192E-3,2.153116837E-2
3.150470756E1,-9.207571857E-3,-2.357389964E-2,2.519636042E-2
3.151670676E1,-3.486391157E-2,-6.144754589E-2,2.886154875E-2
3.152870545E1,-7.029409707E-2,-1.194797456E-1,3.802452981E-2
3.154070359E1,-8.495486528E-2,-2.050008923E-1,6.612432748E-2
3.155270158E1,-6.968322396E-2,-2.440962493E-1,1.217130646E-1
3.156469998E1,-3.303131461E-2,-1.530773342E-1,1.730257422E-1
3.157669851E1,2.866607346E-2,1.002368703E-2,2.133428454E-1
3.158869675E1,1.074676886E-1,1.468575001E-1,2.414426506E-1
3.160069598E1,1.709976792E-1,2.812478542E-1,2.945879102E-1
3.161269467E1,2.229212224E-1,3.710450530E-1,3.837742507E-1
3.162469314E1,2.546862066E-1,4.015883207E-1,5.022820830E-1
3.163669127E1,3.896874487E-1,2.598675787E-1,6.898177266E-1
3.164868980E1,5.326299071E-1,2.653653622E-1,8.529187441E-1
3.166068783E1,5.857751369E-1,4.400728047E-1,1.027015328E0
3.167268586E1,5.155256987E-1,6.062281728E-1,1.190727353E0
3.168468433E1,4.006830156E-1,8.304157257E-1,1.282967925E0
3.169668289E1,2.534644902E-1,1.140735269E0,1.350773931E0
3.170868136E1,1.355674863E-1,1.491371989E0,1.455231905E0
3.172067932E1,8.486567438E-2,1.714948654E0,1.575572371E0
3.173267829E1,7.448096573E-2,1.959294677E0,1.656206489E0
3.174467682E1,1.135763377E-1,1.681350946E0,1.692858577E0
3.175667615E1,1.654998958E-1,1.083313942E0,1.612835050E0
3.176867502E1,2.589622736E-1,4.357967675E-1,1.432018995E0
3.178067408E1,3.450942636E-1,-1.029863805E-1,1.172401190E0
3.179267368E1,4.220632911E-1,-3.662693202E-1,8.523079157E-1
3.180467234E1,4.758194387E-1,-3.479433656E-1,5.578708649E-1
3.181666994E1,4.843715429E-1,-8.527129143E-2,4.497477114E-1
3.182866814E1,4.379458129E-1,2.769717872E-1,5.517622232E-1
3.184066663E1,4.269502163E-1,5.677436590E-1,7.148632407E-1
3.185266410E1,5.112496018E-1,9.586973786E-1,8.932359219E-1
3.186466256E1,6.236488223E-1,1.069264054E0,1.055726051E0
3.187666046E1,7.421566844E-1,9.177694917E-1,1.136971116E0
3.188865893E1,8.441712260E-1,4.828333855E-1,1.191338181E0
3.190065746E1,8.337864280E-1,-1.929784380E-2,1.223103166E0
3.191265569E1,6.603007317E-1,-2.337115407E-1,1.142468929E0
3.192465409E1,3.322661221E-1,-2.831916213E-1,1.034956694E0
3.193665332E1,-9.656130522E-2,-2.080552131E-1,1.034956694E0
3.194865178E1,-6.115207076E-1,-8.038436621E-2,1.280524373E0
3.196065025E1,-1.201005578E0,1.144816428E-1,1.915213346E0
3.197264895E1,-1.629832983E0,7.943746448E-1,2.501644135E0
3.198464741E1,-1.857685804E0,1.530467272E0,3.109455109E0
3.199664541E1,-1.967030644E0,1.736328840E0,3.700772524E0
3.200864387E1,-1.948704720E0,1.486485004E0,4.080120087E0
3.202064234E1,-1.859518409E0,1.323383927E0,4.181523323E0
3.203264080E1,-1.541257620E0,1.122409344E0,3.895027637E0
3.204463927E1,-6.646659374E-1,3.203432262E-1,2.751487970E0
3.205463940E1,-1.802498400E-1,-1.903401166E-1,1.921932936E0
3.206663787E1,-8.128967136E-2,4.162490964E-1,1.595730901E0
3.207863600E1,-2.083496451E-1,1.228699803E0,2.187048435E0
3.209063440E1,-4.313154519E-1,1.447389603E0,3.001331806E0
3.210263286E1,-6.121315956E-1,1.083313942E0,3.824167252E0
3.211463063E1,-7.550740242E-1,1.042996883E0,4.712975979E0
3.212662902E1,-8.845774531E-1,1.212817430E0,5.541920185E0
3.213862745E1,-9.969766736E-1,1.309944987E0,5.854683399E0
3.215062599E1,-1.210779548E0,1.371031523E0,5.603617668E0
3.216262452E1,-1.521098971E0,1.097363710E0,4.836370945E0
3.217462198E1,-1.876011729E0,8.304157257E-1,3.851656199E0
3.218662061E1,-1.943817735E0,-3.638258278E-1,2.510807037E0
3.219861964E1,-1.584629059E0,-9.789671898E-1,1.275637627E0
3.221061827E1,-1.089828253E0,-1.244693518E0,1.339303702E-1
3.222261687E1,-6.829919219E-1,-1.252634764E0,-3.712551892E-1
3.223461647E1,-3.757267296E-1,-1.176887393E0,-3.107795417E-1
3.224661466E1,-1.442087889E-1,-1.036999345E0,3.558106720E-2
3.225861313E1,-2.488054102E-3,-9.624737501E-1,3.697243631E-1
3.227061163E1,8.792000264E-2,-8.879482150E-1,7.130306363E-1
3.228261003E1,1.227393225E-1,-9.679715633E-1,1.063056350E0
3.229460856E1,1.123546138E-1,-1.033945084E0,1.367267370E0
3.230660696E1,5.676587299E-2,-1.226367593E0,1.598785281E0
3.231660722E1,-6.153245457E-3,-1.414514065E0,1.689193249E0
3.232860569E1,-1.252719611E-1,-1.620986581E0,1.683084607E0
3.234060415E1,-2.700470388E-1,-1.589221597E0,1.450344920E0
3.235260118E1,-4.276502728E-1,-1.372975230E0,9.714266062E-1
3.236460008E1,-6.011359692E-1,-1.092588186E0,3.801090717E-1
3.237659691E1,-7.721782923E-1,-8.195313215E-1,-1.678370535E-1
3.238859525E1,-9.096229076E-1,-6.026741266E-1,-4.879304469E-1
3.240059384E1,-9.786506891E-1,-7.999836206E-1,-5.569581985E-1
3.241059411E1,-9.939223528E-1,-9.801889062E-1,-3.914137185E-1
3.242259294E1,-9.462748170E-1,-1.174443960E0,-5.116179585E-2
3.243459220E1,-8.173822761E-1,-1.457274675E0,3.819416463E-1
3.244659150E1,-6.188510656E-1,-1.655194998E0,7.753388882E-1
3.245859057E1,-4.575826824E-1,-1.595941067E0,9.708157182E-1
3.247058956E1,-3.164727688E-1,-1.289286733E0,1.019074082E0
3.248258846E1,-2.169017494E-1,-7.792142630E-1,8.578056693E-1
3.249458683E1,-1.845258921E-1,-2.428745329E-1,4.778475165E-1
3.250658529E1,-2.217886746E-1,9.493395686E-2,-2.917064913E-2
3.251858382E1,-3.066989481E-1,2.207722068E-1,-4.525002837E-1
3.253058166E1,-3.775593340E-1,1.541878879E-1,-7.609871626E-1
3.254258012E1,-4.032156765E-1,1.857580245E-2,-8.122998476E-1
3.255457939E1,-3.525138199E-1,-1.634620428E-1,-6.210990548E-1
3.256657785E1,-1.820824444E-1,-3.925364912E-1,-2.264801115E-1
3.257857645E1,3.172039986E-2,-5.397549868E-1,7.101125270E-2
3.259057555E1,3.047771752E-1,-5.867916942E-1,2.774837017E-1
3.260257401E1,5.369059443E-1,-4.530121684E-1,3.275746405E-1
3.261457191E1,6.664093733E-1,-2.813590467E-1,2.359448671E-1
3.262657031E1,6.383095980E-1,-1.219232008E-1,3.435933590E-2
3.263856877E1,4.794846177E-1,-5.839321762E-2,-1.629501283E-1
3.265056637E1,2.131473869E-1,7.172107697E-2,-3.975223899E-1
3.266256447E1,-6.907236576E-2,8.943617344E-2,-5.905557871E-1
3.267456284E1,-2.920381725E-1,9.859915078E-2,-7.029550076E-1
3.268656130E1,-3.781701624E-1,1.871746033E-1,-7.530459762E-1
3.269855977E1,-3.128075898E-1,1.419705749E-1,-7.115071416E-1
3.271055823E1,-1.515391767E-1,8.638184518E-2,-5.844471455E-1
3.272255706E1,2.561174706E-2,5.339511856E-2,-4.164592326E-1
3.273455553E1,1.490065306E-1,-2.601736225E-2,-2.820688486E-1
3.274655406E1,2.052061260E-1,5.522771552E-2,-2.851231992E-1
3.275855209E1,2.137582451E-1,1.804550886E-1,-4.152374864E-1
3.277055129E1,1.392326802E-1,2.128309458E-1,-5.667320490E-1
3.278254969E1,-1.714882068E-2,2.934651375E-1,-7.029550076E-1
3.279454815E1,-1.985757947E-1,3.301170766E-1,-8.440648913E-1
3.280654668E1,-3.781701624E-1,2.403198779E-1,-9.387490153E-1
3.281854585E1,-4.606370032E-1,1.945049912E-1,-9.540206194E-1
3.283054464E1,-4.374240935E-1,1.095947251E-1,-9.063731432E-1
3.284254331E1,-3.256357610E-1,1.246714871E-2,-8.312367201E-1
3.285454170E1,-1.888019592E-1,-7.061053067E-2,-7.402177453E-1
3.286653990E1,-9.350697696E-2,-6.816706061E-2,-6.742443442E-1
3.287853830E1,-5.135727301E-2,7.966232300E-2,-7.371634245E-1
3.289053583E1,-2.570093423E-2,2.164961398E-1,-8.978210688E-1
3.290253436E1,-5.380073562E-2,2.714740038E-1,-1.052369833E0
3.291453316E1,-1.484848410E-1,2.653653622E-1,-1.127506375E0
3.292653203E1,-2.627166510E-1,1.664052010E-1,-1.115899920E0
3.293853019E1,-2.969250977E-1,-6.469673477E-3,-1.026713610E0
3.294853062E1,-2.633275092E-1,-1.378057003E-1,-9.045405388E-1
3.296052909E1,-1.442087889E-1,-2.593678832E-1,-7.438830137E-1
3.297252675E1,2.316828445E-2,-3.760431409E-1,-5.752841830E-1
3.298452522E1,1.606129557E-1,-3.729888201E-1,-4.506676495E-1
3.299652398E1,2.284190059E-1,-2.605896294E-1,-4.555546045E-1
3.300852168E1,2.284190059E-1,-1.506338716E-1,-5.893341303E-1
3.302052014E1,1.545043141E-1,-6.450186670E-2,-7.365525961E-1
3.303251928E1,2.988780476E-2,4.667560011E-2,-8.355127573E-1
3.304451774E1,-9.350697696E-2,8.638184518E-2,-8.648343086E-1
3.305651621E1,-1.979649365E-1,6.805588305E-2,-8.636125326E-1
3.306851534E1,-2.333951145E-1,2.957137488E-2,-8.428431153E-1
3.308051380E1,-2.004083842E-1,-1.318919193E-2,-8.196302652E-1
3.309251234E1,-1.283262968E-1,-2.846082300E-2,-8.239063025E-1
3.310451080E1,-3.547477722E-2,-5.350629985E-2,-8.367344737E-1
3.311650927E1,4.332683980E-2,-6.450186670E-2,-8.434540629E-1
3.312850703E1,7.753529400E-2,-1.127602234E-1,-8.214628696E-1
3.314050543E1,8.730913699E-2,-1.958379000E-1,-7.377743721E-1
3.315250389E1,9.647211432E-2,-2.673091292E-1,-6.327055097E-1
3.316450243E1,1.044133604E-1,-2.746395171E-1,-5.594016910E-1
3.317650089E1,7.753529400E-2,-2.728069127E-1,-5.520712733E-1
3.318849889E1,2.011395991E-2,-2.318789512E-1,-6.046057343E-1
3.320049735E1,-6.235284731E-2,-1.909509748E-1,-7.060093284E-1
3.321249588E1,-1.484848410E-1,-1.426926255E-1,-8.165759444E-1
3.322449455E1,-2.162908912E-1,-1.017646492E-1,-8.880471587E-1
3.323649331E1,-2.498884797E-1,-1.176471487E-1,-9.008753896E-1
3.324849191E1,-2.297299206E-1,-1.402491629E-1,-8.715538383E-1
3.326049057E1,-1.607021540E-1,-1.921727210E-1,-8.171868324E-1
3.327248880E1,-5.990938470E-2,-2.379875928E-1,-7.402177453E-1
