"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.926297102E1,7.853221297E-1,7.261835575E0,6.759037971E0
2.927496886E1,7.518022656E-1,7.245075703E0,6.823683262E0
2.928696732E1,7.158881426E-1,7.264229774E0,6.658478260E0
2.929896425E1,7.901107073E-1,7.288172722E0,6.557918549E0
2.931096285E1,8.691217303E-1,7.257047176E0,6.440599442E0
2.932296138E1,9.361614585E-1,7.199584484E0,6.407079220E0
2.933496028E1,1.010383964E0,7.166064739E0,6.442993641E0
2.934695868E1,9.648927450E-1,7.067899227E0,6.593832970E0
2.935895714E1,9.553156495E-1,7.075081825E0,6.713546753E0
2.937095561E1,9.098244309E-1,7.039167881E0,6.864386082E0
2.938295414E1,9.481328130E-1,7.070293427E0,6.979310989E0
2.939495237E1,1.005595446E0,7.089447498E0,6.964945316E0
2.940695084E1,8.140534163E-1,7.067899227E0,6.900300026E0
2.941895024E1,7.470137477E-1,7.127756119E0,6.866780281E0
2.943094853E1,6.536370516E-1,7.120573044E0,6.773403645E0
2.944294700E1,7.087053657E-1,7.142121792E0,6.591438770E0
2.945494550E1,8.116591573E-1,7.201978683E0,6.481301785E0
2.946694396E1,8.164477348E-1,7.192401409E0,6.572284222E0
2.947894156E1,8.475732803E-1,7.223526955E0,6.615381241E0
2.949094016E1,9.098244309E-1,7.218738556E0,6.648900986E0
2.950293856E1,9.289786220E-1,7.139727592E0,6.589044094E0
2.951493715E1,1.010383964E0,7.060716629E0,6.493273258E0
2.952693562E1,1.175588965E0,6.981705189E0,6.435810566E0
2.953893488E1,1.206714511E0,6.993676662E0,6.749460697E0
2.955093358E1,1.106154919E0,6.984099388E0,6.998465061E0
2.956293205E1,9.505270720E-1,7.077476501E0,7.161275864E0
2.957493051E1,7.685621977E-1,7.178035736E0,7.139727592E0
2.958692904E1,6.177229285E-1,7.290566921E0,6.696786404E0
2.959892744E1,5.650488734E-1,7.350423813E0,6.237085819E0
2.961092584E1,5.913859010E-1,7.403097630E0,5.923435688E0
2.962292450E1,7.422251701E-1,7.285778046E0,6.256239891E0
2.963492323E1,9.816526771E-1,7.178035736E0,6.845231533E0
2.964692189E1,1.304879785E0,7.089447498E0,7.348029613E0
2.965891976E1,1.448536277E0,7.079870701E0,7.539571285E0
2.967091909E1,1.479661822E0,7.027196407E0,7.601822376E0
2.968291756E1,1.405439258E0,6.952973843E0,7.616188049E0
2.969491569E1,1.235445857E0,6.948185444E0,7.601822376E0
2.970691405E1,9.337671995E-1,7.051139355E0,7.348029613E0
2.971891345E1,6.919454336E-1,7.132544518E0,7.166064739E0
2.973091132E1,5.530774593E-1,7.216344357E0,6.715940952E0
2.974290978E1,4.860377908E-1,7.316903591E0,6.490879059E0
2.975490845E1,4.956148863E-1,7.412674904E0,6.340039730E0
2.976690688E1,5.961744189E-1,7.434223175E0,6.165257454E0
2.977890534E1,7.374366522E-1,7.367183685E0,6.222720146E0
2.979090317E1,7.637736797E-1,7.235498428E0,6.354405403E0
2.980290171E1,7.613793612E-1,7.158881664E0,6.541158676E0
2.981490024E1,5.913859010E-1,7.075081825E0,6.684815407E0
2.982689877E1,3.591412306E-1,7.027196407E0,6.768614769E0
2.983889630E1,3.830839694E-1,7.017619610E0,6.584255695E0
2.985089533E1,4.357580245E-1,6.964945316E0,6.416656494E0
2.986289373E1,4.381522834E-1,6.921848297E0,6.529187202E0
2.987489220E1,4.261809289E-1,6.871568680E0,6.771008968E0
2.988689066E1,4.166038036E-1,6.835654736E0,7.063110828E0
2.989888993E1,5.099805593E-1,6.854808807E0,7.154093266E0
2.991088826E1,5.051919818E-1,6.811711788E0,7.106207848E0
2.992288666E1,4.932205975E-1,6.766220570E0,7.118178844E0
2.993488512E1,3.950553536E-1,6.737489223E0,7.259441376E0
2.994688359E1,3.423812985E-1,6.711152077E0,7.321692467E0
2.995888132E1,2.513988614E-1,6.723123550E0,7.388731956E0
2.997087972E1,1.221080124E-1,6.742278099E0,7.592245579E0
2.998287825E1,5.746259540E-2,6.706363678E0,7.817307472E0
2.999487681E1,1.915419847E-2,6.720729351E0,7.798152924E0
3.000687547E1,5.027977005E-2,6.742278099E0,7.494080067E0
3.001887440E1,1.532335877E-1,6.802134514E0,7.012830734E0
3.003087340E1,1.484450400E-1,6.821289062E0,6.624958515E0
3.004287206E1,4.549122229E-2,6.840443134E0,6.435810566E0
3.005487070E1,-3.830839694E-2,6.850020409E0,6.500456333E0
3.006686916E1,1.915419847E-2,6.821289062E0,6.720729351E0
3.007886843E1,1.891477108E-1,6.775797844E0,7.027196407E0
3.009086656E1,4.525179267E-1,6.780586243E0,7.307326794E0
3.010286502E1,5.865973234E-1,6.742278099E0,7.345634937E0
3.011486349E1,5.027977228E-1,6.771008968E0,7.300143719E0
3.012686188E1,1.556278616E-1,6.775797844E0,7.474925995E0
3.013886015E1,-4.549122229E-2,6.771008968E0,7.589851379E0
3.015085868E1,-6.703969836E-2,6.751854897E0,7.539571285E0
3.016285715E1,7.901106775E-2,6.785374641E0,7.391126156E0
3.017485555E1,1.747820675E-1,6.845231533E0,7.043956280E0
3.018685401E1,2.777358890E-1,6.895511627E0,6.574678421E0
3.019885154E1,2.490045726E-1,6.902694225E0,6.304125786E0
3.021085004E1,1.005595401E-1,6.878751755E0,6.148497581E0
3.022284870E1,2.154847234E-2,6.842837334E0,6.059909344E0
3.023484843E1,1.436564922E-1,6.787769318E0,6.043149471E0
3.024684796E1,4.022381604E-1,6.545947552E0,6.172440529E0
3.025684926E1,4.142095447E-1,6.325674057E0,6.703969479E0
3.026884862E1,5.219519138E-1,6.189200401E0,7.020013809E0
3.028084846E1,1.472478986E0,6.522004604E0,7.582668304E0
3.029284745E1,1.300091267E0,6.179623127E0,7.580274105E0
3.030484685E1,1.230657220E0,5.978504181E0,7.249864101E0
3.031684622E1,1.106154919E0,5.904281616E0,7.450983047E0
3.032884592E1,1.134886265E0,5.703162670E0,7.283383846E0
3.034084501E1,7.422251701E-1,5.423032284E0,7.101418972E0
3.035284398E1,2.370332032E-1,5.676825523E0,7.458166122E0
3.036484241E1,-2.873129770E-2,5.686402798E0,7.474925995E0
3.037684044E1,2.394274808E-3,5.571477413E0,7.266623974E0
3.038883891E1,2.944957912E-1,5.432609558E0,6.979310989E0
3.040083744E1,1.867534369E-1,5.032765865E0,6.952973843E0
3.041283590E1,-4.764606953E-1,4.199557781E0,7.012830734E0
3.042483467E1,1.491633177E0,5.705556870E0,8.356019020E0
3.043683297E1,1.956122518E0,6.033572674E0,8.928250313E0
3.044883106E1,9.840469360E-1,5.142902374E0,9.131764412E0
3.046082920E1,2.035133541E-1,4.467716694E0,9.476539612E0
3.047282766E1,2.513988614E-1,4.635315895E0,9.636956215E0
3.048482613E1,4.884320498E-1,4.678412914E0,9.375980377E0
3.049682509E1,8.834874034E-1,4.618556023E0,9.229928970E0
3.050882392E1,1.199531674E0,4.520390987E0,9.045570374E0
3.052082272E1,1.048692346E0,4.474899769E0,9.047964096E0
3.053282112E1,8.427847624E-1,4.561093330E0,8.863605499E0
3.054481959E1,5.267404318E-1,4.618556023E0,8.133351326E0
3.055681682E1,5.099805593E-1,4.616161823E0,7.747873306E0
3.056881612E1,4.405465722E-1,4.630527496E0,7.395915031E0
3.058081451E1,3.878725171E-1,4.647287369E0,7.194795609E0
3.059281381E1,8.930644989E-1,5.300924301E0,6.366376877E0
3.060481228E1,3.136500120E-1,3.986467600E0,7.620976925E0
3.061681154E1,3.399870098E-1,3.809291124E0,8.621783257E0
3.062880924E1,1.316851079E-1,3.715914488E0,9.610619545E0
3.064080774E1,-7.901106775E-2,3.445361376E0,1.042706680E1
3.065280554E1,-1.723877788E-1,3.325647593E0,1.085085297E1
3.066480420E1,5.985686928E-2,3.241847992E0,1.067607117E1
3.067680240E1,2.657645047E-1,3.193962574E0,1.035044956E1
3.068880093E1,4.764606953E-1,3.146077156E0,9.632167816E0
3.070079956E1,6.201171875E-1,3.189173937E0,9.062330246E0
3.071279812E1,9.217957854E-1,3.311282158E0,8.554743767E0
3.072479665E1,1.228263021E0,3.641691923E0,7.958569527E0
3.073679462E1,1.319245458E0,3.653663397E0,7.580274105E0
3.074879308E1,1.271359921E0,3.308887720E0,7.087053299E0
3.076079155E1,1.230657220E0,2.844398499E0,6.924242973E0
3.077279014E1,1.077423692E0,2.434977531E0,7.376760483E0
3.078478811E1,6.799740195E-1,2.061470509E0,8.600234985E0
3.079678747E1,3.112557232E-1,1.709512234E0,9.725543976E0
3.080878601E1,-1.292908341E-1,1.347976685E0,1.102563572E1
3.082078454E1,-3.184385598E-1,9.912297726E-1,1.150449085E1
3.083278287E1,-1.364736706E-1,8.451790214E-1,1.145660496E1
3.084478170E1,4.309694469E-2,7.901107073E-1,1.129139996E1
3.085677923E1,4.309694469E-2,7.948992252E-1,1.114295483E1
3.086877770E1,1.699935049E-1,6.033572555E-1,1.082212257E1
3.088077616E1,3.806896806E-1,3.950553536E-1,1.071677399E1
3.089277413E1,3.950553536E-1,3.112557158E-2,1.052762604E1
3.090477266E1,3.112557232E-1,-2.178790122E-1,1.086282444E1
3.091677112E1,2.681587934E-1,-2.083019018E-1,1.111901188E1
3.092876959E1,1.508393139E-1,-1.699935049E-1,1.113337803E1
3.094076799E1,-7.182824612E-2,-1.915419847E-1,1.112619495E1
3.095276659E1,-7.709565163E-1,-3.088614643E-1,1.116929245E1
3.096476505E1,-1.094183564E0,-4.549122155E-1,1.115732098E1
3.097676452E1,-1.072635174E0,-5.363175869E-1,1.116450310E1
3.098876291E1,-3.974496126E-1,-7.685621977E-1,1.042706680E1
3.100076138E1,3.304099143E-1,-6.560313106E-1,1.043903828E1
3.101275971E1,6.033572555E-1,-6.392713785E-1,1.039354706E1
3.102475818E1,2.322446555E-1,-7.134938836E-1,1.047734642E1
3.103675661E1,-2.298503816E-1,-6.440598965E-1,1.040312386E1
3.104875554E1,-1.130097747E0,-4.381522834E-1,1.042946148E1
3.106075414E1,-1.992036581E0,-1.388679445E-1,1.046058655E1
3.107275330E1,-2.047105074E0,4.549122229E-2,1.016130257E1
3.108475196E1,-9.170072675E-1,-1.292908341E-1,9.826104164E0
3.109674926E1,-7.158881426E-1,-2.513988614E-1,9.955394745E0
3.110874746E1,-3.375927508E-1,-4.812492430E-1,1.029298782E1
3.112074599E1,-5.698373914E-1,-7.925049663E-1,1.038636398E1
3.113274445E1,-1.094183564E0,-4.166038036E-1,1.031932449E1
3.114474292E1,-1.769369125E0,-2.394274771E-1,9.524425507E0
3.115674178E1,-1.774157643E0,-7.422251999E-2,9.284997940E0
3.116874025E1,-1.644866824E0,4.788549617E-2,9.079090118E0
3.118073871E1,-1.422199249E0,1.268965602E-1,8.988107681E0
3.119273725E1,-1.019961119E0,1.867534369E-1,8.681640625E0
3.120473654E1,-4.309694767E-1,1.867534369E-1,8.447001457E0
3.121673554E1,-2.274561077E-1,1.364736706E-1,8.492492676E0
3.122873397E1,-2.154847383E-1,1.197137386E-1,8.767834663E0
3.124073250E1,-4.118152559E-1,2.633702382E-2,9.107821465E0
3.125273054E1,-6.512427330E-1,-1.340793967E-1,9.636956215E0
3.126472810E1,-8.379961848E-1,-1.675992310E-1,1.018524456E1
3.127672723E1,-9.457385540E-1,-1.987248063E-1,1.047016335E1
3.128872580E1,-1.194743156E0,-2.274561077E-1,1.052523232E1
3.130072436E1,-1.446141958E0,-2.011190802E-1,1.036481571E1
3.131272329E1,-1.391073704E0,-9.337671846E-2,1.009665680E1
3.132472232E1,-1.075029373E0,-2.394274808E-3,9.689630508E0
3.133672162E1,-7.829278708E-1,-2.394274808E-3,9.500482559E0
3.134872129E1,-4.261809289E-1,4.788549617E-3,9.483722687E0
3.136072078E1,-2.513988614E-1,7.182824425E-3,9.574705124E0
3.137272061E1,-4.501236677E-1,-8.858817071E-2,9.660899162E0
3.138472031E1,-8.906702399E-1,-1.149251908E-1,9.917086601E0
3.139671974E1,-1.130097747E0,-1.292908341E-1,9.948211670E0
3.140871847E1,-1.278542757E0,-1.077423692E-1,1.004637718E1
3.142071767E1,-1.307274103E0,-1.532335877E-1,1.001764584E1
3.143271660E1,-1.065452337E0,-6.943397224E-2,1.016130257E1
3.144471533E1,-8.499675393E-1,-7.901106775E-2,1.017806244E1
3.145671293E1,-8.403904438E-1,-1.364736706E-1,1.017566776E1
3.146871186E1,-8.236305118E-1,-1.221080124E-1,9.938634872E0
3.148071039E1,-8.978530765E-1,-1.101366431E-1,9.778218269E0
3.149270909E1,-8.786988258E-1,-1.915419847E-2,9.723150253E0
3.150470756E1,-8.858816624E-1,-6.703969836E-2,9.701601982E0
3.151670676E1,-9.265843630E-1,-9.816526622E-2,9.713572502E0
3.152870545E1,-9.289786220E-1,-1.771763414E-1,9.766246796E0
3.154070359E1,-1.000806928E0,-2.059076279E-1,9.948211670E0
3.155270158E1,-1.079817891E0,-2.322446555E-1,1.017087936E1
3.156469998E1,-9.816526771E-1,-2.490045726E-1,1.038157558E1
3.157669851E1,-9.553156495E-1,-2.011190802E-1,1.044382668E1
3.158869675E1,-1.036720991E0,-1.556278616E-1,1.034326744E1
3.160069598E1,-1.187560320E0,-1.149251908E-1,1.027622795E1
3.161269467E1,-1.297696948E0,-5.506832153E-2,1.013017654E1
3.162469314E1,-1.532335877E0,-2.609759569E-1,1.026186180E1
3.163669127E1,-1.640078187E0,-7.901106775E-2,1.073353386E1
3.164868980E1,-1.766974807E0,9.337671846E-2,1.105915546E1
3.166068783E1,-1.929785490E0,-7.182824612E-2,1.080296803E1
3.167268586E1,-1.759791970E0,2.154847234E-2,1.031214142E1
3.168468433E1,-1.589798450E0,3.256213665E-1,9.902720451E0
3.169668289E1,-1.752609134E0,4.740664065E-1,9.883566856E0
3.170868136E1,-1.896265626E0,6.512427330E-1,1.032171917E1
3.172067932E1,-2.296109438E0,4.644893110E-1,1.039594078E1
3.173267829E1,-2.341600657E0,4.429408312E-1,1.038157558E1
3.174467682E1,-1.812466025E0,3.735068738E-1,9.747093201E0
3.175667615E1,-1.960911036E0,3.663240373E-1,9.469356537E0
3.176867502E1,-1.549095750E0,4.668835998E-1,9.220352173E0
3.178067408E1,-9.577099085E-1,3.687183261E-1,8.887548447E0
3.179267368E1,-5.387118459E-1,5.961744189E-1,9.253871918E0
3.180467234E1,-1.182771802E0,6.584255695E-1,9.624984741E0
3.181666994E1,-1.826831698E0,6.751855016E-1,9.883566856E0
3.182866814E1,-2.411034822E0,1.675992459E-2,1.010144520E1
3.184066663E1,-2.815667152E0,-7.182824612E-2,1.082691097E1
3.185266410E1,-2.889889717E0,3.208328187E-1,1.080296803E1
3.186466256E1,-3.011997700E0,9.337671995E-1,9.725543976E0
3.187666046E1,-2.774964571E0,1.065452337E0,8.949799538E0
3.188865893E1,-2.772570133E0,1.288119793E0,8.171659470E0
3.190065746E1,-2.640885115E0,1.407833576E0,7.896318436E0
3.191265569E1,-2.020767927E0,1.654443860E0,8.073494911E0
3.192465409E1,-1.771763325E0,1.678386688E0,7.515628815E0
3.193665332E1,-2.109356165E0,1.417410731E0,7.319298267E0
3.194865178E1,-3.579440832E0,-5.219519138E-1,6.931425571E0
3.196065025E1,-4.161249638E0,-5.698373914E-1,8.035185814E0
3.197264895E1,-4.527573586E0,3.280156553E-1,1.013496494E1
3.198464741E1,-4.932206154E0,1.915419847E-2,9.603436470E0
3.199664541E1,-4.941783428E0,1.747820675E-1,8.229122162E0
3.200864387E1,-4.199557781E0,9.361614585E-1,7.944203854E0
3.202064234E1,-2.389486313E0,2.209915638E0,9.646533012E0
3.203264080E1,7.350423932E-1,3.457332850E0,1.157392406E1
3.204463927E1,2.209915638E0,4.467716694E0,1.085324764E1
3.205463940E1,5.578660369E-1,2.152452946E0,1.002243423E1
3.206663787E1,-4.862771988E0,-1.125309110E0,1.166011810E1
3.207863600E1,-7.283383846E0,-1.544307232E0,1.180616951E1
3.209063440E1,-7.685622215E0,-1.896265626E0,8.487704277E0
3.210263286E1,-8.128562927E0,-2.257801056E0,8.111803055E0
3.211463063E1,-7.043956280E0,-1.393467903E0,9.244295120E0
3.212662902E1,-5.365570068E0,4.070267081E-2,8.868393898E0
3.213862745E1,-3.126922846E0,9.050358534E-1,8.365595818E0
3.215062599E1,8.978530765E-1,1.158828974E0,7.393520832E0
3.216262452E1,2.506805658E0,1.740637779E0,6.682421207E0
3.217462198E1,3.052700281E0,2.085413456E0,7.180429935E0
3.218662061E1,4.829252243E0,1.611346960E0,9.342460632E0
3.219861964E1,3.689577579E0,1.556278586E0,1.121478367E1
3.221061827E1,8.499675393E-1,9.624984860E-1,1.104000092E1
3.222261687E1,-2.640885115E0,7.901107073E-1,1.077663136E1
3.223461647E1,-4.204346657E0,1.134886265E0,1.087240219E1
3.224661466E1,-4.774183750E0,1.458113313E0,1.057551193E1
3.225861313E1,-4.419831276E0,1.314456820E0,1.014454269E1
3.227061163E1,-3.876330853E0,1.022355318E0,9.577098846E0
3.228261003E1,-3.653663397E0,9.265843630E-1,9.186832428E0
3.229460856E1,-3.237059593E0,6.703969240E-1,9.124581337E0
3.230660696E1,-2.581028223E0,3.830839694E-1,8.528407097E0
3.231660722E1,-2.030344963E0,2.609759569E-1,8.547560692E0
3.232860569E1,-7.853221297E-1,5.291347504E-1,9.095849991E0
3.234060415E1,3.232271075E-1,1.556278586E0,9.687235832E0
3.235260118E1,1.194743156E0,2.478074312E0,9.737515450E0
3.236460008E1,1.482056141E0,2.777358770E0,9.656110764E0
3.237659691E1,1.276148438E0,2.389486313E0,9.579493523E0
3.238859525E1,2.897072434E-1,9.864411950E-1,9.306546211E0
3.240059384E1,-1.211503029E0,7.781392932E-1,8.901913643E0
3.241059411E1,-1.898659945E0,4.932205975E-1,9.644139290E0
3.242259294E1,-2.217098475E0,2.561874092E-1,9.893143654E0
3.243459220E1,-1.910631299E0,2.250618339E-1,9.960183144E0
3.244659150E1,-1.295302629E0,3.208328187E-1,1.029298782E1
3.245859057E1,-5.435003638E-1,4.189980924E-1,1.063057995E1
3.247058956E1,5.363175869E-1,6.512427330E-1,1.099450970E1
3.248258846E1,1.728666425E0,1.029538155E0,1.125788021E1
3.249458683E1,2.636096478E0,1.316851139E0,1.094662476E1
3.250658529E1,2.832427025E0,1.340793848E0,1.004637718E1
3.251858382E1,2.305686712E0,6.608198285E-1,9.534002304E0
3.253058166E1,1.309668303E0,6.703969836E-2,9.122186661E0
3.254258012E1,3.351984918E-2,-3.567469418E-1,9.440625191E0
3.255457939E1,-8.379961848E-1,-5.722316504E-1,9.823709488E0
3.256657785E1,-1.166011810E0,-4.237866402E-1,1.035284424E1
3.257857645E1,-5.411061049E-1,-1.747820675E-1,1.065691757E1
3.259057555E1,2.537931204E-1,-1.412622184E-1,1.096817303E1
3.260257401E1,9.696813226E-1,-5.985686928E-2,1.075029373E1
3.261457191E1,1.400650740E0,-2.873129770E-2,1.019961071E1
3.262657031E1,1.683175206E0,1.412622184E-1,9.359220505E0
3.263856877E1,1.793311834E0,3.926610649E-1,8.834874153E0
3.265056637E1,1.601769805E0,5.842030644E-1,8.806142807E0
3.266256447E1,1.249811411E0,5.722316504E-1,8.569109917E0
3.267456284E1,8.164477348E-1,3.304099143E-1,9.258660316E0
3.268656130E1,6.416656375E-1,8.379961550E-2,9.852440834E0
3.269855977E1,3.687183261E-1,-8.619388938E-2,1.019003391E1
3.271055823E1,8.858817071E-2,-3.208328187E-1,1.050607777E1
3.272255706E1,9.337671846E-2,-3.782954216E-1,1.051565456E1
3.273455553E1,3.423812985E-1,-2.849186957E-1,1.017087936E1
3.274655406E1,9.720755816E-1,1.867534369E-1,1.043903828E1
3.275855209E1,1.386285067E0,2.609759569E-1,1.010144520E1
3.277055129E1,1.132491946E0,2.394274808E-3,9.596253395E0
3.278254969E1,9.265843630E-1,5.027977005E-2,9.361614227E0
3.279454815E1,8.667274714E-1,2.106961906E-1,9.131764412E0
3.280654668E1,4.046324492E-1,1.532335877E-1,9.210775375E0
3.281854585E1,8.619388938E-2,3.351984918E-2,9.672870636E0
3.283054464E1,-1.364736706E-1,-8.140534163E-2,1.004877090E1
3.284254331E1,-1.412622184E-1,-2.130904645E-1,1.028819847E1
3.285454170E1,-8.379961550E-2,-2.968900800E-1,1.015172482E1
3.286653990E1,1.843591630E-1,-2.490045726E-1,9.972154617E0
3.287853830E1,7.039167881E-1,8.858817071E-2,9.984126091E0
3.289053583E1,1.130097747E0,2.274561077E-1,9.708784103E0
3.290253436E1,7.326480746E-1,-3.112557158E-2,9.244295120E0
3.291453316E1,5.506832153E-2,-1.364736706E-1,8.973741531E0
3.292653203E1,-5.650488734E-1,-1.197137404E-2,8.976136208E0
3.293853019E1,-9.026415944E-1,3.351984918E-2,9.270631790E0
3.294853062E1,-1.015172482E0,-1.197137404E-2,9.936240196E0
3.296052909E1,-8.643332124E-1,-2.394274808E-3,1.023073673E1
3.297252675E1,-7.925049663E-1,-7.182824612E-2,1.026904488E1
3.298452522E1,-1.197137404E-2,4.788549617E-3,1.028341007E1
3.299652398E1,5.626545548E-1,2.729473412E-1,1.006553173E1
3.300852168E1,1.007989645E0,5.004034638E-1,9.703995705E0
3.302052014E1,9.768640995E-1,3.471698463E-1,9.474145889E0
3.303251928E1,6.009629965E-1,2.992843390E-1,9.383162498E0
3.304451774E1,2.897072434E-1,4.860377908E-1,9.466962814E0
3.305651621E1,1.699935049E-1,6.009629965E-1,9.744698524E0
3.306851534E1,1.221080124E-1,5.171633363E-1,1.020918751E1
3.308051380E1,2.178790122E-1,2.130904645E-1,1.045100975E1
3.309251234E1,4.597007632E-1,-1.675992459E-2,1.048931789E1
3.310451080E1,5.195576549E-1,-1.388679445E-1,1.042467213E1
3.311650927E1,5.219519138E-1,-1.532335877E-1,1.039115238E1
3.312850703E1,2.873129845E-1,-1.963305324E-1,1.010144520E1
3.314050543E1,1.436564885E-2,-1.795706153E-1,1.004877090E1
3.315250389E1,5.506832153E-2,-1.340793967E-1,1.015890789E1
3.316450243E1,5.339232683E-1,7.422251999E-2,1.015890789E1
3.317650089E1,8.044763207E-1,1.508393139E-1,1.008229160E1
3.318849889E1,1.106154919E0,1.053480953E-1,9.866806030E0
3.320049735E1,1.211503029E0,-5.027977005E-2,9.629773140E0
3.321249588E1,1.087000728E0,-1.723877788E-1,9.620196342E0
3.322449455E1,7.134938836E-1,-3.375927508E-1,9.591464996E0
3.323649331E1,4.788549542E-1,-4.812492430E-1,9.615407944E0
3.324849191E1,3.136500120E-1,-6.632141471E-1,9.754275322E0
3.326049057E1,2.298503816E-1,-7.422251701E-1,9.814132690E0
3.327248880E1,2.657645047E-1,-6.464542150E-1,9.929058075E0
3.328448720E1,4.022381604E-1,-4.213923812E-1,9.854835510E0
3.329648590E1,5.195576549E-1,-4.357580245E-1,9.742303848E0
3.330848493E1,6.488484740E-1,-3.759011328E-1,9.725543976E0
3.332048346E1,8.332076073E-1,-2.633702159E-1,9.653716087E0
3.333248230E1,9.529213905E-1,-2.106961906E-1,9.541185379E0
3.334448076E1,9.720755816E-1,-1.795706153E-1,9.624984741E0
3.335647892E1,8.523618579E-1,-2.298503816E-1,9.787795067E0
3.336847729E1,5.387118459E-1,-2.729473412E-1,9.749486923E0
3.338047575E1,1.795706153E-1,-3.567469418E-1,9.718361855E0
3.339245583E1,-1.005595401E-1,-4.716721475E-1,9.907508850E0
3.340445386E1,-2.226675600E-1,-4.980091453E-1,1.013975334E1
3.341645206E1,-2.633702159E-1,-5.339232683E-1,1.012538815E1
3.342844966E1,-3.208328187E-1,-3.950553536E-1,1.006792545E1
3.344044806E1,2.394274808E-2,-2.250618339E-1,1.023552513E1
3.345244632E1,4.573064744E-1,-2.130904645E-1,1.023791885E1
3.346444572E1,6.153286099E-1,-1.939362586E-1,1.002482891E1
3.347444622E1,5.985686779E-1,-2.106961906E-1,9.979337692E0
3.348644585E1,3.950553536E-1,-1.963305324E-1,9.684841156E0
3.349644668E1,2.011190802E-1,-2.274561077E-1,9.608224869E0
3.350844631E1,1.436564885E-2,-2.059076279E-1,9.550762177E0
3.352044607E1,-9.098244458E-2,-1.675992310E-1,9.715967178E0
3.353244504E1,-1.675992310E-1,-2.106961906E-1,9.857229233E0
3.354444437E1,-6.703969836E-2,-2.944957912E-1,9.945817947E0
3.355444450E1,3.112557158E-2,-3.088614643E-1,9.967366219E0
3.356644353E1,2.490045726E-1,-2.226675600E-1,1.000327969E1
3.357844146E1,4.261809289E-1,-1.149251908E-1,9.873989105E0
3.359043983E1,4.908263385E-1,-4.788549617E-2,9.687235832E0
3.360243829E1,4.333637357E-1,-1.340793967E-1,9.457385063E0
3.361443502E1,2.849186957E-1,-2.418217510E-1,9.459779739E0
3.362643342E1,2.178790122E-1,-1.747820675E-1,9.806949615E0
3.363843265E1,2.226675600E-1,-3.591412306E-2,1.007750225E1
3.365043112E1,1.675992310E-1,3.830839694E-2,1.010144520E1
3.366242965E1,5.746259540E-2,-1.675992459E-2,9.931451797E0
3.367442895E1,-1.532335877E-1,-5.985686928E-2,9.864412308E0
3.368642741E1,-1.316851079E-1,-7.901106775E-2,9.933846474E0
3.369842581E1,1.173194647E-1,2.873129770E-2,9.948211670E0
3.371042434E1,3.519583941E-1,1.316851079E-1,9.996097565E0
3.372242274E1,4.788549542E-1,2.585816681E-1,1.000327969E1
3.373442160E1,5.506832004E-1,3.759011328E-1,1.002004051E1
3.374642014E1,4.070267081E-1,5.004034638E-1,9.900326729E0
3.375841904E1,2.394274771E-1,5.267404318E-1,9.816526413E0
3.377041700E1,1.364736706E-1,5.698373914E-1,9.744698524E0
3.378241540E1,2.202732861E-1,6.153286099E-1,9.713572502E0
3.379441256E1,2.992843390E-1,6.057515144E-1,9.689630508E0
3.380641103E1,3.088614643E-1,4.812492430E-1,9.577098846E0
3.381840916E1,2.154847383E-1,4.094209969E-1,9.426259995E0
3.382840919E1,1.364736706E-1,3.328042030E-1,9.299363136E0
3.384040772E1,1.316851079E-1,2.250618339E-1,9.265843391E0
3.385240619E1,2.513988614E-1,2.968900800E-1,9.397528648E0
3.386440465E1,3.471698463E-1,3.208328187E-1,9.498087883E0
3.387640252E1,3.639297783E-1,3.471698463E-1,9.653716087E0
3.388840005E1,3.782954216E-1,4.070267081E-1,9.921875000E0
3.390039852E1,4.860377908E-1,3.711125851E-1,1.010862827E1
3.391239798E1,5.530774593E-1,3.495641351E-1,1.016130257E1
3.392439691E1,5.770202279E-1,4.022381604E-1,1.007032013E1
3.393639651E1,4.477293789E-1,4.261809289E-1,9.964971542E0
3.394839534E1,2.513988614E-1,3.926610649E-1,9.821314812E0
3.396039400E1,1.460507661E-1,3.878725171E-1,9.790189743E0
3.397239167E1,1.484450400E-1,3.136500120E-1,9.775823593E0
3.398438980E1,1.819648892E-1,2.178790122E-1,9.766246796E0
3.399638833E1,2.130904645E-1,1.053480953E-1,9.835680962E0
3.400838669E1,2.130904645E-1,-2.394274808E-3,1.006792545E1
3.402038516E1,2.059076279E-1,-1.101366431E-1,1.022115898E1
3.403238486E1,3.232271075E-1,-2.633702382E-2,1.038397026E1
3.404438332E1,6.009629965E-1,1.077423692E-1,1.043424988E1
3.405638178E1,6.584255695E-1,1.675992459E-2,1.036960411E1
3.406838025E1,7.039167881E-1,2.394274808E-2,1.014454269E1
3.408037865E1,7.853221297E-1,9.816526622E-2,9.929058075E0
3.409237681E1,8.547561169E-1,6.943397224E-2,9.857229233E0
3.410437528E1,8.571503758E-1,-1.604164094E-1,9.814132690E0
3.411637374E1,8.643332124E-1,-3.543526828E-1,9.720755577E0
3.412837214E1,7.805336118E-1,-5.123748183E-1,9.727938652E0
3.414037061E1,6.608198285E-1,-6.057515144E-1,9.816526413E0
3.415236814E1,5.387118459E-1,-6.105400920E-1,9.833286285E0
