"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.120003001E0,-8.099928498E-3,6.191045046E-3,8.436870575E-2,8.498244754E-2
1.130002534E0,-2.003034204E-2,-3.268465400E-3,5.563545227E-2,5.922162627E-2
1.140002534E0,-2.429463714E-2,2.580776811E-2,6.281375885E-2,7.212377271E-2
1.150002534E0,-3.616672754E-2,-5.256444216E-3,6.760215759E-2,7.684864409E-2
1.160002534E0,-1.844526827E-2,6.684139371E-3,6.521606445E-2,6.810316221E-2
1.170002534E0,-1.746647805E-2,-2.913102508E-3,5.804061890E-2,6.068177209E-2
1.180002534E0,-1.648178697E-2,-5.300909281E-3,5.565452576E-2,5.828529127E-2
1.190003034E0,1.071204990E-2,-2.840608358E-3,5.087089539E-2,5.206404773E-2
1.200003034E0,-2.012401819E-4,1.889711618E-2,6.763553619E-2,7.022611518E-2
1.210003034E0,2.179533243E-2,2.119849622E-2,4.609203339E-2,5.521673931E-2
1.220003034E0,2.298802137E-4,1.400525868E-2,7.721805573E-2,7.847820236E-2
1.230003034E0,3.605461121E-2,-3.246858716E-3,3.652572632E-2,5.142573056E-2
1.240002534E0,2.133054286E-2,-5.883902311E-3,5.568218231E-2,5.991759168E-2
1.250002534E0,1.839884371E-2,1.317043602E-2,5.328559875E-2,5.789069761E-2
1.260002534E0,7.939480245E-3,-1.598373055E-3,7.004737854E-2,7.051400842E-2
1.270002534E0,-1.433049142E-2,-1.811057329E-3,7.004642487E-2,7.152023874E-2
1.280002534E0,-3.099352866E-2,5.737841129E-4,6.525897980E-2,7.224723172E-2
1.290002534E0,-1.413834840E-2,-1.900047064E-3,5.807781219E-2,5.980414153E-2
1.300002534E0,-1.416631788E-2,2.894699574E-3,4.610633850E-2,4.832037146E-2
1.310002534E0,2.794191241E-4,1.005765796E-2,7.005023956E-2,7.076913608E-2
1.320002534E0,-2.841299772E-2,1.728767157E-2,7.004928589E-2,7.754395193E-2
1.330003000E0,3.534197807E-3,-2.305388451E-3,7.006549835E-2,7.019244567E-2
1.340003000E0,9.099520743E-3,1.652045548E-2,6.289577484E-2,6.566281459E-2
1.350003000E0,1.958429813E-3,-4.910141230E-3,6.768417358E-2,6.789029598E-2
1.360003000E0,2.201579511E-3,-7.776334882E-3,6.530094147E-2,6.579917395E-2
1.370003000E0,2.856799588E-2,-5.317807198E-3,5.572319031E-2,6.284491547E-2
1.380002533E0,1.178715378E-2,-5.399361253E-3,6.290721893E-2,6.422934135E-2
1.390002533E0,1.615238935E-2,-4.104673862E-4,6.050491333E-2,6.262517626E-2
1.400002533E0,1.559954137E-2,2.058967948E-3,5.331611633E-2,5.558950711E-2
1.410002533E0,1.003678143E-2,2.158567309E-3,7.725143433E-2,7.793061337E-2
1.420002533E0,-1.947283000E-2,-2.601400018E-3,5.808925629E-2,6.132144883E-2
1.430002533E0,-2.472858131E-2,-2.404600382E-3,6.765937805E-2,7.207687753E-2
1.440003033E0,-7.872007787E-3,-1.199106872E-2,5.090045929E-2,5.288299341E-2
1.450003033E0,-5.205720663E-3,7.583141327E-3,6.286334991E-2,6.353270278E-2
1.460003033E0,-9.539961815E-3,5.421921611E-3,5.089187622E-2,5.206141729E-2
1.470003033E0,-1.668660343E-2,7.792562246E-3,7.244110107E-2,7.474543387E-2
1.480003033E0,5.461022258E-3,-6.688162684E-3,5.329322815E-2,5.398816954E-2
1.490002533E0,5.629062653E-3,-4.305794835E-3,6.526660919E-2,6.565025888E-2
1.500002533E0,3.318071365E-3,2.928167582E-3,7.484340668E-2,7.497412411E-2
1.510002533E0,3.301084042E-3,1.728336513E-2,6.047821045E-2,6.298591752E-2
1.520002533E0,1.290874183E-2,7.656186819E-3,6.526756287E-2,6.697094575E-2
1.530002533E0,5.749963224E-3,9.973153472E-3,6.048107147E-2,6.156692191E-2
1.540003033E0,7.314085960E-4,1.445975900E-2,7.964038849E-2,8.094572915E-2
1.550003033E0,7.956489921E-3,-6.970748305E-3,7.245445251E-2,7.322256997E-2
1.560003033E0,1.476924121E-2,-2.478405833E-3,7.006359100E-2,7.164621250E-2
1.570003033E0,-7.218472660E-3,2.201572061E-3,6.048583984E-2,6.095482006E-2
1.580003499E0,4.222355783E-3,2.595700324E-2,5.090999603E-2,5.730115183E-2
1.590003499E0,-7.654801011E-4,-7.915109396E-3,4.612636566E-2,4.680679999E-2
1.600003499E0,-8.036345243E-3,-6.254464388E-4,1.978683472E-2,2.136569344E-2
1.610003499E0,-5.673848093E-3,-1.254692674E-2,7.006549835E-2,7.140582597E-2
1.620003499E0,-1.754663885E-2,4.089593887E-3,7.485675812E-2,7.699443843E-2
1.630003032E0,-1.225060970E-2,-3.058001399E-3,9.161949158E-2,9.248545857E-2
1.640003032E0,-2.589233220E-3,1.667588949E-3,3.894901276E-2,3.907058454E-2
1.650003032E0,-9.495764971E-5,-1.263669133E-2,5.810165405E-2,5.946004699E-2
1.660003032E0,-4.857301712E-3,2.566497028E-2,7.007312775E-2,7.478320207E-2
1.670003032E0,7.207624614E-3,6.545171142E-3,6.289005280E-2,6.363920064E-2
1.680003032E0,-4.412464797E-3,-3.529474139E-3,4.614448547E-2,4.648914468E-2
1.690003532E0,7.645383477E-3,-1.013040543E-3,3.656482697E-2,3.736930171E-2
1.700003532E0,2.769976854E-3,3.768011928E-3,6.290149689E-2,6.307510600E-2
1.710003532E0,1.730418950E-2,-1.032114029E-3,7.248115540E-2,7.452528511E-2
1.720003532E0,-1.780159771E-3,-8.218109608E-3,4.614353180E-2,4.690343080E-2
1.730003532E0,3.047257662E-3,6.194770336E-3,5.332660675E-2,5.377162771E-2
1.740003032E0,-4.096679389E-3,3.847733140E-3,4.853725433E-2,4.886156865E-2
1.750003032E0,-8.912988007E-3,-3.328949213E-3,5.332469940E-2,5.416684248E-2
1.760003032E0,3.082439303E-3,-5.800515413E-3,5.811500549E-2,5.848505172E-2
1.770003032E0,7.847920060E-4,1.372933388E-3,5.093479156E-2,5.095933512E-2
1.780003032E0,2.927958965E-3,1.378865540E-2,5.810451508E-2,5.978992084E-2
1.790003032E0,3.029182553E-3,1.373592019E-2,5.810642242E-2,5.978467845E-2
1.800003032E0,-8.860781789E-3,6.533861160E-3,7.486724854E-2,7.567238399E-2
1.810003032E0,-6.426505744E-3,-5.504846573E-3,5.092716217E-2,5.162537321E-2
1.820003032E0,-3.891676664E-3,4.066661000E-3,5.332183838E-2,5.361810634E-2
1.830003498E0,-1.400239766E-3,1.363474131E-2,7.247829437E-2,7.376293105E-2
1.840002998E0,3.427922726E-3,8.893504739E-3,6.050491333E-2,6.125103769E-2
1.850002998E0,5.921497941E-3,-7.989704609E-3,4.374885559E-2,4.486492932E-2
1.860002998E0,8.400216699E-3,-5.658671260E-3,6.290531158E-2,6.371548027E-2
1.870002998E0,8.438378572E-4,-1.040039957E-2,6.050682068E-2,6.139996516E-2
1.880002531E0,1.755931228E-2,-8.274018764E-4,5.093002319E-2,5.387839367E-2
1.890002531E0,-4.473708570E-3,-5.314916372E-3,5.570793152E-2,5.613943390E-2
1.900002531E0,9.586155415E-3,-7.436648011E-3,6.527614594E-2,6.639407607E-2
1.910002531E0,-2.301901579E-3,2.191603184E-3,6.527519226E-2,6.535252558E-2
1.920002531E0,-6.990395486E-3,-7.323890924E-3,5.569839478E-2,5.661109598E-2
1.930002531E0,2.727739513E-3,-1.465380192E-4,7.006454468E-2,7.011777561E-2
1.940003031E0,-4.641182721E-3,1.942266524E-2,7.484340668E-2,7.746170683E-2
1.950003031E0,-4.491142929E-3,9.822934866E-3,5.569076538E-2,5.672849163E-2
1.960003031E0,3.837719560E-4,2.647459507E-3,5.808448792E-2,5.814605798E-2
1.970003031E0,-1.915767789E-3,1.453888416E-2,5.808830261E-2,5.991076881E-2
1.980002664E0,-6.662368774E-3,1.675201952E-2,6.766986847E-2,7.003019645E-2
1.990002164E0,-1.775205135E-3,-1.012244821E-2,7.007598877E-2,7.082555692E-2
2.000002164E0,7.164329290E-4,2.578237653E-2,6.528854370E-2,7.019856234E-2
2.010002164E0,-1.580856740E-3,4.339307547E-3,5.331611633E-2,5.351576365E-2
2.020002164E0,-1.554891467E-3,1.390971243E-2,7.247066498E-2,7.380985754E-2
2.030002164E0,-1.514643431E-3,-1.249450445E-2,7.007789612E-2,7.119914543E-2
2.040002164E0,-1.381456852E-3,-1.154392958E-3,7.727622986E-2,7.729719754E-2
2.050002164E0,-3.752410412E-3,1.162514091E-3,5.572986603E-2,5.586814826E-2
2.060002164E0,-8.497536182E-3,-1.228123903E-3,6.291103363E-2,6.349420889E-2
2.070002164E0,-1.263515651E-2,-1.100379229E-2,5.813312531E-2,6.049951142E-2
2.080002630E0,-2.972304821E-3,-1.106657088E-2,6.531810760E-2,6.631559973E-2
2.090002630E0,-1.018670201E-2,-1.580528915E-2,5.813312531E-2,6.109857871E-2
2.100002630E0,-1.010297239E-2,-8.685782552E-3,6.531906128E-2,6.666402805E-2
2.110002630E0,1.684608310E-2,6.331682205E-3,7.249259949E-2,7.469309001E-2
2.120002630E0,-7.026776671E-3,1.540124416E-3,4.615497589E-2,4.671219726E-2
2.130002163E0,-1.139474660E-2,4.560738802E-3,6.529998779E-2,6.644342702E-2
2.140002163E0,-1.790896058E-3,-1.220560074E-2,6.529998779E-2,6.645504047E-2
2.150002163E0,-3.783926368E-3,-2.083078027E-3,6.768608093E-2,6.782376328E-2
2.160002163E0,6.143011153E-3,-1.611894369E-2,7.725811005E-2,7.916042256E-2
2.170002163E0,1.097110659E-2,-1.107588410E-3,4.372406006E-2,4.509307441E-2
2.180002163E0,-5.911625922E-3,1.786410809E-3,5.807685852E-2,5.840428135E-2
2.190002629E0,1.212373376E-3,-9.714826941E-3,5.567264557E-2,5.652690666E-2
2.200002629E0,2.040541917E-2,3.235191107E-4,6.523990631E-2,6.835737833E-2
2.210002629E0,-1.349727809E-2,1.014885306E-2,7.959747314E-2,8.136911862E-2
2.220002629E0,-3.951236606E-3,6.217211485E-4,4.847049713E-2,4.863525368E-2
2.230002629E0,-8.711144328E-3,7.868468761E-3,5.804538727E-2,5.922046791E-2
2.240002129E0,-8.614495397E-3,-4.112288356E-3,5.565261841E-2,5.646533788E-2
2.250002129E0,-1.091457903E-2,-8.981138468E-3,6.044387817E-2,6.207456236E-2
2.260002129E0,8.268244565E-3,7.842719555E-3,4.847145081E-2,4.979310857E-2
2.270002129E0,5.896374583E-3,1.745675504E-2,4.128742218E-2,4.521235185E-2
2.280002495E0,1.150518656E-3,1.027743518E-2,6.283569336E-2,6.368103114E-2
2.290002495E0,1.075042039E-2,6.225854158E-4,7.002067566E-2,7.084387180E-2
2.300002495E0,1.556719095E-2,1.037804782E-2,4.846858978E-2,5.195426360E-2
2.310002495E0,1.516099274E-2,-1.874059439E-2,5.086898804E-2,5.629138054E-2
2.320002495E0,1.280421764E-2,-4.397928715E-3,5.805206299E-2,5.960982959E-2
2.330002995E0,1.318638623E-1,2.206687629E-2,5.086135864E-2,1.430451083E-1
2.340002995E0,-1.028582379E-1,-9.336218238E-3,6.281852722E-2,1.208848603E-1
2.350002995E0,-1.942880452E-2,7.401898503E-3,6.999874115E-2,7.302116343E-2
2.360002995E0,6.938338280E-3,1.225477457E-2,6.520938873E-2,6.671270057E-2
2.370002995E0,-2.445606142E-2,-2.574846148E-3,5.324649811E-2,5.865081699E-2
2.380002528E0,-1.167189330E-2,-2.675491571E-2,5.325794220E-2,6.073275076E-2
2.390002528E0,-2.129367739E-2,9.155139327E-3,7.001686096E-2,7.375363104E-2
2.400002528E0,-4.422329366E-3,-7.674485445E-3,7.001972198E-2,7.057773155E-2
2.410002528E0,-1.630962640E-2,-1.241160929E-2,5.325984955E-2,5.706718437E-2
2.420002528E0,1.576581597E-2,7.256716490E-3,4.846763611E-2,5.148138146E-2
2.430002528E0,1.341065019E-2,-7.061734796E-3,6.762123108E-2,6.929895042E-2
2.440003028E0,8.648030460E-3,-7.068678737E-3,5.564975739E-2,5.675958198E-2
2.450003028E0,8.496955037E-3,-6.447896361E-3,5.563545227E-2,5.664871721E-2
2.459969694E0,6.069432199E-2,1.291999221E-2,5.801963806E-2,8.495295946E-2
2.469936360E0,-2.204894274E-2,-6.157606840E-3,7.716274261E-2,8.048702284E-2
2.479903026E0,1.297083497E-2,8.394837379E-3,6.039237976E-2,6.233743167E-2
2.489869226E0,2.933293581E-4,6.027236581E-3,6.517410278E-2,6.545286317E-2
2.499835892E0,-3.601626307E-2,-1.551119983E-2,5.798816681E-2,7.000282862E-2
2.509802558E0,-1.425536722E-2,6.443470716E-3,5.798053741E-2,6.005394682E-2
2.519769224E0,-2.858012915E-2,1.367402077E-2,5.558681488E-2,6.398200227E-2
2.529735890E0,-2.084008604E-2,1.584261656E-3,4.840946198E-2,5.272850349E-2
2.539702556E0,1.114229858E-2,2.061969042E-2,5.081367493E-2,5.595848470E-2
2.549669722E0,-1.718752831E-2,8.296296000E-3,7.237243652E-2,7.484657123E-2
2.559636388E0,-4.429854453E-3,1.506377757E-2,5.084037781E-2,5.320982072E-2
2.569603054E0,3.447265178E-2,7.440060377E-3,5.564308167E-2,6.587769544E-2
2.579569720E0,3.457195312E-2,7.501363754E-3,5.564308167E-2,6.593665853E-2
2.589536386E0,2.904238924E-2,2.119868994E-3,7.001399994E-2,7.582819004E-2
2.599503052E0,6.619304419E-3,8.927151561E-3,6.762218475E-2,6.852933019E-2
2.609469718E0,1.302520186E-2,3.754153848E-3,5.325889587E-2,5.495688805E-2
2.619436384E0,5.020409822E-3,-1.423537731E-3,5.565547943E-2,5.589958287E-2
2.629402550E0,1.868189126E-2,6.539672613E-4,6.523418427E-2,6.785970477E-2
2.639369216E0,1.284234226E-3,-1.901626587E-3,6.044483185E-2,6.048837193E-2
2.649335882E0,1.047431678E-2,2.879515290E-3,5.565357208E-2,5.670381826E-2
2.659302815E0,3.376328200E-2,1.718866825E-2,7.719802856E-2,8.599386689E-2
2.669269481E0,-1.300167441E-1,-9.399294853E-3,6.762027740E-2,1.468509531E-1
2.679236147E0,7.233369350E-2,3.378205001E-2,6.762695312E-2,1.046269320E-1
2.689202813E0,6.466321945E-1,4.811939001E-1,2.985954285E-3,8.060332998E-1
2.699169479E0,-2.693127841E-2,-3.429101408E-2,8.689308167E-2,9.721921129E-2
2.709136145E0,5.349668264E-1,8.692929149E-2,5.824756622E-2,5.451045644E-1
2.719102811E0,2.888674736E-1,-4.558406770E-2,5.831623077E-2,2.981997775E-1
2.729069477E0,1.973685026E-1,-5.139516294E-2,7.032203674E-2,2.157335798E-1
2.739035643E0,2.356896996E-1,-5.548964441E-2,5.836582184E-2,2.490688746E-1
2.749002309E0,4.150191247E-1,-2.960883081E-2,6.795024872E-2,4.215860447E-1
2.759002309E0,4.573605955E-1,-6.542880833E-2,4.881572723E-2,4.645886551E-1
2.769002309E0,2.788035870E-1,-1.050770432E-1,5.364418030E-2,3.027380438E-1
